Date,semiconductor_shipments,industrial_production,global_trade_volume,crude_oil_prices,interest_rate,gdp_growth,m2_money_supply,personal_computing_sales,consumer_sentiment
2024-02-23,103.1531,102.2805,11263.243289,77.6,5.33,2.8,21221.2,99.223,70.5
2024-02-26,103.1531,102.2805,11263.243289,78.53,5.33,2.8,21221.2,99.223,70.5
2024-02-27,103.1531,102.2805,11263.243289,79.8,5.33,2.8,21221.2,99.223,70.5
2024-02-28,103.1531,102.2805,11263.243289,79.44,5.33,2.8,21221.2,99.223,70.5
2024-02-29,103.1531,102.2805,11263.243289,79.22,5.33,2.8,21221.2,99.223,70.5
2024-03-04,103.1531,102.2805,11263.243289,79.67,5.33,2.8,21221.2,99.223,70.5
2024-03-05,103.1531,102.2805,11263.243289,79.11,5.33,2.8,21221.2,99.223,70.5
2024-03-06,103.1531,102.2805,11263.243289,80.08,5.33,2.8,21221.2,99.223,70.5
2024-03-07,103.1531,102.2805,11263.243289,79.81,5.33,2.8,21221.2,99.223,70.5
2024-03-08,103.1531,102.2805,11263.243289,78.96,5.33,2.8,21221.2,99.223,70.5
2024-03-11,103.1531,102.2805,11263.243289,78.87,5.33,2.8,21221.2,99.223,70.5
2024-03-12,103.1531,102.2805,11263.243289,78.51,5.33,2.8,21221.2,99.223,70.5
2024-03-13,103.1531,102.2805,11263.243289,80.67,5.33,2.8,21221.2,99.223,70.5
2024-03-14,103.1531,102.2805,11263.243289,82.16,5.33,2.8,21221.2,99.223,70.5
2024-03-15,103.1531,102.2805,11263.243289,81.94,5.33,2.8,21221.2,99.223,70.5
2024-03-18,103.1531,102.2805,11263.243289,83.68,5.33,2.8,21221.2,99.223,70.5
2024-03-19,103.1531,102.2805,11263.243289,84.39,5.33,2.8,21221.2,99.223,70.5
2024-03-20,103.1531,102.2805,11263.243289,82.79,5.33,2.8,21221.2,99.223,70.5
2024-03-21,103.1531,102.2805,11263.243289,81.99,5.33,2.8,21221.2,99.223,70.5
2024-03-22,103.1531,102.2805,11263.243289,81.1,5.33,2.8,21221.2,99.223,70.5
2024-03-25,103.1531,102.2805,11263.243289,82.41,5.33,2.8,21221.2,99.223,70.5
2024-03-26,103.1531,102.2805,11263.243289,82.41,5.33,2.8,21221.2,99.223,70.5
2024-03-27,103.1531,102.2805,11263.243289,82.15,5.33,2.8,21221.2,99.223,70.5
2024-03-28,103.1531,102.2805,11263.243289,83.96,5.33,2.8,21221.2,99.223,70.5
2024-03-29,103.1531,102.2805,11263.243289,83.96,5.33,2.8,21221.2,99.223,70.5
2024-04-02,103.1531,102.2805,11263.243289,85.95,5.33,2.8,21221.2,99.223,70.5
2024-04-03,103.1531,102.2805,11263.243289,86.22,5.33,2.8,21221.2,99.223,70.5
2024-04-04,103.1531,102.2805,11263.243289,87.37,5.33,2.8,21221.2,99.223,70.5
2024-04-05,103.1531,102.2805,11263.243289,87.69,5.33,2.8,21221.2,99.223,70.5
2024-04-08,103.1531,102.2805,11263.243289,87.24,5.33,2.8,21221.2,99.223,70.5
2024-04-09,103.1531,102.2805,11263.243289,86.04,5.33,2.8,21221.2,99.223,70.5
2024-04-10,103.1531,102.2805,11263.243289,86.98,5.33,2.8,21221.2,99.223,70.5
2024-04-11,103.1531,102.2805,11263.243289,85.79,5.33,2.8,21221.2,99.223,70.5
2024-04-12,103.1531,102.2805,11263.243289,86.46,5.33,2.8,21221.2,99.223,70.5
2024-04-15,103.1531,102.2805,11263.243289,86.21,5.33,2.8,21221.2,99.223,70.5
2024-04-16,103.1531,102.2805,11263.243289,86.15,5.33,2.8,21221.2,99.223,70.5
2024-04-17,103.1531,102.2805,11263.243289,83.58,5.33,2.8,21221.2,99.223,70.5
2024-04-18,103.1531,102.2805,11263.243289,83.5,5.33,2.8,21221.2,99.223,70.5
2024-04-19,103.1531,102.2805,11263.243289,83.79,5.33,2.8,21221.2,99.223,70.5
2024-04-22,103.1531,102.2805,11263.243289,83.82,5.33,2.8,21221.2,99.223,70.5
2024-04-23,103.1531,102.2805,11263.243289,84.17,5.33,2.8,21221.2,99.223,70.5
2024-04-24,103.1531,102.2805,11263.243289,84.09,5.33,2.8,21221.2,99.223,70.5
2024-04-25,103.1531,102.2805,11263.243289,84.92,5.33,2.8,21221.2,99.223,70.5
2024-04-26,103.1531,102.2805,11263.243289,85.38,5.33,2.8,21221.2,99.223,70.5
2024-04-29,103.1531,102.2805,11263.243289,84.26,5.33,2.8,21221.2,99.223,70.5
2024-04-30,103.1531,102.2805,11263.243289,83.49,5.33,2.8,21221.2,99.223,70.5
2024-05-02,103.1531,102.2805,11263.243289,80.59,5.33,2.8,21221.2,99.223,70.5
2024-05-03,103.1531,102.2805,11263.243289,79.65,5.33,2.8,21221.2,99.223,70.5
2024-05-06,103.1531,102.2805,11263.243289,80.1,5.33,2.8,21221.2,99.223,70.5
2024-05-07,103.1531,102.2805,11263.243289,79.97,5.33,2.8,21221.2,99.223,70.5
2024-05-08,103.1531,102.2805,11263.243289,80.57,5.33,2.8,21221.2,99.223,70.5
2024-05-09,103.1531,102.2805,11263.243289,80.86,5.33,2.8,21221.2,99.223,70.5
2024-05-10,103.1531,102.2805,11263.243289,79.81,5.33,2.8,21221.2,99.223,70.5
2024-05-13,103.1531,102.2805,11263.243289,80.71,5.33,2.8,21221.2,99.223,70.5
2024-05-14,103.1531,102.2805,11263.243289,79.62,5.33,2.8,21221.2,99.223,70.5
2024-05-15,103.1531,102.2805,11263.243289,80.23,5.33,2.8,21221.2,99.223,70.5
2024-05-16,103.1531,102.2805,11263.243289,80.85,5.33,2.8,21221.2,99.223,70.5
2024-05-17,103.1531,102.2805,11263.243289,81.66,5.33,2.8,21221.2,99.223,70.5
2024-05-20,103.1531,102.2805,11263.243289,81.39,5.33,2.8,21221.2,99.223,70.5
2024-05-21,103.1531,102.2805,11263.243289,80.66,5.33,2.8,21221.2,99.223,70.5
2024-05-22,103.1531,102.2805,11263.243289,79.15,5.33,2.8,21221.2,99.223,70.5
2024-05-23,103.1531,102.2805,11263.243289,77.47,5.33,2.8,21221.2,99.223,70.5
2024-05-24,103.1531,102.2805,11263.243289,78.48,5.33,2.8,21221.2,99.223,70.5
2024-05-27,103.1531,102.2805,11263.243289,78.48,5.33,2.8,21221.2,99.223,70.5
2024-05-28,103.1531,102.2805,11263.243289,80.9,5.33,2.8,21221.2,99.223,70.5
2024-05-29,103.1531,102.2805,11263.243289,80.24,5.33,2.8,21221.2,99.223,70.5
2024-05-30,103.1531,102.2805,11263.243289,78.96,5.33,2.8,21221.2,99.223,70.5
2024-05-31,103.1531,102.2805,11263.243289,77.97,5.33,2.8,21221.2,99.223,70.5
2024-06-03,103.1531,102.2805,11263.243289,75.26,5.33,2.8,21221.2,99.223,70.5
2024-06-04,103.1531,102.2805,11263.243289,74.27,5.33,2.8,21221.2,99.223,70.5
2024-06-05,103.1531,102.2805,11263.243289,75.08,5.33,2.8,21221.2,99.223,70.5
2024-06-06,103.1531,102.2805,11263.243289,76.52,5.33,2.8,21221.2,99.223,70.5
2024-06-07,103.1531,102.2805,11263.243289,76.53,5.33,2.8,21221.2,99.223,70.5
2024-06-10,103.1531,102.2805,11263.243289,78.75,5.33,2.8,21221.2,99.223,70.5
2024-06-11,103.1531,102.2805,11263.243289,78.88,5.33,2.8,21221.2,99.223,70.5
2024-06-12,103.1531,102.2805,11263.243289,79.56,5.33,2.8,21221.2,99.223,70.5
2024-06-13,103.1531,102.2805,11263.243289,79.61,5.33,2.8,21221.2,99.223,70.5
2024-06-14,103.1531,102.2805,11263.243289,79.41,5.33,2.8,21221.2,99.223,70.5
2024-06-17,103.1531,102.2805,11263.243289,81.33,5.33,2.8,21221.2,99.223,70.5
2024-06-18,103.1531,102.2805,11263.243289,82.67,5.33,2.8,21221.2,99.223,70.5
2024-06-19,103.1531,102.2805,11263.243289,82.67,5.33,2.8,21221.2,99.223,70.5
2024-06-20,103.1531,102.2805,11263.243289,83.34,5.33,2.8,21221.2,99.223,70.5
2024-06-21,103.1531,102.2805,11263.243289,81.71,5.33,2.8,21221.2,99.223,70.5
2024-06-24,103.1531,102.2805,11263.243289,82.63,5.33,2.8,21221.2,99.223,70.5
2024-06-25,103.1531,102.2805,11263.243289,81.97,5.33,2.8,21221.2,99.223,70.5
2024-06-26,103.1531,102.2805,11263.243289,82.19,5.33,2.8,21221.2,99.223,70.5
2024-06-27,103.1531,102.2805,11263.243289,83.04,5.33,2.8,21221.2,99.223,70.5
2024-06-28,103.1531,102.2805,11263.243289,82.83,5.33,2.8,21221.2,99.223,70.5
2024-07-02,103.1531,102.2805,11263.243289,84.09,5.33,2.8,21221.2,99.223,70.5
2024-07-03,103.1531,102.2805,11263.243289,85.19,5.33,2.8,21221.2,99.223,70.5
2024-07-04,103.1531,102.2805,11263.243289,85.19,5.33,2.8,21221.2,99.223,70.5
2024-07-05,103.1531,102.2805,11263.243289,84.44,5.33,2.8,21221.2,99.223,70.5
2024-07-08,103.1531,102.2805,11263.243289,83.63,5.33,2.8,21221.2,99.223,70.5
2024-07-09,103.1531,102.2805,11263.243289,82.78,5.33,2.8,21221.2,99.223,70.5
2024-07-10,103.1531,102.2805,11263.243289,83.39,5.33,2.8,21221.2,99.223,70.5
2024-07-11,103.1531,102.2805,11263.243289,83.92,5.33,2.8,21221.2,99.223,70.5
2024-07-12,103.1531,102.2805,11263.243289,83.49,5.33,2.8,21221.2,99.223,70.5
2024-07-15,103.1531,102.2805,11263.243289,83.22,5.33,2.8,21221.2,99.223,70.5
2024-07-16,103.1531,102.2805,11263.243289,81.92,5.33,2.8,21221.2,99.223,70.5
2024-07-17,103.1531,102.2805,11263.243289,84.16,5.33,2.8,21221.2,99.223,70.5
2024-07-18,103.1531,102.2805,11263.243289,84.17,5.33,2.8,21221.2,99.223,70.5
2024-07-19,103.1531,102.2805,11263.243289,81.43,5.33,2.8,21221.2,99.223,70.5
2024-07-22,103.1531,102.2805,11263.243289,81.25,5.33,2.8,21221.2,99.223,70.5
2024-07-23,103.1531,102.2805,11263.243289,78.24,5.33,2.8,21221.2,99.223,70.5
2024-07-24,103.1531,102.2805,11263.243289,78.78,5.33,2.8,21221.2,99.223,70.5
2024-07-25,103.1531,102.2805,11263.243289,79.43,5.33,2.8,21221.2,99.223,70.5
2024-07-26,103.1531,102.2805,11263.243289,78.58,5.33,2.8,21221.2,99.223,70.5
2024-07-29,103.1531,102.2805,11263.243289,77.27,5.33,2.8,21221.2,99.223,70.5
2024-07-30,103.1531,102.2805,11263.243289,76.17,5.33,2.8,21221.2,99.223,70.5
2024-07-31,103.1531,102.2805,11263.243289,79.36,5.33,2.8,21221.2,99.223,70.5
2024-08-02,103.1531,102.2805,11263.243289,74.99,5.33,2.8,21221.2,99.223,70.5
2024-08-05,103.1531,102.2805,11263.243289,74.46,5.33,2.8,21221.2,99.223,70.5
2024-08-06,103.1531,102.2805,11263.243289,74.6,5.33,2.8,21221.2,99.223,70.5
2024-08-07,103.1531,102.2805,11263.243289,76.68,5.33,2.8,21221.2,99.223,70.5
2024-08-08,103.1531,102.2805,11263.243289,77.64,5.33,2.8,21221.2,99.223,70.5
2024-08-09,103.1531,102.2805,11263.243289,78.28,5.33,2.8,21221.2,99.223,70.5
2024-08-12,103.1531,102.2805,11263.243289,81.45,5.33,2.8,21221.2,99.223,70.5
2024-08-13,103.1531,102.2805,11263.243289,79.81,5.33,2.8,21221.2,99.223,70.5
2024-08-14,103.1531,102.2805,11263.243289,78.47,5.33,2.8,21221.2,99.223,70.5
2024-08-15,103.1531,102.2805,11263.243289,79.66,5.33,2.8,21221.2,99.223,70.5
2024-08-16,103.1531,102.2805,11263.243289,78.05,5.33,2.8,21221.2,99.223,70.5
2024-08-19,103.1531,102.2805,11263.243289,75.82,5.33,2.8,21221.2,99.223,70.5
2024-08-20,103.1531,102.2805,11263.243289,75.27,5.33,2.8,21221.2,99.223,70.5
2024-08-21,103.1531,102.2805,11263.243289,72.76,5.33,2.8,21221.2,99.223,70.5
2024-08-22,103.1531,102.2805,11263.243289,73.72,5.33,2.8,21221.2,99.223,70.5
2024-08-23,103.1531,102.2805,11263.243289,75.82,5.33,2.8,21221.2,99.223,70.5
2024-08-26,103.1531,102.2805,11263.243289,78.4,5.33,2.8,21221.2,99.223,70.5
2024-08-27,103.1531,102.2805,11263.243289,76.5,5.33,2.8,21221.2,99.223,70.5
2024-08-28,103.1531,102.2805,11263.243289,75.49,5.33,2.8,21221.2,99.223,70.5
2024-08-29,103.1531,102.2805,11263.243289,76.9,5.33,2.8,21221.2,99.223,70.5
2024-08-30,103.1531,102.2805,11263.243289,74.52,5.33,2.8,21221.2,99.223,70.5
2024-09-02,103.1531,102.2805,11263.243289,74.52,5.33,2.8,21221.2,99.223,70.5
2024-09-03,103.1531,102.2805,11263.243289,71.28,5.33,2.8,21221.2,99.223,70.5
2024-09-04,103.1531,102.2805,11263.243289,70.11,5.33,2.8,21221.2,99.223,70.5
2024-09-05,103.1531,102.2805,11263.243289,70.09,5.33,2.8,21221.2,99.223,70.5
2024-09-06,103.1531,102.2805,11263.243289,68.58,5.33,2.8,21221.2,99.223,70.5
2024-09-09,103.1531,102.2805,11263.243289,69.65,5.33,2.8,21221.2,99.223,70.5
2024-09-10,103.1531,102.2805,11263.243289,66.73,5.33,2.8,21221.2,99.223,70.5
2024-09-11,103.1531,102.2805,11263.243289,68.25,5.33,2.8,21221.2,99.223,70.5
2024-09-12,103.1531,102.2805,11263.243289,69.89,5.33,2.8,21221.2,99.223,70.5
2024-09-13,103.1531,102.2805,11263.243289,69.59,5.33,2.8,21221.2,99.223,70.5
2024-09-16,103.1531,102.2805,11263.243289,71.1,5.33,2.8,21221.2,99.223,70.5
2024-09-17,103.1531,102.2805,11263.243289,72.16,5.33,2.8,21221.2,99.223,70.5
2024-09-18,103.1531,102.2805,11263.243289,71.87,5.33,2.8,21221.2,99.223,70.5
2024-09-19,103.1531,102.2805,11263.243289,72.86,4.83,2.8,21221.2,99.223,70.5
2024-09-20,103.1531,102.2805,11263.243289,72.72,4.83,2.8,21221.2,99.223,70.5
2024-09-23,103.1531,102.2805,11263.243289,71.33,4.83,2.8,21221.2,99.223,70.5
2024-09-24,103.1531,102.2805,11263.243289,72.34,4.83,2.8,21221.2,99.223,70.5
2024-09-25,103.1531,102.2805,11263.243289,70.42,4.83,2.8,21221.2,99.223,70.5
2024-09-26,103.1531,102.2805,11263.243289,68.28,4.83,2.8,21221.2,99.223,70.5
2024-09-27,103.1531,102.2805,11263.243289,68.72,4.83,2.8,21221.2,99.223,70.5
2024-09-30,103.1531,102.2805,11263.243289,68.75,4.83,2.8,21221.2,99.223,70.5
2024-10-02,103.1531,102.2805,11263.243289,70.74,4.83,2.8,21221.2,99.223,70.5
2024-10-03,103.1531,102.2805,11263.243289,74.33,4.83,2.8,21221.2,99.223,70.5
2024-10-04,103.1531,102.2805,11263.243289,74.93,4.83,2.8,21221.2,99.223,70.5
2024-10-07,103.1531,102.2805,11263.243289,77.76,4.83,2.8,21221.2,99.223,70.5
2024-10-08,103.1531,102.2805,11263.243289,74.26,4.83,2.8,21221.2,99.223,70.5
2024-10-09,103.1531,102.2805,11263.243289,73.85,4.83,2.8,21221.2,99.223,70.5
2024-10-10,103.1531,102.2805,11263.243289,76.46,4.83,2.8,21221.2,99.223,70.5
2024-10-11,103.1531,102.2805,11263.243289,76.11,4.83,2.8,21221.2,99.223,70.5
2024-10-14,103.1531,102.2805,11263.243289,76.11,4.83,2.8,21221.2,99.223,70.5
2024-10-15,103.1531,102.2805,11263.243289,71.22,4.83,2.8,21221.2,99.223,70.5
2024-10-16,103.1531,102.2805,11263.243289,70.97,4.83,2.8,21221.2,99.223,70.5
2024-10-17,103.1531,102.2805,11263.243289,71.26,4.83,2.8,21221.2,99.223,70.5
2024-10-18,103.1531,102.2805,11263.243289,69.78,4.83,2.8,21221.2,99.223,70.5
2024-10-21,103.1531,102.2805,11263.243289,71.16,4.83,2.8,21221.2,99.223,70.5
2024-10-22,103.1531,102.2805,11263.243289,72.84,4.83,2.8,21221.2,99.223,70.5
2024-10-23,103.1531,102.2805,11263.243289,71.37,4.83,2.8,21221.2,99.223,70.5
2024-10-24,103.1531,102.2805,11263.243289,70.58,4.83,2.8,21221.2,99.223,70.5
2024-10-25,103.1531,102.2805,11263.243289,72.02,4.83,2.8,21221.2,99.223,70.5
2024-10-28,103.1531,102.2805,11263.243289,67.65,4.83,2.8,21221.2,99.223,70.5
2024-10-29,103.1531,102.2805,11263.243289,67.48,4.83,2.8,21221.2,99.223,70.5
2024-10-30,103.1531,102.2805,11263.243289,68.91,4.83,2.8,21221.2,99.223,70.5
2024-10-31,103.1531,102.2805,11263.243289,69.58,4.83,2.8,21221.2,99.223,70.5
2024-11-01,103.1531,102.2805,11263.243289,69.81,4.83,2.8,21221.2,99.223,70.5
2024-11-04,103.1531,102.2805,11263.243289,71.83,4.83,2.8,21221.2,99.223,70.5
2024-11-05,103.1531,102.2805,11263.243289,72.26,4.83,2.8,21221.2,99.223,70.5
2024-11-06,103.1531,102.2805,11263.243289,71.98,4.83,2.8,21221.2,99.223,70.5
2024-11-07,103.1531,102.2805,11263.243289,72.69,4.83,2.8,21221.2,99.223,70.5
2024-11-08,103.1531,102.2805,11263.243289,70.69,4.58,2.8,21221.2,99.223,70.5
2024-11-11,103.1531,102.2805,11263.243289,70.69,4.58,2.8,21221.2,99.223,70.5
2024-11-12,103.1531,102.2805,11263.243289,68.43,4.58,2.8,21221.2,99.223,70.5
2024-11-13,103.1531,102.2805,11263.243289,68.76,4.58,2.8,21221.2,99.223,70.5
2024-11-14,103.1531,102.2805,11263.243289,68.99,4.58,2.8,21221.2,99.223,70.5
2024-11-15,103.1531,102.2805,11263.243289,67.33,4.58,2.8,21221.2,99.223,70.5
2024-11-18,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21221.2,99.223,70.5
2022-01-02,103.1531,102.2805,11263.243289,69.46,0.07,2.8,21221.2,99.223,70.5
2022-01-08,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-01-09,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-01-15,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-01-16,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-01-22,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-01-23,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-01-29,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-01-30,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-05,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-06,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-12,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-13,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-19,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-20,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-26,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-02-27,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-03-05,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-03-06,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-03-12,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-03-13,103.1531,102.2805,11263.243289,69.46,0.08,2.8,21221.2,99.223,70.5
2022-03-19,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-03-20,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-03-26,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-03-27,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-02,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-03,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-09,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-10,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-16,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-17,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-23,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-24,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-04-30,103.1531,102.2805,11263.243289,69.46,0.33,2.8,21221.2,99.223,70.5
2022-05-07,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-05-08,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-05-14,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-05-15,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-05-21,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-05-22,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-05-28,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-05-29,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-06-04,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-06-05,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-06-11,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-06-12,103.1531,102.2805,11263.243289,69.46,0.83,2.8,21221.2,99.223,70.5
2022-06-18,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-06-19,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-06-25,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-06-26,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-02,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-03,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-09,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-10,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-16,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-17,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-23,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-24,103.1531,102.2805,11263.243289,69.46,1.58,2.8,21221.2,99.223,70.5
2022-07-30,103.1531,102.2805,11263.243289,69.46,2.32,2.8,21221.2,99.223,70.5
2022-07-31,103.1531,102.2805,11263.243289,69.46,2.32,2.8,21221.2,99.223,70.5
2022-08-06,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-08-07,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-08-13,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-08-14,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-08-20,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-08-21,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-08-27,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-08-28,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-09-03,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-09-04,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-09-10,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-09-11,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-09-17,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-09-18,103.1531,102.2805,11263.243289,69.46,2.33,2.8,21221.2,99.223,70.5
2022-09-24,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-09-25,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-02,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-08,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-09,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-15,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-16,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-22,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-23,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-29,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-10-30,103.1531,102.2805,11263.243289,69.46,3.08,2.8,21221.2,99.223,70.5
2022-11-05,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-11-06,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-11-12,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-11-13,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-11-19,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-11-20,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-11-26,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-11-27,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-12-03,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-12-04,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-12-10,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-12-11,103.1531,102.2805,11263.243289,69.46,3.83,2.8,21221.2,99.223,70.5
2022-12-17,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2022-12-18,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2022-12-24,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2022-12-25,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2022-12-31,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-01-07,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
2023-01-08,103.1531,102.2805,11263.243289,69.46,4.33,2.8,21221.2,99.223,70.5
