level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,gdp_growth_mom,business_investment_mom,software_spending_mom,corporate_earnings_mom,consumer_sentiment_mom,m2_money_supply_mom,industrial_production_mom,daily_sentiment_score
359,359,2023-08-04,213.64157104492188,-0.004510065235707259,214.3583716085947,221.8103042602539,219.0429229736328,220.36634377796454,0.008126982351960757,26.498420340407108,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,16.666666666666664
360,360,2023-08-07,215.1050567626953,0.006826835742820294,212.60616121229796,220.85454559326172,219.2410430908203,219.4097461388247,0.008886648887459696,30.475810656470358,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,16.666666666666664
361,361,2023-08-08,210.64486694335938,-0.020952924464365252,210.7145524618484,219.41593170166016,219.38108825683594,217.81613173964917,0.009997968664504933,8.366819875999,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,0.0
362,362,2023-08-09,204.9501495361328,-0.027406843852523406,207.2598919334675,217.45264739990233,219.2828572591146,215.47686224810073,0.011768217157090605,8.51933176837116,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,-25.0
363,363,2023-08-10,207.32958984375,0.011542971919484678,205.21896970774506,215.7701187133789,219.15276845296225,213.9955399927642,0.013350078628704937,16.043885256478973,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,50.0
364,364,2023-08-11,207.77760314941406,0.0021585435626222753,206.981139245043,214.08758850097655,219.0953567504883,212.865006021246,0.01336336588969592,18.846445338585568,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,16.666666666666664
365,365,2023-08-14,211.1227569580078,0.015971458780042812,209.40040653314657,212.79831237792968,219.1219060262044,212.5482334642936,0.015313005366364528,26.87853896290028,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,75.0
366,366,2023-08-15,207.8572540283203,-0.015588185440447768,207.08069539502156,211.25615844726562,219.02666269938152,211.69532811229845,0.015569456219517427,24.57629398721552,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,33.33333333333333
367,367,2023-08-16,206.07516479492188,-0.008610585511116025,205.65703210040573,209.9111297607422,218.8000020345052,210.67348023641182,0.01520549112000191,23.604684215544495,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,28.57142857142857
368,368,2023-08-17,202.9390869140625,-0.015335110332480925,200.08177259807994,208.7443099975586,218.59093017578124,209.26722690507557,0.014490871357899367,20.673847142778072,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,16.666666666666664
369,369,2023-08-18,203.92471313476562,0.004845002915656909,205.08953316996363,207.77262420654296,218.43296508789064,208.2958607650192,0.014865496131560444,23.09332797108965,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,25.0
370,370,2023-08-21,208.10614013671875,0.02029736620059184,208.92251531494827,207.0727325439453,218.30752207438152,208.2613661053282,0.01653778888529819,31.396462249236578,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,45.45454545454545
371,371,2023-08-22,205.84616088867188,-0.010919140667827721,207.0806931851811,206.59286193847657,217.82931111653645,207.82223788411795,0.015627615063362084,32.58993560214711,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,33.33333333333333
372,372,2023-08-23,208.20570373535156,0.011397453269290057,210.07739142142765,206.91841735839844,217.22698516845702,207.8919589479786,0.01335430008035108,41.28490222847452,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,-14.285714285714285
373,373,2023-08-24,204.60169982910156,-0.017461389725264034,204.60168510615532,206.6456283569336,216.4019810994466,207.29373001727367,0.014079106062332359,38.517955176307375,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,27.272727272727273
374,374,2023-08-25,208.544189453125,0.019085797062786857,209.51986478495706,206.7222869873047,215.74290669759114,207.52108627833752,0.015491162684618344,42.160372387462374,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,25.0
375,375,2023-08-28,210.7842559814453,0.010684168277027487,205.83621364924412,206.68843688964844,215.2026387532552,208.11438986072073,0.014981276349686679,50.17588908224601,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,11.538461538461538
376,376,2023-08-29,211.023193359375,0.0011329216867063657,210.83403263007273,207.0050308227539,214.6826136271159,208.64326322411242,0.013966811579427581,58.88694330306883,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,33.33333333333333
377,377,2023-08-30,214.08956909179688,0.014426426043692058,226.99228909596053,207.8064712524414,214.04112803141277,209.63350065460048,0.014011534562453708,59.69720821827134,0.25,-0.10000000000000009,2.0000000000000004,-8.936815061619363,0.6366357827223723,4.143575875686745,11.370716510903423,-0.12410767543439283,0.6752236012771862,42.857142857142854
378,378,2023-08-31,220.481201171875,0.02941796118274636,222.5121823381565,209.56068267822266,213.81878102620442,211.60580983955947,0.01435803213747122,65.56855288565288,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,32.35294117647059
379,379,2023-09-01,220.55088806152344,0.00031601732358981427,218.3606204664124,211.22330017089843,213.6020762125651,213.23218769809836,0.014548955492082268,62.562989602852376,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,14.516129032258064
380,380,2023-09-05,217.72344970703125,-0.012902774984050198,218.50001134468755,212.18503112792968,213.3707697550456,214.0487807906316,0.015164841985533185,63.30200413343005,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,6.25
381,381,2023-09-06,220.6405029296875,0.01330901531977015,218.79868217031876,213.66446533203126,213.22441965738932,215.2472757250054,0.014337366035426721,69.05443451154738,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,16.666666666666664
382,382,2023-09-07,221.54647827148438,0.00409770820044293,222.33299398806523,214.99854278564453,213.12320251464843,216.39258527891067,0.014270910030174739,75.85061153470451,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,-12.5
383,383,2023-09-08,223.76661682128906,0.009971217864675423,225.01109689347345,216.91503448486327,213.11026051839193,217.73331828661583,0.011601987530444531,76.65149590438608,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,14.285714285714285
384,384,2023-09-11,224.31419372558594,0.002444100099772,222.46241038500352,218.49203491210938,213.10063680013022,218.92984109370127,0.011172788256112448,74.12566383500052,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,30.0
385,385,2023-09-12,220.68032836914062,-0.016332543229407845,220.2024481290215,219.4816421508789,212.98946380615234,219.2481115074175,0.013320732277441853,71.2130125352833,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,33.33333333333333
386,386,2023-09-13,217.83297729492188,-0.012986566449364037,218.45022007880573,220.1626205444336,212.8079366048177,218.99081437787282,0.014429788404857095,63.577672750655175,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,50.0
387,387,2023-09-14,217.81304931640625,-9.148702071051776e-05,217.90265027399664,220.53496856689452,212.7508565266927,218.77667527578797,0.01389243669516098,70.7279025728561,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,0.0
388,388,2023-09-15,213.66148376464844,-0.019244211914184045,213.6117011599546,219.85299682617188,212.71932983398438,217.84664045558077,0.011416039721354295,57.9764317724405,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,24.999999999999996
389,389,2023-09-18,214.0497589111328,0.0018155952633559925,213.44245061957503,219.2028839111328,212.7329360961914,217.15629835659024,0.011476200093807978,55.401847059738145,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,0.0
390,390,2023-09-19,214.7466583251953,0.003250493705880629,214.2488778907434,218.90520477294922,212.7209894816081,216.7181819872457,0.011055319501762353,56.067484513084004,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,25.0
391,391,2023-09-20,212.08847045898438,-0.01245549886913633,208.87273116213936,218.0500015258789,212.76910959879558,215.87641625483457,0.010223453389015051,46.6951928795347,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,33.33333333333333
392,392,2023-09-21,207.68798828125,-0.020966603956464838,208.38489988518987,216.66415252685547,212.8603708902995,214.38761116872826,0.011067930943673128,27.384703028838274,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,10.0
393,393,2023-09-22,205.5176239013672,-0.010505105814036835,204.09395040841702,214.8392532348633,212.7999720255534,212.77488621102623,0.009469015236817835,25.262112831802852,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,-3.846153846153846
394,394,2023-09-25,205.4280242919922,-0.0004360655049577171,204.56187184001095,212.9506362915039,212.72165273030598,211.4390931348382,0.009136879164122967,27.763756208292875,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,8.333333333333332
395,395,2023-09-26,201.5950469970703,-0.01883475840278257,202.09284496829392,211.04210815429687,212.40406239827473,209.64926656433494,0.009396796929059828,16.660834855391556,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,25.0
396,396,2023-09-27,201.833984375,0.0011845325313111499,199.8726920800585,209.44220886230468,212.20328674316406,208.22830616627402,0.009796458810094147,14.668072784079655,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,16.666666666666664
397,397,2023-09-28,202.30191040039062,0.002315687572129873,204.17361155222721,207.89109497070314,212.0775115966797,207.15077966338612,0.01002904332375465,8.94897713218812,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,12.5
398,398,2023-09-29,201.88377380371094,-0.002069032933067329,199.9125196567617,206.71332397460938,212.0423344930013,206.19314223435427,0.009210165882356935,6.888613080288067,0.0,0.2999999999999998,0.0,-2.1490208179503867,0.200142847051632,0.0,-2.9370629370629286,-0.13244969319834432,0.022217435933269414,-25.0
399,399,2023-10-02,202.80966186523438,0.004575758316806561,201.85390043676497,205.58931427001954,212.00516611735026,205.57796398542337,0.009496340785434787,11.661656025601417,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,62.5
400,400,2023-10-03,198.94680786132812,-0.0192304211006925,199.9921684633915,204.00932922363282,211.6998550415039,204.37229923558786,0.009875906998454356,11.174753821908595,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,41.666666666666664
401,401,2023-10-04,200.977783203125,0.010156878807323572,201.10720664899807,202.89826049804688,211.537575785319,203.75511450241277,0.011156995936860706,18.03398378920872,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,49.99999999999999
402,402,2023-10-05,201.11715698242188,0.0006932381930209831,199.59391528971844,202.24117736816407,211.3012908935547,203.27548586241443,0.009817069607156816,21.90001374057387,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,40.0
403,403,2023-10-06,206.44351196289062,0.026139216347678428,203.98444949274827,202.3337661743164,211.36268463134766,203.85149060795555,0.01308779000649268,36.04816946300553,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,21.428571428571427
404,404,2023-10-09,206.3041534423828,-0.0006752722667322894,206.72228800708285,202.42137908935547,211.28801676432292,204.29742930512415,0.013089806854129398,34.19090418674395,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,0.0
405,405,2023-10-10,205.9656524658203,-0.0016421336114280662,206.31410119929419,202.85843963623046,211.1273966471354,204.6007426070689,0.011283436571214594,37.443839685183065,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,40.0
406,406,2023-10-11,205.935791015625,-0.00014499318086985764,206.91144167463526,203.26862030029298,210.95781656901042,204.8434786813518,0.011303823655925433,45.62193849851462,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,49.99999999999999
407,407,2023-10-12,204.77093505859375,-0.0056724616692345586,204.20346648364898,203.5155227661133,210.6471954345703,204.8302889317594,0.011559333985756778,48.03560833719374,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,75.0
408,408,2023-10-13,203.68576049804688,-0.005313547925969651,204.93023930198086,203.6957214355469,210.08734741210938,204.62219285290257,0.011706293292191779,45.644596379149476,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,0.0
409,409,2023-10-16,207.6083526611328,0.01907496837210518,205.57736722319257,204.17559051513672,209.6559295654297,205.16513099985352,0.013036108456377503,64.96532920169821,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,25.0
410,410,2023-10-17,208.9125518798828,0.006262367467212201,207.95681635764134,205.1721649169922,209.36223297119142,205.8464802507679,0.010617851102907753,66.72941536246748,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,11.11111111111111
411,411,2023-10-18,203.92471313476562,-0.024164879881735084,205.53753140973456,205.46685791015625,208.80503997802734,205.49706804785842,0.013796728080979297,53.16015926784335,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,20.0
412,412,2023-10-19,207.39927673339844,0.016894936020193024,206.44352048149125,206.0950698852539,208.33346659342448,205.84292417250205,0.014623755884369226,59.598057573900455,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,16.666666666666664
413,413,2023-10-20,202.82955932617188,-0.022279791344682144,199.016498773942,205.73367462158203,207.63556467692058,205.29503965498748,0.01414698580887245,50.0307285107795,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,31.25
414,414,2023-10-23,201.1072235107422,-0.0085278010146159,202.82955828421998,205.21398162841797,206.86199900309245,204.53361853785194,0.014296851415164446,53.57262353730229,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,0.0
415,415,2023-10-24,203.31739807128906,0.010930079159701686,202.3019032495655,204.94915618896485,206.28323465983073,204.3124875439314,0.014924682901530931,53.84616542356759,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,42.857142857142854
416,416,2023-10-25,196.1890411376953,-0.035689605282965706,196.54745649585772,203.97448120117187,205.5617701212565,202.83549728825213,0.01843939908682775,43.412294124630144,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,-25.0
417,417,2023-10-26,195.38262939453125,-0.00411885202077245,196.42798698258088,203.03565063476563,204.814089457194,201.48043039848469,0.01843823105494363,33.181939248715366,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,16.666666666666664
418,418,2023-10-27,195.7012176513672,0.0016292584299574472,198.12047130337714,202.23719635009766,204.21541392008464,200.4296644444633,0.018542695023302243,33.96564009695278,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,-8.333333333333332
419,419,2023-10-30,198.3892822265625,0.013642075942947212,199.53419126533782,201.31528930664064,203.69339803059896,200.0586858593904,0.017858494708518073,39.30276037364557,0.0,0.0,0.0,9.056302019394291,0.5443977942098055,0.0,-2.3054755043227737,-0.25898114790861015,0.2066053575776161,33.33333333333333
420,420,2023-10-31,199.9423828125,0.007798066749699123,200.0319984021296,200.41827239990235,203.19992218017578,200.03753985086485,0.017967996959513885,41.886760339018345,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,41.66666666666666
421,421,2023-11-01,203.0087890625,0.015220034873120805,205.39816849289676,200.3266799926758,202.8972661336263,200.57776698025305,0.017460827395555576,47.731387333926335,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,0.0
422,422,2023-11-02,207.19021606445312,0.020388015525354623,208.4645518436149,200.30577392578124,202.88067372639975,201.7800304501076,0.01787637013183287,54.178559420589394,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,12.5
423,423,2023-11-03,206.55303955078125,-0.0030800599586968506,207.28976701335722,200.6781219482422,202.9151875813802,202.64785028659372,0.01618019653424507,48.63472463330963,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,16.666666666666664
424,424,2023-11-06,206.5032501220703,-0.00024107817843187245,208.57407798635842,201.217724609375,202.9510284423828,203.34883207486217,0.015799112081025492,46.77848734009345,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,25.0
425,425,2023-11-07,210.9037322998047,0.0210856329728566,211.48115280419535,201.97635803222656,203.26131795247395,204.72245029757897,0.016691819765663987,59.48066398663105,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,50.0
426,426,2023-11-08,210.5353546142578,-0.001748189908358781,212.6260808110071,203.4109893798828,203.55136362711588,205.7793419915206,0.009848741628751167,54.652878080585346,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,20.0
427,427,2023-11-09,209.08180236816406,-0.006928020152673061,208.47450598221025,204.7809066772461,203.77736002604166,206.37978933272848,0.010235418561829484,60.221346468639254,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,12.5
428,428,2023-11-10,212.68582153320312,0.01709048624699058,211.63050767353013,206.4793670654297,204.1374282836914,207.52634064190568,0.010534868671738331,67.83192264651709,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,-8.333333333333332
429,429,2023-11-13,214.32852172851562,0.007693925624437558,218.03208064268216,208.073291015625,204.52139027913412,208.76310083947112,0.010367752495418355,67.25965165221476,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,35.0
430,430,2023-11-14,220.2024383544922,0.02703731143967555,219.7743494412934,210.09929656982422,205.22991129557292,210.84298038765675,0.012033503857967748,89.18122219644015,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,8.333333333333332
431,431,2023-11-15,218.45022583007812,-0.00798910840934416,219.02764889860066,211.64344024658203,205.81232604980468,212.22611592264246,0.013036603102570423,86.51113139832003,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,16.666666666666664
432,432,2023-11-16,220.4712371826172,0.009209053581400995,220.19249699858935,212.97154235839844,206.45746205647785,213.72522887900146,0.012247989723999738,87.20089465772008,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,0.0
433,433,2023-11-17,220.24227905273438,-0.0010390339394945203,220.45132028987223,214.34046630859376,206.91742095947265,214.91014709240744,0.012091933692138896,85.4375259813528,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,14.285714285714285
434,434,2023-11-20,224.13497924804688,0.017520247479172652,223.009974535128,216.1036392211914,207.51178181966145,216.58738930252372,0.012307792904976453,86.4645852269173,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,40.0
435,435,2023-11-21,223.3285675048828,-0.0036043723429862243,223.30865108526882,217.34612274169922,208.09054565429688,217.813058066589,0.011903993963150677,82.86635500225333,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,37.5
436,436,2023-11-22,222.85067749023438,-0.0021421444531697985,223.36838980510072,218.57765502929686,208.6543752034505,218.72898887088814,0.011932089870852113,78.77788133796774,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,37.5
437,437,2023-11-24,223.3883056640625,0.0024095986870427757,224.50334693494096,220.00830535888673,209.27495422363282,219.57613737873803,0.011176845473358697,81.05032032051189,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,-12.5
438,438,2023-11-27,223.79647827148438,0.0018255215089546765,222.62171082064273,221.11937103271484,209.9453114827474,220.34347208651008,0.01061606773534538,81.47882531684948,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,27.777777777777775
439,439,2023-11-28,223.92591857910156,0.0005782168242378209,227.59962441939282,222.07911071777343,210.48923034667968,220.99482599425397,0.010660677276021784,78.06869713821126,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,35.71428571428571
440,440,2023-11-29,229.33193969726562,0.02385519581941038,247.94927218223546,222.99206085205077,211.1698766072591,222.510664849347,0.00993182668281081,83.28639715518662,0.0,0.0,-1.2000000000000002,-11.025508623360524,0.5297641770347195,5.038707582256774,-5.899705014749268,-0.09138646319882815,-0.7066241659656747,21.428571428571427
441,441,2023-11-30,250.7866668701172,0.08943217260043188,248.89508760892429,226.2257049560547,212.73194173177083,227.65175612585068,0.028050461137321684,93.23019047938398,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,27.777777777777775
442,442,2023-12-01,258.85089111328125,0.03164954098183616,251.68269571472084,230.06367034912108,214.4469955444336,233.3243261235653,0.028535411889065457,93.80318900959784,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,20.83333333333333
443,443,2023-12-04,249.55215454101562,-0.03658425634450057,248.8851065594251,232.99465789794922,216.0044153849284,236.27484038128352,0.032796178845462695,79.18180273622382,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,25.0
444,444,2023-12-05,249.91055297851562,0.001435136171801392,250.40835162257133,235.57221527099608,217.63119303385417,238.75406085350753,0.03291650286596199,77.08788577556642,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,41.666666666666664
445,445,2023-12-06,248.02891540527344,-0.007557732010391764,247.65058848582902,238.04225006103516,219.12157694498697,240.44039804473766,0.033132895102294016,76.90637154733056,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,12.5
446,446,2023-12-07,247.75015258789062,-0.0011245446399670005,247.45148630318482,240.53219757080078,220.84028065999348,241.76944432531093,0.03309132381951212,75.62665761485796,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,38.46153846153846
447,447,2023-12-08,249.7014923095703,0.007845384573320286,248.89506940781735,243.16351623535155,222.65090942382812,243.2116348679035,0.03298646201777801,76.80737872565189,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,26.470588235294116
448,448,2023-12-11,250.9857940673828,0.005130166511147547,250.6871316776205,245.8824478149414,224.4937286376953,244.6251183587179,0.03289926813086813,75.65150817652346,0.0,-0.09999999999999964,0.0,24.646563131137267,0.7067630716295126,0.0,-3.9184952978056464,0.06436781609195918,0.3009414290184642,37.5
