level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,corporate_bond_spread_mom,interest_rate_mom,gdp_growth_mom,unemployment_rate_mom,stock_market_volatility_mom,cpi_mom,industrial_production_mom,m2_money_supply_mom,commercial_loans_mom,sp500_mom,daily_sentiment_score
181,181,2022-11-16,361.243408203125,-0.001437647995889325,356.34909282028457,350.19911804199216,317.9782470703125,350.5991478311488,0.016352122628500425,89.09081045286658,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,6.779661016949152
182,182,2022-11-17,358.83404541015625,-0.006691979515066998,360.2513105922034,353.1196350097656,320.3438283284505,352.09640193642286,0.016716352191375627,84.09979805951441,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,10.606060606060606
183,183,2022-11-18,358.2860412597656,-0.0015283472524286919,358.0025784710914,355.13121032714844,322.80420939127606,353.22179090430336,0.015810033817512573,82.39020188763004,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,5.263157894736842
184,184,2022-11-21,359.2403259277344,0.0026599307684203894,360.3647126146985,356.7988616943359,325.3134073893229,354.3160699994726,0.015627596185118785,81.32294276144246,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,12.195121951219512
185,185,2022-11-22,362.698486328125,0.009580276863627805,362.726838395542,358.67438049316405,328.1372416178385,355.84014569559116,0.015697354750484963,82.18729447136357,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,0.0
186,186,2022-11-23,364.9472351074219,0.0061809088468322065,364.48432633360125,360.96563720703125,331.0013885498047,357.4959801341058,0.01522562625712978,84.35648678656035,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,14.102564102564102
187,187,2022-11-25,367.413330078125,0.006734672534013534,364.1724468372513,361.9624542236328,333.5773579915365,359.299134669382,0.007705390664231464,82.2596239952491,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,15.625
188,188,2022-11-28,361.2717590332031,-0.016856984086382924,360.10963952875255,361.6969512939453,336.1715932210287,359.6577936446222,0.007929275345280408,69.87138843183095,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,8.928571428571429
189,189,2022-11-29,362.5473327636719,0.00352456868136861,363.7741800341933,361.8245086669922,338.59670206705727,360.1831643935403,0.007665124720219767,69.80473260133236,0.03999999999999959,0.0,0.6999999999999997,0.10000000000000009,-5.740000000000002,0.5135975109755275,-0.08538373420546863,-0.3454576732983994,0.8793950157396369,7.986345457689326,6.349206349206348
190,190,2022-11-30,367.2454833984375,0.012875477627834038,367.57832898110047,362.37274475097655,340.9535430908203,361.4672223944307,0.008636725692719227,75.33333823987596,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,8.695652173913043
191,191,2022-12-01,365.02001953125,-0.006078316430581499,362.84216450919365,362.7504058837891,343.30202433268227,362.113185510216,0.008931982104740577,60.35576575666977,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,2.3809523809523814
192,192,2022-12-02,361.94818115234375,-0.008451144517809569,360.01750316701526,363.0618194580078,345.5780314127604,362.0831847178756,0.00911660062715266,47.01687774973152,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,7.142857142857142
193,193,2022-12-05,353.3507080078125,-0.024039984755368126,351.39158209742726,362.5682861328125,347.1173940022787,360.4954616796823,0.012073037489715666,39.87228221214138,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,3.571428571428571
194,194,2022-12-06,345.1432189941406,-0.023501612427019106,344.74381228519957,361.1585754394531,348.26979064941406,357.7041448277656,0.013808438633791316,32.25200927351996,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,4.225352112676058
195,195,2022-12-07,342.2996520996094,-0.008272929234454557,344.3063164807978,359.1186920166016,349.21087341308595,354.9033279681008,0.012986755446370457,30.72697681148081,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,-4.3478260869565215
196,196,2022-12-08,340.5496826171875,-0.005125503458930438,339.24674236923056,356.67893676757814,349.99000447591146,352.2935742679348,0.012303075027635014,31.144850019070972,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,17.77777777777778
197,197,2022-12-09,341.55780029296875,0.0029558931255213405,341.01569700677646,354.0933837890625,350.7558125813802,350.34161536339553,0.011888147188854965,32.911709673859434,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,0.0
198,198,2022-12-12,345.3999938964844,0.011186229200561781,356.289459959342,352.50620727539064,351.50355733235676,349.44313873304804,0.012664691426474535,36.6494751282006,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,1.1904761904761898
199,199,2022-12-13,350.6402587890625,0.015057646116313455,349.042483584109,351.3154998779297,352.3412556966146,349.6607969250507,0.013937115404409941,38.75511837286684,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,3.5714285714285703
200,200,2022-12-14,342.737060546875,-0.022797228297299375,337.1259588945915,348.8646575927734,352.7873301188151,348.4019357653824,0.013890914523589397,31.26386642714337,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,-2.7777777777777772
201,201,2022-12-15,332.7035827636719,-0.029711614142638162,328.18610748819157,345.6330139160156,352.8608459472656,345.54768976507137,0.015635225199950874,24.03455639522062,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,2.9411764705882364
202,202,2022-12-16,329.3939514160156,-0.009997496571754435,329.31781034254976,342.3775909423828,352.85301513671874,342.6106464288794,0.015633873242817314,25.097956385211518,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,-10.294117647058824
203,203,2022-12-19,327.73907470703125,-0.005036667285338248,329.051596048385,339.81642761230466,352.50530802408855,339.9067242976343,0.014792250560179734,22.96895758869006,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,-3.7037037037037037
204,204,2022-12-20,327.6250305175781,-0.00034803306954139405,331.21044852852447,338.0646087646484,352.0073486328125,337.6736890648968,0.013791756277870207,16.873420260168132,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,11.29032258064516
205,205,2022-12-21,333.0174255371094,0.016325062760142832,330.16428617356155,337.1363861083984,351.6431528727214,336.8270956962082,0.015296090599156268,24.58842476299499,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,6.0
206,206,2022-12-22,328.66162109375,-0.013166103376647168,327.95788077313927,335.9475799560547,351.1973846435547,335.34246395030664,0.015642299793363176,24.097071091551058,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,11.428571428571427
207,207,2022-12-23,328.5950927734375,-0.00020244242207357745,329.5461088685237,334.65130920410155,350.2357157389323,334.11566919087585,0.015527736700373907,27.786321584503725,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,17.5
208,208,2022-12-27,325.2283630371094,-0.010298680671141067,323.8303389781647,332.63414611816404,348.9457682291667,332.49979534473647,0.0146761840893881,30.429890443133715,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,4.6875
209,209,2022-12-28,324.1822204589844,-0.003221824557954243,325.6753584888552,329.98834228515625,347.70945027669273,330.9875090018724,0.012774764582235802,31.54422755047986,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,-1.923076923076923
210,210,2022-12-29,326.61688232421875,0.0074821038101932,325.00961059807383,328.37632446289064,346.53790893554685,330.19284960593535,0.012420633025251055,36.00226882511651,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,-3.846153846153846
211,211,2022-12-30,326.5693359375,-0.00014558294548607214,328.5856025908297,327.7628997802734,345.3821065266927,329.5340289389471,0.008838979990594747,34.645325149875816,-0.1299999999999999,0.75,0.0,0.0,-5.300000000000001,0.26354397827190734,-0.3271328890358194,-0.3093302975729628,0.6825864003299431,5.375286029369986,8.0
212,212,2023-01-03,329.2703552246094,0.008236874329582403,330.99168804882584,327.7505401611328,344.3966501871745,329.48608826361294,0.008854767345062145,33.08067583054299,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,11.0
213,213,2023-01-04,330.6778564453125,0.00426549638251551,327.39672712832936,328.04441833496094,343.47637736002605,329.7027733875583,0.008759336402763166,27.22931510549745,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,13.513513513513514
214,214,2023-01-05,326.93072509765625,-0.011396359500948893,330.2974023045396,327.97498779296876,342.3993906656901,329.1987646075761,0.009590553769195036,30.0814827804749,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,15.625
215,215,2023-01-06,331.0392150878906,0.012488544345634673,334.6532500438265,327.77716674804685,341.344081624349,329.5333919676333,0.008907954445607028,47.53445292142329,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,16.666666666666668
216,216,2023-01-09,335.7184143066406,0.014035912996670778,335.37600112580554,328.48284606933595,340.3697875976562,330.65794148381644,0.008795480292942318,59.003545113304604,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,2.2727272727272716
217,217,2023-01-10,339.8648986816406,0.012275425882416228,341.3009833008353,329.6098266601563,339.4515065511068,332.3319337016027,0.00929936419024397,66.11890225350399,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,5.7142857142857135
218,218,2023-01-11,346.6363525390625,0.019728073220585677,348.31019812211366,331.75062561035156,338.9636596679687,334.9327371265953,0.009242204671405097,71.4714874110328,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,5.5555555555555545
219,219,2023-01-12,351.8290710449219,0.014869208992002541,345.6948300594474,334.5153106689453,338.60638427734375,338.00479783901835,0.008919977292345647,71.34223187354064,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,20.27027027027027
220,220,2023-01-13,355.6903076171875,0.010914965789351428,346.9406887581579,337.4226531982422,338.22121175130206,341.22034507141274,0.00895594913071328,81.012671524995,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,0.7042253521126753
221,221,2023-01-17,332.7891845703125,-0.06655121969365053,331.2674932985682,338.0446380615234,337.1468505859375,339.6874067984854,0.025478683322555536,53.15765771975535,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,0.43478260869565233
222,222,2023-01-18,331.9997863769531,-0.002374884659282938,329.0895649508778,338.3175811767578,336.14857076009116,338.2896576309341,0.025405697124866233,55.303922712261134,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,-2.0270270270270276
223,223,2023-01-19,333.5784912109375,0.004743868145276484,332.74164640597013,338.60764465332034,335.489496866862,337.4330819182074,0.025413343283909828,57.29901899659914,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,-3.5714285714285703
224,224,2023-01-20,325.1047668457031,-0.02573070371033612,324.9430965743861,338.425048828125,334.82154846191406,335.191570086843,0.026560674384451376,48.92614176948535,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,7.5
225,225,2023-01-23,332.0473937988281,0.021130221226132742,323.35482755197813,338.52586669921874,334.4798065185547,334.61990167084025,0.02716607267422075,53.54333786157324,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,6.521739130434783
226,226,2023-01-24,331.2770080566406,-0.002322803401810053,327.8722995439515,338.08172607421875,334.17071736653645,334.0121028318948,0.02673644263444454,51.331198147165885,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,8.51063829787234
227,227,2023-01-25,332.5133972167969,0.00372524393290442,334.5105472327022,337.34657592773436,333.8692372639974,333.739610901877,0.026387377197481167,51.220454498415876,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,10.0
228,228,2023-01-26,337.5919189453125,0.015157673996412886,334.7197984962997,336.4421325683594,333.6089680989583,334.44003054613796,0.026002400115123635,56.96532748479713,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,11.320754716981131
229,229,2023-01-27,336.3841247558594,-0.0035840902466917264,335.9941564290828,334.89763793945315,333.1337636311849,334.7935022206328,0.025265804641256006,53.62958511211505,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,7.2727272727272725
230,230,2023-01-30,339.9599914550781,0.010574203080087104,341.5768111978055,333.32460632324216,333.04119466145835,335.7328638996228,0.02524293994321557,52.9241596838437,-0.15999999999999992,0.5,0.0,-0.10000000000000009,1.0900000000000034,0.054914146419871024,-1.2406673533399748,-0.439928675393475,0.3605995175105514,-5.897144929916109,6.410256410256411
231,231,2023-01-31,347.9012451171875,0.023090722607533764,341.51973801339284,334.8358123779297,333.54778340657555,337.9452968482709,0.014323053190455069,55.26481940650799,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,6.363636363636363
232,232,2023-02-01,347.8061218261719,-0.00027345776724000596,349.98404482508295,336.41644592285155,334.1615224202474,339.7381741169802,0.01422703660043406,50.839810124169475,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,16.428571428571427
233,233,2023-02-02,351.382080078125,0.010228975323417096,347.720557475237,338.1968048095703,334.9496225992838,341.8552479280974,0.014336328039780463,49.67146596565051,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,8.73015873015873
234,234,2023-02-03,351.8385925292969,0.0012983478247534095,350.93507533183754,340.8701873779297,335.7567413330078,343.67040149195185,0.00963357504932645,47.01987505542887,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,18.367346938775512
235,235,2023-02-06,352.6469421386719,0.0022948660387025507,350.1457263221298,342.9301422119141,336.4110585530599,345.30249979135544,0.008539112243510902,73.34525412892685,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,12.857142857142858
236,236,2023-02-07,356.0707092285156,0.009661940035308932,354.66318217090367,345.4095123291016,337.32469482421874,347.26035605265724,0.00806618886631102,76.64777434076188,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,8.333333333333334
237,237,2023-02-08,356.7364501953125,0.0018679418453389815,358.5814796379907,347.8318176269531,338.2627400716146,348.9832822604127,0.008176167090974502,76.16599427605945,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,5.46875
238,238,2023-02-09,349.9745178222656,-0.0191369287923003,349.0329591159963,349.07007751464846,339.0876118977865,349.16350690802227,0.011069487180627478,79.23086635321867,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,10.377358490566039
239,239,2023-02-10,353.1034240722656,0.008900654450821303,351.0206519279172,350.74200744628905,340.05165201822916,349.8798554833392,0.010871188153066336,77.1855570177858,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,6.521739130434784
240,240,2023-02-13,355.70928955078125,0.007352794803550086,355.6332677938684,352.3169372558594,341.0213989257812,350.9397525865105,0.010729549027547636,80.11721909362105,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,4.761904761904761
241,241,2023-02-14,353.5790100097656,-0.0060068266957774815,350.68776157676314,352.8847137451172,341.9217213948568,351.4196175725569,0.008931120668595928,75.40727282899473,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,16.666666666666664
242,242,2023-02-15,356.01361083984375,0.006861994647916215,352.59941735498836,353.70546264648436,342.8131632486979,352.2548890756999,0.009047423156179561,73.73198405397117,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,9.302325581395351
243,243,2023-02-16,352.07635498046875,-0.011120893184334756,350.0316134627954,353.77489013671874,343.5264465332031,352.2224283311124,0.009485399728187655,68.88745391113471,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,12.500000000000002
244,244,2023-02-17,350.4595947265625,-0.0046026487576923064,348.76670684783244,353.6369903564453,344.3107421875,351.9019131302851,0.009592250050349542,63.26300101847833,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,13.265306122448978
245,245,2023-02-21,343.44085693359375,-0.020230501814253555,343.92590042500365,352.7163818359375,344.72413024902346,350.3635392763412,0.011370903528060266,44.23123071919571,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,11.818181818181818
246,246,2023-02-22,343.2221374511719,-0.0006370504646600217,345.4190497793919,351.4315246582031,344.97425435384116,349.06510258085586,0.010570588632515948,44.090273154902135,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,7.272727272727273
247,247,2023-02-23,345.7424011230469,0.0073161237547774635,342.53742805273663,350.3321197509766,345.170171101888,348.4609750430724,0.01101892321824729,42.52580967934765,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,5.46875
248,248,2023-02-24,346.0372619628906,0.0008524704423510835,350.1932274674899,349.9383941650391,345.15020141601565,348.0202999375848,0.009501133467716267,42.278490678850076,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,2.7272727272727275
249,249,2023-02-27,347.6349182128906,0.004606380710310764,348.0819285686453,349.39154357910155,345.01039632161456,347.95023053309495,0.009085274211385923,43.46632952162109,-0.09000000000000008,0.0,-0.6000000000000001,-0.10000000000000009,-2.270000000000003,0.5167128495508821,0.9044787904143092,-0.3990955714023747,0.25440656278024054,6.175283240005203,10.0
250,250,2023-02-28,334.4344482421875,-0.038711952520699,334.6643625156416,347.26405944824216,344.30186767578124,345.49281557111175,0.014265102296611536,27.52406018040935,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,12.857142857142858
251,251,2023-03-01,331.6375427246094,-0.008398257228862407,329.49192098983417,345.0699127197266,344.2634796142578,342.97367505356584,0.014282148384310583,25.032528346564263,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,5.633802816901408
252,252,2023-03-02,334.3865661621094,0.008255073689085138,335.8616593343889,342.90720825195314,344.34303894042966,341.41238252784643,0.014431956834661998,33.14827156176388,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,10.256410256410255
253,253,2023-03-03,342.039794921875,0.02262938227066771,342.9689365095787,341.90355224609374,344.6250823974609,341.5264575085789,0.01690520431537186,39.10515974739494,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,11.666666666666664
254,254,2023-03-06,342.0014953613281,-0.00011198025946959125,340.56473812688245,341.0577423095703,345.1883066813151,341.61282802726055,0.016914358978322108,35.78237950329472,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,8.088235294117647
255,255,2023-03-07,331.4938659667969,-0.031205803870771365,331.5992220490773,339.8630432128906,345.16985575358075,339.77301674353987,0.01848037130890128,30.484780692907506,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,7.142857142857142
256,256,2023-03-08,334.5685729980469,0.00923255446345949,334.48234850994294,338.9976867675781,345.2795745849609,338.8267542443593,0.018911191029440545,31.262369122616903,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,13.0
257,257,2023-03-09,327.6719970703125,-0.020828760937633414,324.5877731791997,337.1906463623047,345.1181945800781,336.79861657635075,0.0193679427982049,29.725156482619568,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,2.083333333333334
258,258,2023-03-10,313.8598327636719,-0.043066605336554264,306.1969531958777,333.9729034423828,344.3271250406901,332.6279286104091,0.022523195693210388,24.716672225213486,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,-1.162790697674419
259,259,2023-03-13,302.2122802734375,-0.03781680851442469,311.0819890473892,329.4306396484375,343.1880635579427,327.09781073095974,0.023491058043111995,23.230997860030115,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,-9.70873786407767
260,260,2023-03-14,308.5724182128906,0.02082687353049299,297.6720620033426,326.8444366455078,342.1418111165365,323.7295575458562,0.024070469174623552,29.16419845249395,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,-1.5151515151515156
261,261,2023-03-15,299.0322265625,-0.03140521006095819,295.9766743771761,323.5839050292969,340.5128438313802,319.23913373070053,0.025181501226772273,24.0986559924946,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,-0.7042253521126756
262,262,2023-03-16,301.80999755859375,0.009246323493571518,297.0206918313239,320.3262481689453,338.9796396891276,316.0701998812266,0.025264685890769203,26.132671240840423,0.0,0.2400000000000002,0.0,0.20000000000000018,1.3000000000000007,0.38387779834596625,0.05129073574465792,-0.33273236990399857,-0.3167795096248538,-2.6112446646715304,3.365384615384616
