Date,interest_rate,unemployment_rate,cpi,gdp_growth,corporate_bond_spread,stock_market_volatility,industrial_production,m2_money_supply,commercial_loans,sp500
2023-11-30,5.33,3.7,308.024,3.2,1.67,12.92,102.8868,20675.7,2763.6749,4567.8
2023-12-01,5.33,3.7,308.742,3.2,1.71,12.63,102.6309,20725.4,2761.5435,4594.63
2023-12-02,5.33,3.7,308.742,3.2,1.71,12.63,102.6309,20725.4,2761.5435,4594.63
2023-12-03,5.33,3.7,308.742,3.2,1.71,12.63,102.6309,20725.4,2761.5435,4594.63
2023-12-04,5.33,3.7,308.742,3.2,1.67,13.08,102.6309,20725.4,2761.5435,4569.78
2023-12-05,5.33,3.7,308.742,3.2,1.65,12.85,102.6309,20725.4,2761.5435,4567.18
2023-12-06,5.33,3.7,308.742,3.2,1.63,12.97,102.6309,20725.4,2761.5435,4549.34
2023-12-07,5.33,3.7,308.742,3.2,1.63,13.06,102.6309,20725.4,2761.5435,4585.59
2023-12-08,5.33,3.7,308.742,3.2,1.61,12.35,102.6309,20725.4,2761.5435,4604.37
2023-12-09,5.33,3.7,308.742,3.2,1.61,12.35,102.6309,20725.4,2761.5435,4604.37
2023-12-10,5.33,3.7,308.742,3.2,1.61,12.35,102.6309,20725.4,2761.5435,4604.37
2023-12-11,5.33,3.7,308.742,3.2,1.61,12.63,102.6309,20725.4,2761.5435,4622.44
2023-12-12,5.33,3.7,308.742,3.2,1.6,12.07,102.6309,20725.4,2761.5435,4643.7
2023-12-13,5.33,3.7,308.742,3.2,1.61,12.19,102.6309,20725.4,2761.5435,4707.09
2023-12-14,5.33,3.7,308.742,3.2,1.57,12.48,102.6309,20725.4,2761.5435,4719.55
2023-12-15,5.33,3.7,308.742,3.2,1.57,12.28,102.6309,20725.4,2761.5435,4719.19
2023-12-16,5.33,3.7,308.742,3.2,1.57,12.28,102.6309,20725.4,2761.5435,4719.19
2023-12-17,5.33,3.7,308.742,3.2,1.57,12.28,102.6309,20725.4,2761.5435,4719.19
2023-12-18,5.33,3.7,308.742,3.2,1.58,12.56,102.6309,20725.4,2761.5435,4740.56
2023-12-19,5.33,3.7,308.742,3.2,1.57,12.53,102.6309,20725.4,2761.5435,4768.37
2023-12-20,5.33,3.7,308.742,3.2,1.63,13.67,102.6309,20725.4,2761.5435,4698.35
2023-12-21,5.33,3.7,308.742,3.2,1.64,13.65,102.6309,20725.4,2761.5435,4746.75
2023-12-22,5.33,3.7,308.742,3.2,1.65,13.03,102.6309,20725.4,2761.5435,4754.63
2023-12-23,5.33,3.7,308.742,3.2,1.65,13.03,102.6309,20725.4,2761.5435,4754.63
2023-12-24,5.33,3.7,308.742,3.2,1.65,13.03,102.6309,20725.4,2761.5435,4754.63
2023-12-25,5.33,3.7,308.742,3.2,1.65,13.03,102.6309,20725.4,2761.5435,4754.63
2023-12-26,5.33,3.7,308.742,3.2,1.64,12.99,102.6309,20725.4,2761.5435,4774.75
2023-12-27,5.33,3.7,308.742,3.2,1.64,12.43,102.6309,20725.4,2761.5435,4781.58
2023-12-28,5.33,3.7,308.742,3.2,1.62,12.47,102.6309,20725.4,2761.5435,4783.35
2023-12-29,5.33,3.7,308.742,3.2,1.61,12.45,102.6309,20725.4,2761.5435,4769.83
2023-12-30,5.33,3.7,308.742,3.2,1.61,12.45,102.6309,20725.4,2761.5435,4769.83
2023-12-31,5.33,3.7,308.742,3.2,1.61,12.45,102.6309,20725.4,2761.5435,4769.83
2024-01-01,5.33,3.7,309.685,1.6,1.61,12.45,101.483,20725.9,2756.4386,4769.83
2024-01-02,5.33,3.7,309.685,1.6,1.62,13.2,101.483,20725.9,2756.4386,4742.83
2024-01-03,5.33,3.7,309.685,1.6,1.66,14.04,101.483,20725.9,2756.4386,4704.81
2024-01-04,5.33,3.7,309.685,1.6,1.65,14.13,101.483,20725.9,2756.4386,4688.68
2024-01-05,5.33,3.7,309.685,1.6,1.65,13.35,101.483,20725.9,2756.4386,4697.24
2024-01-06,5.33,3.7,309.685,1.6,1.65,13.35,101.483,20725.9,2756.4386,4697.24
2024-01-07,5.33,3.7,309.685,1.6,1.65,13.35,101.483,20725.9,2756.4386,4697.24
2024-01-08,5.33,3.7,309.685,1.6,1.65,13.08,101.483,20725.9,2756.4386,4763.54
2024-01-09,5.33,3.7,309.685,1.6,1.63,12.76,101.483,20725.9,2756.4386,4756.5
2024-01-10,5.33,3.7,309.685,1.6,1.59,12.69,101.483,20725.9,2756.4386,4783.45
2024-01-11,5.33,3.7,309.685,1.6,1.63,12.44,101.483,20725.9,2756.4386,4780.24
2024-01-12,5.33,3.7,309.685,1.6,1.64,12.7,101.483,20725.9,2756.4386,4783.83
2024-01-13,5.33,3.7,309.685,1.6,1.64,12.7,101.483,20725.9,2756.4386,4783.83
2024-01-14,5.33,3.7,309.685,1.6,1.64,12.7,101.483,20725.9,2756.4386,4783.83
2024-01-15,5.33,3.7,309.685,1.6,1.64,13.25,101.483,20725.9,2756.4386,4783.83
2024-01-16,5.33,3.7,309.685,1.6,1.65,13.84,101.483,20725.9,2756.4386,4765.98
2024-01-17,5.33,3.7,309.685,1.6,1.63,14.79,101.483,20725.9,2756.4386,4739.21
2024-01-18,5.33,3.7,309.685,1.6,1.62,14.13,101.483,20725.9,2756.4386,4780.94
2024-01-19,5.33,3.7,309.685,1.6,1.59,13.3,101.483,20725.9,2756.4386,4839.81
2024-01-20,5.33,3.7,309.685,1.6,1.59,13.3,101.483,20725.9,2756.4386,4839.81
2024-01-21,5.33,3.7,309.685,1.6,1.59,13.3,101.483,20725.9,2756.4386,4839.81
2024-01-22,5.33,3.7,309.685,1.6,1.59,13.19,101.483,20725.9,2756.4386,4850.43
2024-01-23,5.33,3.7,309.685,1.6,1.62,12.55,101.483,20725.9,2756.4386,4864.6
2024-01-24,5.33,3.7,309.685,1.6,1.61,13.14,101.483,20725.9,2756.4386,4868.55
2024-01-25,5.33,3.7,309.685,1.6,1.6,13.45,101.483,20725.9,2756.4386,4894.16
2024-01-26,5.33,3.7,309.685,1.6,1.58,13.26,101.483,20725.9,2756.4386,4890.97
2024-01-27,5.33,3.7,309.685,1.6,1.58,13.26,101.483,20725.9,2756.4386,4890.97
2024-01-28,5.33,3.7,309.685,1.6,1.58,13.26,101.483,20725.9,2756.4386,4890.97
2024-01-29,5.33,3.7,309.685,1.6,1.6,13.6,101.483,20725.9,2756.4386,4927.93
2024-01-30,5.33,3.7,309.685,1.6,1.58,13.31,101.483,20725.9,2756.4386,4924.97
2024-01-31,5.33,3.7,309.685,1.6,1.61,14.35,101.483,20725.9,2756.4386,4845.65
2024-02-01,5.33,3.9,311.054,1.6,1.63,13.88,102.7267,20761.8,2763.3878,4906.19
2024-02-02,5.33,3.9,311.054,1.6,1.59,13.85,102.7267,20761.8,2763.3878,4958.61
2024-02-03,5.33,3.9,311.054,1.6,1.59,13.85,102.7267,20761.8,2763.3878,4958.61
2024-02-04,5.33,3.9,311.054,1.6,1.59,13.85,102.7267,20761.8,2763.3878,4958.61
2024-02-05,5.33,3.9,311.054,1.6,1.56,13.67,102.7267,20761.8,2763.3878,4942.81
2024-02-06,5.33,3.9,311.054,1.6,1.58,13.06,102.7267,20761.8,2763.3878,4954.23
2024-02-07,5.33,3.9,311.054,1.6,1.6,12.83,102.7267,20761.8,2763.3878,4995.06
2024-02-08,5.33,3.9,311.054,1.6,1.6,12.79,102.7267,20761.8,2763.3878,4997.91
2024-02-09,5.33,3.9,311.054,1.6,1.59,12.93,102.7267,20761.8,2763.3878,5026.61
2024-02-10,5.33,3.9,311.054,1.6,1.59,12.93,102.7267,20761.8,2763.3878,5026.61
2024-02-11,5.33,3.9,311.054,1.6,1.59,12.93,102.7267,20761.8,2763.3878,5026.61
2024-02-12,5.33,3.9,311.054,1.6,1.58,13.93,102.7267,20761.8,2763.3878,5021.84
2024-02-13,5.33,3.9,311.054,1.6,1.54,15.85,102.7267,20761.8,2763.3878,4953.17
2024-02-14,5.33,3.9,311.054,1.6,1.56,14.38,102.7267,20761.8,2763.3878,5000.62
2024-02-15,5.33,3.9,311.054,1.6,1.57,14.01,102.7267,20761.8,2763.3878,5029.73
2024-02-16,5.33,3.9,311.054,1.6,1.53,14.24,102.7267,20761.8,2763.3878,5005.57
2024-02-17,5.33,3.9,311.054,1.6,1.53,14.24,102.7267,20761.8,2763.3878,5005.57
2024-02-18,5.33,3.9,311.054,1.6,1.53,14.24,102.7267,20761.8,2763.3878,5005.57
2024-02-19,5.33,3.9,311.054,1.6,1.53,14.71,102.7267,20761.8,2763.3878,5005.57
2024-02-20,5.33,3.9,311.054,1.6,1.56,15.42,102.7267,20761.8,2763.3878,4975.51
2024-02-21,5.33,3.9,311.054,1.6,1.54,15.34,102.7267,20761.8,2763.3878,4981.8
2024-02-22,5.33,3.9,311.054,1.6,1.49,14.54,102.7267,20761.8,2763.3878,5087.03
2024-02-23,5.33,3.9,311.054,1.6,1.49,13.75,102.7267,20761.8,2763.3878,5088.8
2024-02-24,5.33,3.9,311.054,1.6,1.49,13.75,102.7267,20761.8,2763.3878,5088.8
2024-02-25,5.33,3.9,311.054,1.6,1.49,13.75,102.7267,20761.8,2763.3878,5088.8
2024-02-26,5.33,3.9,311.054,1.6,1.53,13.74,102.7267,20761.8,2763.3878,5069.53
2024-02-27,5.33,3.9,311.054,1.6,1.53,13.43,102.7267,20761.8,2763.3878,5078.18
2024-02-28,5.33,3.9,311.054,1.6,1.55,13.84,102.7267,20761.8,2763.3878,5069.76
2024-02-29,5.33,3.9,311.054,1.6,1.55,13.4,102.7267,20761.8,2763.3878,5096.27
2024-03-01,5.33,3.8,312.23,1.6,1.57,13.11,102.5186,20862.9,2748.1189,5137.08
2024-03-02,5.33,3.8,312.23,1.6,1.57,13.11,102.5186,20862.9,2748.1189,5137.08
2024-03-03,5.33,3.8,312.23,1.6,1.57,13.11,102.5186,20862.9,2748.1189,5137.08
2024-03-04,5.33,3.8,312.23,1.6,1.57,13.49,102.5186,20862.9,2748.1189,5130.95
2024-03-05,5.33,3.8,312.23,1.6,1.59,14.46,102.5186,20862.9,2748.1189,5078.65
2024-03-06,5.33,3.8,312.23,1.6,1.57,14.5,102.5186,20862.9,2748.1189,5104.76
2024-03-07,5.33,3.8,312.23,1.6,1.59,14.44,102.5186,20862.9,2748.1189,5157.36
2024-03-08,5.33,3.8,312.23,1.6,1.59,14.74,102.5186,20862.9,2748.1189,5123.69
2024-03-09,5.33,3.8,312.23,1.6,1.59,14.74,102.5186,20862.9,2748.1189,5123.69
2024-03-10,5.33,3.8,312.23,1.6,1.59,14.74,102.5186,20862.9,2748.1189,5123.69
2024-03-11,5.33,3.8,312.23,1.6,1.59,15.22,102.5186,20862.9,2748.1189,5117.94
2024-03-12,5.33,3.8,312.23,1.6,1.55,13.84,102.5186,20862.9,2748.1189,5175.27
2024-03-13,5.33,3.8,312.23,1.6,1.55,13.75,102.5186,20862.9,2748.1189,5165.31
2024-03-14,5.33,3.8,312.23,1.6,1.53,14.4,102.5186,20862.9,2748.1189,5150.48
2024-03-15,5.33,3.8,312.23,1.6,1.49,14.41,102.5186,20862.9,2748.1189,5117.09
2024-03-16,5.33,3.8,312.23,1.6,1.49,14.41,102.5186,20862.9,2748.1189,5117.09
2024-03-17,5.33,3.8,312.23,1.6,1.49,14.41,102.5186,20862.9,2748.1189,5117.09
2024-03-18,5.33,3.8,312.23,1.6,1.49,14.33,102.5186,20862.9,2748.1189,5149.42
2024-03-19,5.33,3.8,312.23,1.6,1.5,13.82,102.5186,20862.9,2748.1189,5178.51
2024-03-20,5.33,3.8,312.23,1.6,1.56,13.04,102.5186,20862.9,2748.1189,5224.62
2024-03-21,5.33,3.8,312.23,1.6,1.53,12.92,102.5186,20862.9,2748.1189,5241.53
2024-03-22,5.33,3.8,312.23,1.6,1.53,13.06,102.5186,20862.9,2748.1189,5234.18
2024-03-23,5.33,3.8,312.23,1.6,1.53,13.06,102.5186,20862.9,2748.1189,5234.18
2024-03-24,5.33,3.8,312.23,1.6,1.53,13.06,102.5186,20862.9,2748.1189,5234.18
2024-03-25,5.33,3.8,312.23,1.6,1.53,13.19,102.5186,20862.9,2748.1189,5218.19
2024-03-26,5.33,3.8,312.23,1.6,1.53,13.24,102.5186,20862.9,2748.1189,5203.58
2024-03-27,5.33,3.8,312.23,1.6,1.54,12.78,102.5186,20862.9,2748.1189,5248.49
2024-03-28,5.33,3.8,312.23,1.6,1.5,13.01,102.5186,20862.9,2748.1189,5254.35
2024-03-29,5.33,3.8,312.23,1.6,1.5,13.01,102.5186,20862.9,2748.1189,5254.35
2024-03-30,5.33,3.8,312.23,1.6,1.5,13.01,102.5186,20862.9,2748.1189,5254.35
2024-03-31,5.33,3.8,312.23,1.6,1.5,13.01,102.5186,20862.9,2748.1189,5254.35
2024-04-01,5.33,3.9,313.207,3.0,1.49,13.65,102.3568,20881.1,2750.5599,5243.77
2024-04-02,5.33,3.9,313.207,3.0,1.51,14.61,102.3568,20881.1,2750.5599,5205.81
2024-04-03,5.33,3.9,313.207,3.0,1.49,14.33,102.3568,20881.1,2750.5599,5211.49
2024-04-04,5.33,3.9,313.207,3.0,1.51,16.35,102.3568,20881.1,2750.5599,5147.21
2024-04-05,5.33,3.9,313.207,3.0,1.49,16.03,102.3568,20881.1,2750.5599,5204.34
2024-04-06,5.33,3.9,313.207,3.0,1.49,16.03,102.3568,20881.1,2750.5599,5204.34
2024-04-07,5.33,3.9,313.207,3.0,1.49,16.03,102.3568,20881.1,2750.5599,5204.34
2024-04-08,5.33,3.9,313.207,3.0,1.46,15.19,102.3568,20881.1,2750.5599,5202.39
2024-04-09,5.33,3.9,313.207,3.0,1.44,14.98,102.3568,20881.1,2750.5599,5209.91
2024-04-10,5.33,3.9,313.207,3.0,1.4,15.8,102.3568,20881.1,2750.5599,5160.64
2024-04-11,5.33,3.9,313.207,3.0,1.41,14.91,102.3568,20881.1,2750.5599,5199.06
2024-04-12,5.33,3.9,313.207,3.0,1.45,17.31,102.3568,20881.1,2750.5599,5123.41
2024-04-13,5.33,3.9,313.207,3.0,1.45,17.31,102.3568,20881.1,2750.5599,5123.41
2024-04-14,5.33,3.9,313.207,3.0,1.45,17.31,102.3568,20881.1,2750.5599,5123.41
2024-04-15,5.33,3.9,313.207,3.0,1.46,19.23,102.3568,20881.1,2750.5599,5061.82
2024-04-16,5.33,3.9,313.207,3.0,1.46,18.4,102.3568,20881.1,2750.5599,5051.41
2024-04-17,5.33,3.9,313.207,3.0,1.48,18.21,102.3568,20881.1,2750.5599,5022.21
2024-04-18,5.33,3.9,313.207,3.0,1.47,18.0,102.3568,20881.1,2750.5599,5011.12
2024-04-19,5.33,3.9,313.207,3.0,1.46,18.71,102.3568,20881.1,2750.5599,4967.23
2024-04-20,5.33,3.9,313.207,3.0,1.46,18.71,102.3568,20881.1,2750.5599,4967.23
2024-04-21,5.33,3.9,313.207,3.0,1.46,18.71,102.3568,20881.1,2750.5599,4967.23
2024-04-22,5.33,3.9,313.207,3.0,1.46,16.94,102.3568,20881.1,2750.5599,5010.6
2024-04-23,5.33,3.9,313.207,3.0,1.46,15.69,102.3568,20881.1,2750.5599,5070.55
2024-04-24,5.33,3.9,313.207,3.0,1.48,15.97,102.3568,20881.1,2750.5599,5071.63
2024-04-25,5.33,3.9,313.207,3.0,1.47,15.37,102.3568,20881.1,2750.5599,5048.42
2024-04-26,5.33,3.9,313.207,3.0,1.45,15.03,102.3568,20881.1,2750.5599,5099.96
2024-04-27,5.33,3.9,313.207,3.0,1.45,15.03,102.3568,20881.1,2750.5599,5099.96
2024-04-28,5.33,3.9,313.207,3.0,1.45,15.03,102.3568,20881.1,2750.5599,5099.96
2024-04-29,5.33,3.9,313.207,3.0,1.45,14.67,102.3568,20881.1,2750.5599,5116.17
2024-04-30,5.33,3.9,313.207,3.0,1.44,15.65,102.3568,20881.1,2750.5599,5035.69
2024-05-01,5.33,4.0,313.225,3.0,1.43,15.39,102.9797,20959.4,2755.8612,5018.39
2024-05-02,5.33,4.0,313.225,3.0,1.47,14.68,102.9797,20959.4,2755.8612,5064.2
2024-05-03,5.33,4.0,313.225,3.0,1.49,13.49,102.9797,20959.4,2755.8612,5127.79
2024-05-04,5.33,4.0,313.225,3.0,1.49,13.49,102.9797,20959.4,2755.8612,5127.79
2024-05-05,5.33,4.0,313.225,3.0,1.49,13.49,102.9797,20959.4,2755.8612,5127.79
2024-05-06,5.33,4.0,313.225,3.0,1.47,13.49,102.9797,20959.4,2755.8612,5180.74
2024-05-07,5.33,4.0,313.225,3.0,1.45,13.23,102.9797,20959.4,2755.8612,5187.7
2024-05-08,5.33,4.0,313.225,3.0,1.47,13.0,102.9797,20959.4,2755.8612,5187.67
2024-05-09,5.33,4.0,313.225,3.0,1.48,12.69,102.9797,20959.4,2755.8612,5214.08
2024-05-10,5.33,4.0,313.225,3.0,1.48,12.55,102.9797,20959.4,2755.8612,5222.68
2024-05-11,5.33,4.0,313.225,3.0,1.48,12.55,102.9797,20959.4,2755.8612,5222.68
2024-05-12,5.33,4.0,313.225,3.0,1.48,12.55,102.9797,20959.4,2755.8612,5222.68
2024-05-13,5.33,4.0,313.225,3.0,1.48,13.6,102.9797,20959.4,2755.8612,5221.42
2024-05-14,5.33,4.0,313.225,3.0,1.48,13.42,102.9797,20959.4,2755.8612,5246.68
2024-05-15,5.33,4.0,313.225,3.0,1.49,12.45,102.9797,20959.4,2755.8612,5308.15
2024-05-16,5.33,4.0,313.225,3.0,1.47,12.42,102.9797,20959.4,2755.8612,5297.1
2024-05-17,5.33,4.0,313.225,3.0,1.48,11.99,102.9797,20959.4,2755.8612,5303.27
2024-05-18,5.33,4.0,313.225,3.0,1.48,11.99,102.9797,20959.4,2755.8612,5303.27
2024-05-19,5.33,4.0,313.225,3.0,1.48,11.99,102.9797,20959.4,2755.8612,5303.27
2024-05-20,5.33,4.0,313.225,3.0,1.47,12.15,102.9797,20959.4,2755.8612,5308.13
2024-05-21,5.33,4.0,313.225,3.0,1.48,11.86,102.9797,20959.4,2755.8612,5321.41
2024-05-22,5.33,4.0,313.225,3.0,1.46,12.29,102.9797,20959.4,2755.8612,5307.01
2024-05-23,5.33,4.0,313.225,3.0,1.45,12.77,102.9797,20959.4,2755.8612,5267.84
2024-05-24,5.33,4.0,313.225,3.0,1.46,11.93,102.9797,20959.4,2755.8612,5304.72
2024-05-25,5.33,4.0,313.225,3.0,1.46,11.93,102.9797,20959.4,2755.8612,5304.72
2024-05-26,5.33,4.0,313.225,3.0,1.46,11.93,102.9797,20959.4,2755.8612,5304.72
2024-05-27,5.33,4.0,313.225,3.0,1.46,12.36,102.9797,20959.4,2755.8612,5304.72
2024-05-28,5.33,4.0,313.225,3.0,1.45,12.92,102.9797,20959.4,2755.8612,5306.04
2024-05-29,5.33,4.0,313.225,3.0,1.47,14.28,102.9797,20959.4,2755.8612,5266.95
2024-05-30,5.33,4.0,313.225,3.0,1.46,14.47,102.9797,20959.4,2755.8612,5235.48
2024-05-31,5.33,4.0,313.225,3.0,1.46,12.92,102.9797,20959.4,2755.8612,5277.51
2024-06-01,5.33,4.1,313.049,3.0,1.46,12.92,103.2768,21020.1,2768.3272,5277.51
2024-06-02,5.33,4.1,313.049,3.0,1.46,12.92,103.2768,21020.1,2768.3272,5277.51
2024-06-03,5.33,4.1,313.049,3.0,1.47,13.11,103.2768,21020.1,2768.3272,5283.4
2024-06-04,5.33,4.1,313.049,3.0,1.49,13.16,103.2768,21020.1,2768.3272,5291.34
2024-06-05,5.33,4.1,313.049,3.0,1.53,12.63,103.2768,21020.1,2768.3272,5354.03
2024-06-06,5.33,4.1,313.049,3.0,1.5,12.58,103.2768,21020.1,2768.3272,5352.96
2024-06-07,5.33,4.1,313.049,3.0,1.46,12.22,103.2768,21020.1,2768.3272,5346.99
2024-06-08,5.33,4.1,313.049,3.0,1.46,12.22,103.2768,21020.1,2768.3272,5346.99
2024-06-09,5.33,4.1,313.049,3.0,1.46,12.22,103.2768,21020.1,2768.3272,5346.99
2024-06-10,5.33,4.1,313.049,3.0,1.46,12.74,103.2768,21020.1,2768.3272,5360.79
2024-06-11,5.33,4.1,313.049,3.0,1.48,12.85,103.2768,21020.1,2768.3272,5375.32
2024-06-12,5.33,4.1,313.049,3.0,1.48,12.04,103.2768,21020.1,2768.3272,5421.03
2024-06-13,5.33,4.1,313.049,3.0,1.51,11.94,103.2768,21020.1,2768.3272,5433.74
2024-06-14,5.33,4.1,313.049,3.0,1.53,12.66,103.2768,21020.1,2768.3272,5431.6
2024-06-15,5.33,4.1,313.049,3.0,1.53,12.66,103.2768,21020.1,2768.3272,5431.6
2024-06-16,5.33,4.1,313.049,3.0,1.53,12.66,103.2768,21020.1,2768.3272,5431.6
2024-06-17,5.33,4.1,313.049,3.0,1.52,12.75,103.2768,21020.1,2768.3272,5473.23
2024-06-18,5.33,4.1,313.049,3.0,1.52,12.3,103.2768,21020.1,2768.3272,5487.03
2024-06-19,5.33,4.1,313.049,3.0,1.52,12.48,103.2768,21020.1,2768.3272,5487.03
2024-06-20,5.33,4.1,313.049,3.0,1.54,13.28,103.2768,21020.1,2768.3272,5473.17
2024-06-21,5.33,4.1,313.049,3.0,1.55,13.2,103.2768,21020.1,2768.3272,5464.62
2024-06-22,5.33,4.1,313.049,3.0,1.55,13.2,103.2768,21020.1,2768.3272,5464.62
2024-06-23,5.33,4.1,313.049,3.0,1.55,13.2,103.2768,21020.1,2768.3272,5464.62
2024-06-24,5.33,4.1,313.049,3.0,1.53,13.33,103.2768,21020.1,2768.3272,5447.87
2024-06-25,5.33,4.1,313.049,3.0,1.55,12.84,103.2768,21020.1,2768.3272,5469.3
2024-06-26,5.33,4.1,313.049,3.0,1.55,12.55,103.2768,21020.1,2768.3272,5477.9
2024-06-27,5.33,4.1,313.049,3.0,1.55,12.24,103.2768,21020.1,2768.3272,5482.87
2024-06-28,5.33,4.1,313.049,3.0,1.55,12.44,103.2768,21020.1,2768.3272,5460.48
2024-06-29,5.33,4.1,313.049,3.0,1.55,12.44,103.2768,21020.1,2768.3272,5460.48
2024-06-30,5.33,4.1,313.049,3.0,1.55,12.44,103.2768,21020.1,2768.3272,5460.48
2024-07-01,5.33,4.3,313.534,2.8,1.55,12.22,102.5381,21039.4,2763.1664,5475.09
2024-07-02,5.33,4.3,313.534,2.8,1.56,12.03,102.5381,21039.4,2763.1664,5509.01
2024-07-03,5.33,4.3,313.534,2.8,1.53,12.09,102.5381,21039.4,2763.1664,5537.02
2024-07-04,5.33,4.3,313.534,2.8,1.53,12.26,102.5381,21039.4,2763.1664,5537.02
2024-07-05,5.33,4.3,313.534,2.8,1.56,12.48,102.5381,21039.4,2763.1664,5567.19
2024-07-06,5.33,4.3,313.534,2.8,1.56,12.48,102.5381,21039.4,2763.1664,5567.19
2024-07-07,5.33,4.3,313.534,2.8,1.56,12.48,102.5381,21039.4,2763.1664,5567.19
2024-07-08,5.33,4.3,313.534,2.8,1.54,12.37,102.5381,21039.4,2763.1664,5572.85
2024-07-09,5.33,4.3,313.534,2.8,1.56,12.51,102.5381,21039.4,2763.1664,5576.98
2024-07-10,5.33,4.3,313.534,2.8,1.56,12.85,102.5381,21039.4,2763.1664,5633.91
2024-07-11,5.33,4.3,313.534,2.8,1.58,12.92,102.5381,21039.4,2763.1664,5584.54
2024-07-12,5.33,4.3,313.534,2.8,1.58,12.46,102.5381,21039.4,2763.1664,5615.35
2024-07-13,5.33,4.3,313.534,2.8,1.58,12.46,102.5381,21039.4,2763.1664,5615.35
2024-07-14,5.33,4.3,313.534,2.8,1.58,12.46,102.5381,21039.4,2763.1664,5615.35
2024-07-15,5.33,4.3,313.534,2.8,1.58,13.12,102.5381,21039.4,2763.1664,5631.22
2024-07-16,5.33,4.3,313.534,2.8,1.56,13.19,102.5381,21039.4,2763.1664,5667.2
2024-07-17,5.33,4.3,313.534,2.8,1.56,14.48,102.5381,21039.4,2763.1664,5588.27
2024-07-18,5.33,4.3,313.534,2.8,1.57,15.93,102.5381,21039.4,2763.1664,5544.59
2024-07-19,5.33,4.3,313.534,2.8,1.57,16.52,102.5381,21039.4,2763.1664,5505.0
2024-07-20,5.33,4.3,313.534,2.8,1.57,16.52,102.5381,21039.4,2763.1664,5505.0
2024-07-21,5.33,4.3,313.534,2.8,1.57,16.52,102.5381,21039.4,2763.1664,5505.0
2024-07-22,5.33,4.3,313.534,2.8,1.58,14.91,102.5381,21039.4,2763.1664,5564.41
2024-07-23,5.33,4.3,313.534,2.8,1.59,14.72,102.5381,21039.4,2763.1664,5555.74
2024-07-24,5.33,4.3,313.534,2.8,1.65,18.04,102.5381,21039.4,2763.1664,5427.13
2024-07-25,5.33,4.3,313.534,2.8,1.62,18.46,102.5381,21039.4,2763.1664,5399.22
2024-07-26,5.33,4.3,313.534,2.8,1.65,16.39,102.5381,21039.4,2763.1664,5459.1
2024-07-27,5.33,4.3,313.534,2.8,1.65,16.39,102.5381,21039.4,2763.1664,5459.1
2024-07-28,5.33,4.3,313.534,2.8,1.65,16.39,102.5381,21039.4,2763.1664,5459.1
2024-07-29,5.33,4.3,313.534,2.8,1.66,16.6,102.5381,21039.4,2763.1664,5463.54
2024-07-30,5.33,4.3,313.534,2.8,1.65,17.69,102.5381,21039.4,2763.1664,5436.44
2024-07-31,5.33,4.3,313.534,2.8,1.68,16.36,102.5381,21039.4,2763.1664,5522.3
2024-08-01,5.33,4.2,314.121,2.8,1.71,18.59,103.0449,21141.2,2767.8572,5446.68
2024-08-02,5.33,4.2,314.121,2.8,1.8,23.39,103.0449,21141.2,2767.8572,5346.56
2024-08-03,5.33,4.2,314.121,2.8,1.8,23.39,103.0449,21141.2,2767.8572,5346.56
2024-08-04,5.33,4.2,314.121,2.8,1.8,23.39,103.0449,21141.2,2767.8572,5346.56
2024-08-05,5.33,4.2,314.121,2.8,1.85,38.57,103.0449,21141.2,2767.8572,5186.33
2024-08-06,5.33,4.2,314.121,2.8,1.78,27.71,103.0449,21141.2,2767.8572,5240.03
2024-08-07,5.33,4.2,314.121,2.8,1.8,27.85,103.0449,21141.2,2767.8572,5199.5
2024-08-08,5.33,4.2,314.121,2.8,1.78,23.79,103.0449,21141.2,2767.8572,5319.31
2024-08-09,5.33,4.2,314.121,2.8,1.77,20.37,103.0449,21141.2,2767.8572,5344.16
2024-08-10,5.33,4.2,314.121,2.8,1.77,20.37,103.0449,21141.2,2767.8572,5344.16
2024-08-11,5.33,4.2,314.121,2.8,1.77,20.37,103.0449,21141.2,2767.8572,5344.16
2024-08-12,5.33,4.2,314.121,2.8,1.78,20.71,103.0449,21141.2,2767.8572,5344.39
2024-08-13,5.33,4.2,314.121,2.8,1.8,18.12,103.0449,21141.2,2767.8572,5434.43
2024-08-14,5.33,4.2,314.121,2.8,1.74,16.19,103.0449,21141.2,2767.8572,5455.21
2024-08-15,5.33,4.2,314.121,2.8,1.68,15.23,103.0449,21141.2,2767.8572,5543.22
2024-08-16,5.33,4.2,314.121,2.8,1.69,14.8,103.0449,21141.2,2767.8572,5554.25
2024-08-17,5.33,4.2,314.121,2.8,1.69,14.8,103.0449,21141.2,2767.8572,5554.25
2024-08-18,5.33,4.2,314.121,2.8,1.69,14.8,103.0449,21141.2,2767.8572,5554.25
2024-08-19,5.33,4.2,314.121,2.8,1.68,14.65,103.0449,21141.2,2767.8572,5608.25
2024-08-20,5.33,4.2,314.121,2.8,1.69,15.88,103.0449,21141.2,2767.8572,5597.12
2024-08-21,5.33,4.2,314.121,2.8,1.69,16.27,103.0449,21141.2,2767.8572,5620.85
2024-08-22,5.33,4.2,314.121,2.8,1.7,17.55,103.0449,21141.2,2767.8572,5570.64
2024-08-23,5.33,4.2,314.121,2.8,1.7,15.86,103.0449,21141.2,2767.8572,5634.61
