level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,gdp_growth_mom,vix_mom,cpi_mom,industrial_production_mom,personal_consumption_mom,housing_starts_mom,retail_sales_mom,sp500_mom
361,361,2023-08-08,405.018310546875,-0.004332116001973182,405.38182395788294,408.38092041015625,404.52280883789064,407.04073069550526,0.007125346862824709,39.850195270961606,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
362,362,2023-08-09,402.32666015625,-0.006667931209458531,404.53690636818254,407.4859893798828,404.80950622558595,406.18362696109523,0.007270330627829154,39.83662270379589,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
363,363,2023-08-10,402.5623779296875,0.0005857149719342529,400.7548458721538,406.8936248779297,405.0981903076172,405.5252180462938,0.00712423647529125,40.22319772409364,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
364,364,2023-08-11,402.1890869140625,-0.0009277175841376241,401.3540437120154,405.86607666015624,405.3241353352865,404.91864874952444,0.005975876930180355,35.94749049731455,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
365,365,2023-08-14,404.45831298828125,0.005626329572574308,402.85706044725515,404.9858795166016,405.4695241292318,404.83495133838926,0.006382584341884097,38.31155938951559,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
366,366,2023-08-15,399.8215637207031,-0.011530316180622422,399.41886470786056,403.76970825195315,405.4348134358724,403.92342631699177,0.007044063557208216,32.79200654323523,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
367,367,2023-08-16,396.8647155761719,-0.007422901079347118,398.18102096293563,402.8286102294922,405.3313385009766,402.6400243641154,0.006163551347682566,32.62838473406134,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
368,368,2023-08-17,393.65234375,-0.00812731229653304,391.1473564230048,401.68120727539065,405.22950134277346,401.00590061609444,0.0064318008942024964,21.220125962342024,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
369,369,2023-08-18,394.0158386230469,0.0009229645350298276,395.0473233615534,400.7685913085937,405.1705586751302,399.73498025372214,0.006490764504943697,20.164327511941806,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
370,370,2023-08-21,396.61907958984375,0.006585214779402908,398.2006966682393,399.75282897949216,405.16302591959635,399.1684528602897,0.006059491775476665,27.120927062031356,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
371,371,2023-08-22,395.5090026855469,-0.002802773076282329,396.442237426091,398.80189819335936,405.03368021647134,398.50309828306365,0.006028139665310216,31.423579847914752,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
372,372,2023-08-23,399.7724609375,0.01072198785256596,401.393363281274,398.5464782714844,404.94166463216146,398.73389149296116,0.007070576502516102,41.65890896435387,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
373,373,2023-08-24,394.4578857421875,-0.013383156514380622,395.9707125672143,397.73602905273435,404.56312662760416,397.9564359019114,0.008106220755243872,37.74254436936956,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
374,374,2023-08-25,397.07098388671875,0.0066026843443202,399.19287019097646,397.22421875,404.2824991861979,397.79544462642184,0.008557593123686747,35.89374881907156,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
375,375,2023-08-28,399.6840515136719,0.006559298353069547,399.60546110099904,396.7467926025391,404.0418192545573,398.13882769683096,0.008645892577179744,42.435148710677865,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
376,376,2023-08-29,405.36212158203125,0.014106431196293493,405.74522872849974,397.30084838867185,403.88758850097656,399.45215385777647,0.009030600988002646,53.96862002815291,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
377,377,2023-08-30,407.0517578125,0.004159551453952395,407.6608689764104,398.3195526123047,403.7602091471354,400.83390003136253,0.008504066464167164,55.65452898912822,0.25,-0.10000000000000009,2.0000000000000004,0.040000000000000924,0.20559007641371974,0.6752236012771862,0.5783770228523055,4.0989399293286155,0.2658207633454701,3.113891398037927
378,378,2023-08-31,406.5311279296875,-0.001279844900876107,409.11470332758984,399.60743103027346,403.7048695882161,401.86975964923977,0.007796428471711628,55.448727277183515,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
379,379,2023-09-01,407.39556884765625,0.002124125542053365,406.8946125976335,400.9454040527344,403.6767069498698,402.87445223077,0.007766314714510108,53.82059616035008,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
380,380,2023-09-05,405.6175231933594,-0.004373972587762066,404.8316408956216,401.8452484130859,403.531645711263,403.3731924057862,0.008026277456760546,58.14472691093729,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
381,381,2023-09-06,402.8177795410156,-0.006926354739494063,399.98859765983536,402.5761260986328,403.2529815673828,403.2722082485551,0.008411041609015677,58.40259758160948,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
382,382,2023-09-07,401.6192932128906,-0.002979691651351332,401.6094797245229,402.76080932617185,402.93109232584635,402.97167824207065,0.007902405617107682,61.922978202946524,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
383,383,2023-09-08,402.16943359375,0.0013688683317305676,404.6155266618848,403.53196411132814,402.7205393473307,402.8258155787396,0.006231070933960768,62.13451394635465,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
384,384,2023-09-11,404.8119812011719,0.006549238940154645,403.45633845320503,404.3060638427734,402.4654530843099,403.18693660099996,0.0062266449113910485,62.1787630933101,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
385,385,2023-09-12,402.6409606933594,-0.005377466913080928,402.7981855621551,404.6017547607422,402.1114756266276,403.0876682541562,0.006382948271391904,60.27749681164519,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
386,386,2023-09-13,403.112548828125,0.0011705519939785426,405.39159719258544,404.3767974853516,401.81578470865884,403.0921919948778,0.004363906586531977,55.403782766431846,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
387,387,2023-09-14,406.5998840332031,0.008613815538066838,405.06739518243455,404.33161010742185,401.8265909830729,403.7299541836642,0.005069107090884824,70.87843177589122,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
388,388,2023-09-15,401.5308837890625,-0.01254516453581291,401.37370464049286,403.8315856933594,401.7067413330078,403.3301232028275,0.006427479903599009,57.07162890085919,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
389,389,2023-09-18,401.97296142578125,0.001100374774702096,401.0201015424241,403.28932495117186,401.6677734375,403.0833665160918,0.006375932104493584,53.89764061865034,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
390,390,2023-09-19,401.1674499511719,-0.002005905152549996,402.2381990927372,402.8443176269531,401.4807983398438,402.73501804974273,0.006294178643445738,41.436021408233074,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
391,391,2023-09-20,397.414794921875,-0.009398362349705052,394.7133058644944,402.30401916503905,401.2273478190104,401.7677047537668,0.006589889563115672,31.8534966256597,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
392,392,2023-09-21,390.9017639160156,-0.016524273482864605,391.7661922652468,401.2322662353516,400.8465179443359,399.79207914690295,0.008165556231451678,25.988532099338457,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
393,393,2023-09-22,389.9586486816406,-0.0024155807561806915,388.77988007225036,400.0111877441406,400.4263936360677,398.0041826986734,0.008042547974914386,23.276175758839997,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
394,394,2023-09-25,391.57958984375,0.00414808490857402,388.74057946670473,398.6879486083984,400.07274373372394,396.8360749068691,0.007753664926078299,28.381357007571296,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
395,395,2023-09-26,385.8327941894531,-0.01478468944720427,386.8937331204202,397.0071319580078,399.45189310709634,394.83547841279346,0.008559376915768852,26.019557862698562,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
396,396,2023-09-27,385.92120361328125,0.00022911296725792597,385.44094047323506,395.2879974365234,398.98854777018227,393.2147011765185,0.008497916479563382,27.119268307654536,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
397,397,2023-09-28,388.1724853515625,0.005816577806002261,391.1110801326697,393.44525756835935,398.6988067626953,392.29793466289004,0.008058131808138486,30.56266114719,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
398,398,2023-09-29,387.24554443359375,-0.002390817143519142,386.45661819647245,392.0167236328125,398.48524678548176,391.3793182575634,0.0075764000684536105,24.385259944553468,0.0,0.2999999999999998,0.0,-0.0600000000000005,0.5117717347059347,0.022217435933269414,0.32412933343941575,-11.405295315682284,0.8104065643366187,-1.771643248143373
399,399,2023-10-02,387.2159423828125,-7.644550774851611e-05,385.1549722322194,390.5410217285156,398.258583577474,390.6223408257905,0.007503679802658622,26.009578189446913,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
400,400,2023-10-03,382.0093078613281,-0.013537553625288969,382.34458557708854,388.6252075195313,397.77159118652344,389.0563348322519,0.00807209648775146,21.391899506285412,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
401,401,2023-10-04,384.8197021484375,0.007329944051420295,384.4745513234534,387.3656982421875,397.4152811686198,388.28603798064927,0.008740457192050377,19.922185482096836,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
402,402,2023-10-05,384.4942626953125,-0.0008460511245331298,382.3051383698973,386.7249481201172,396.9060078938802,387.5966242924062,0.007390904980025915,22.925796382837987,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
403,403,2023-10-06,389.0797119140625,0.011855370206678187,387.31453592349453,386.6370544433594,396.7267354329427,387.8662765872528,0.008518936096979932,31.894657268432496,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
404,404,2023-10-09,391.67315673828125,0.006643470596051429,392.24508826737434,386.6464111328125,396.54680786132815,388.5584366147125,0.008695995242027353,37.30510368218873,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
405,405,2023-10-10,393.6946716308594,0.0051479556049459745,394.71036962783256,387.43259887695314,396.3471618652344,389.4922975267392,0.007053871384510139,44.78433688029745,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
406,406,2023-10-11,395.3612060546875,0.0042241289850103066,395.9035884371124,388.37659912109376,396.0137980143229,390.55937180454794,0.007054482633940578,57.235478488208,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
407,407,2023-10-12,392.98468017578125,-0.006029163389991337,394.25677784262314,388.8578186035156,395.5448954264323,391.000336962954,0.007405942152919944,54.69153501488031,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
408,408,2023-10-13,390.91387939453125,-0.0052833509462643195,393.03394417817077,389.2246520996094,395.0243204752604,390.98461740505894,0.007616652928037369,48.98208689452043,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
409,409,2023-10-16,395.00616455078125,0.010414092814841833,392.10701461332985,390.00367431640626,394.61134033203126,391.71580779519024,0.008163478041296345,64.77418948953643,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
410,410,2023-10-17,395.0160217285156,2.4954179530889658e-05,393.3495371732809,391.304345703125,394.25795694986977,392.31584669215846,0.006183244142532507,64.68483330820317,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
411,411,2023-10-18,389.7304992675781,-0.013470852681451569,390.47009065692515,391.79542541503906,393.82171427408855,391.84578352405293,0.007943192795213825,52.29113318487842,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
412,412,2023-10-19,386.4270324707031,-0.00851241303349786,385.94384569742823,391.98870239257815,393.3153055826823,390.8605560598075,0.008518995847858389,48.87497409852376,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
413,413,2023-10-20,381.61480712890625,-0.012531318131567451,380.1258165788507,391.2422119140625,392.6301513671875,389.1795107996436,0.008397278633392275,43.19591557712639,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
414,414,2023-10-23,380.94427490234375,-0.0017586372392159862,382.8869241754439,390.16932373046876,391.8345611572266,387.6821951819527,0.007845537993749995,48.54599010911636,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
415,415,2023-10-24,383.7941589355469,0.007453260095048644,382.21638539524804,389.1792724609375,391.2063344319661,386.97527950078796,0.008132897377282445,48.60141053397359,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
416,416,2023-10-25,378.3804016113281,-0.014206321371334705,377.3153945840502,387.48119201660154,390.3819295247396,385.41257442997704,0.008507657971807444,42.67832643702357,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
417,417,2023-10-26,373.7358093261719,-0.012350887428517029,375.2445683788684,385.5563049316406,389.2864603678385,383.2895262292852,0.008870143218788686,31.650853502143335,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
418,418,2023-10-27,372.07916259765625,-0.004442521310272045,374.6331637822624,383.67283325195314,388.304736328125,381.2512782962617,0.008871377233156624,26.03131038313707,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
419,419,2023-10-30,376.5560607910156,0.011960301683062701,377.0392565146092,381.82782287597655,387.45750630696614,380.39760238621693,0.009176897170438436,30.222943439388885,0.0,0.0,0.0,3.9499999999999993,0.35958417568349166,0.2066053575776161,0.5991031959220905,4.444444444444451,0.8432461313516271,-4.871929116215501
420,420,2023-10-31,378.833984375,0.006031137167984444,379.7411959566702,380.209619140625,386.7130574544271,380.1133082023593,0.009707763323741963,31.193813825827036,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
421,421,2023-11-01,383.0052185058594,0.010950541262704899,386.48621457055447,379.53709106445314,386.2327382405599,380.63911007572295,0.01017227658201317,39.090056817234014,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
422,422,2023-11-02,390.2827453613281,0.01882285012324419,392.39306029425444,379.92266235351565,386.21210428873695,382.3924983094693,0.011707347921409305,49.380540940130444,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
423,423,2023-11-03,393.8919372558594,0.009205136201834769,394.562437768671,381.15037536621094,386.3432139078776,384.48330539063113,0.010907945871026795,48.895913935053336,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
424,424,2023-11-06,394.65118408203125,0.0019256957298929257,394.7005170503081,382.5210662841797,386.445600382487,386.3320106072493,0.010784633303189314,49.6437734094952,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
425,425,2023-11-07,395.7655029296875,0.0028195750525095275,396.4064442696487,383.71820068359375,386.7766906738281,388.0471910295107,0.010696759933492455,56.41510572410844,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
426,426,2023-11-08,396.0909118652344,0.0008218887863627574,397.21509047268546,385.4892517089844,387.1156809488932,389.509685726915,0.008905288458094499,60.96687903206815,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
427,427,2023-11-09,393.10302734375,-0.0075720267200109544,395.0259226235928,387.4259735107422,387.2800323486328,390.1630205663395,0.007975826738638215,63.60034047276002,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
428,428,2023-11-10,399.2366027832031,0.015482496969367245,397.9842354375527,390.1417175292969,387.6797342936198,391.8127627875874,0.00782774788816711,69.17511585307724,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
429,429,2023-11-13,398.8323059082031,-0.0010131879720733773,404.3447019130629,392.3693420410156,388.0669464111328,393.08904335497203,0.007995829158545282,66.61581808887576,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
430,430,2023-11-14,406.4944152832031,0.019029147752166384,407.7960460061746,395.13538513183596,388.88311665852865,395.5263837055595,0.009035908408667852,79.59316624135565,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
431,431,2023-11-15,407.3818664550781,0.0021808020297592523,407.00713938652774,397.5730499267578,389.63518880208335,397.6819260236538,0.009040549983496462,88.45816293356886,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
432,432,2023-11-16,407.9538269042969,0.0014030062652696275,408.19047239779485,399.3401580810547,390.41717427571615,399.5495443655889,0.007943387870655648,92.04815105472615,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
433,433,2023-11-17,408.5553283691406,0.0014733492448148122,408.2397971726811,400.80649719238284,391.0663614908854,401.18695963896187,0.007801791063803018,91.25357434560165,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
434,434,2023-11-20,411.63201904296875,0.007502444691236351,410.6163236344379,402.50458068847655,391.7316569010417,403.0860613487813,0.00786350915024993,91.43007595779916,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
435,435,2023-11-21,410.5571594238281,-0.002614629965046751,412.26311838050276,403.98374633789064,392.293739827474,404.44444281697156,0.008152927923286705,87.75684315650892,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
436,436,2023-11-22,412.3321533203125,0.0043140593075582465,412.3814368255937,405.6078704833984,392.85943806966145,405.87857199939714,0.008091973654660729,85.58251179246444,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
437,437,2023-11-24,412.5589294433594,0.0005498329015759477,411.9870523797601,407.5534606933594,393.5119130452474,407.0931824437539,0.007152423600552126,83.81569869266015,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
438,438,2023-11-27,411.8391418457031,-0.001746214130347492,411.45450152357944,408.8137145996094,394.2094217936198,407.9560841531992,0.006329189427639363,81.18096992821702,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
439,439,2023-11-28,412.2433776855469,0.0009810567817792116,414.22550320233154,410.1548217773437,394.78399556477865,408.7355920681715,0.006215306371167193,80.68330471171342,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
440,440,2023-11-29,411.9771728515625,-0.0006459553649013696,412.72663605407485,410.7030975341797,395.3493672688802,409.32497039242435,0.0029327744070398285,79.64703376461247,0.0,0.0,-1.2000000000000002,0.620000000000001,0.07907890968732456,-0.7066241659656747,0.23442961592439193,0.14673514306675628,-0.44907557088713634,-2.1979687736850106
441,441,2023-11-30,413.5746765136719,0.0038701522073954354,413.01254489452305,411.32237854003904,396.14417317708336,410.0976442326512,0.003033527152282529,90.29543316622035,0.0,-0.09999999999999964,0.0,-5.220000000000001,0.16030904201527196,0.3009414290184642,0.42738404258109153,10.62271062271063,0.2505164845855834,8.91792646287377
442,442,2023-12-01,416.0004577636719,0.00584826633222161,412.8350859724133,412.1270416259766,397.1299540201823,411.17088305647314,0.0033277473746140163,88.63680483461204,0.0,-0.09999999999999964,0.0,-5.220000000000001,0.16030904201527196,0.3009414290184642,0.42738404258109153,10.62271062271063,0.2505164845855834,8.91792646287377
443,443,2023-12-04,413.9099426269531,-0.005037940378429586,412.52938900449254,412.6625030517578,398.2064585367838,411.6688938874695,0.004000995605494668,82.24422028694944,0.0,-0.09999999999999964,0.0,-5.220000000000001,0.16030904201527196,0.3009414290184642,0.42738404258109153,10.62271062271063,0.2505164845855834,8.91792646287377
444,444,2023-12-05,413.78173828125,-0.00030978768951196874,415.7539438514159,412.8774749755859,399.30104064941406,412.05304741361135,0.003368524500062522,72.99352728995468,0.0,-0.09999999999999964,0.0,-5.220000000000001,0.16030904201527196,0.3009414290184642,0.42738404258109153,10.62271062271063,0.2505164845855834,8.91792646287377
445,445,2023-12-06,412.0560302734375,-0.004179296673909378,413.9789668168027,413.02736206054686,400.24310302734375,412.0535897517616,0.0035611803305429903,64.00731629246879,0.0,-0.09999999999999964,0.0,-5.220000000000001,0.16030904201527196,0.3009414290184642,0.42738404258109153,10.62271062271063,0.2505164845855834,8.91792646287377
446,446,2023-12-07,415.2806396484375,0.007795195887847835,414.53117707581515,413.32221069335935,401.4731109619141,412.6403260966117,0.004116943515120143,68.94469633723509,0.0,-0.09999999999999964,0.0,-5.220000000000001,0.16030904201527196,0.3009414290184642,0.42738404258109153,10.62271062271063,0.2505164845855834,8.91792646287377
447,447,2023-12-08,417.0457763671875,0.004241459434700849,416.5428632188828,413.77089538574216,402.9167765299479,413.44131705489815,0.004263632643043644,70.70739248292216,0.0,-0.09999999999999964,0.0,-5.220000000000001,0.16030904201527196,0.3009414290184642,0.42738404258109153,10.62271062271063,0.2505164845855834,8.91792646287377
