level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,semiconductor_shipments_mom,industrial_production_mom,global_trade_volume_mom,crude_oil_prices_mom,m2_money_supply_mom,personal_computing_sales_mom,consumer_sentiment_mom,daily_sentiment_score
112,112,2022-08-10,52.36356735229492,0.03251758947932741,52.70034571270732,51.52912979125976,48.66396369934082,51.28269367303159,0.017453300155842358,66.80010504928096,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,0.0
113,113,2022-08-11,51.88978958129883,-0.009089031691864875,52.11620514861521,51.64157943725586,48.83844223022461,51.39307474726199,0.017738857404667237,66.92374119944839,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,12.5
114,114,2022-08-12,53.107521057128906,0.023196519432056164,52.72698065247549,51.85801277160645,49.06809933980306,51.70479225814688,0.01895236020311598,70.61397289835877,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,100.0
115,115,2022-08-15,53.176971435546875,0.0013068771685095827,53.03997302164537,52.072924041748045,49.32534573872884,51.97246119949233,0.01895787545988463,72.13125694474569,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,37.5
116,116,2022-08-16,52.481529235839844,-0.013164151266704255,51.78894211179581,52.26738090515137,49.56429443359375,52.06501902428278,0.019270272408364854,62.07973034532656,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,11.11111111111111
117,117,2022-08-17,51.23905944824219,-0.023959162564704428,51.697615714915756,52.18984489440918,49.741817474365234,51.91484455591176,0.01887316308264929,52.349009536757436,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,8.333333333333332
118,118,2022-08-18,53.128456115722656,0.03621056037544665,52.40637705822403,52.24359664916992,49.93180325826009,52.135501203150106,0.022130130233062203,59.262840527892415,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,0.0
119,119,2022-08-19,52.17519760131836,-0.018105441188674812,51.61770237588195,52.21496086120605,50.0895383199056,52.14271873008978,0.02294139472623023,54.52975316242941,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,
120,120,2022-08-22,50.30292892456055,-0.03654393570883673,50.78811657181262,52.05532379150391,50.235064061482746,51.80821149272083,0.025520165086679352,49.16690068587091,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,16.666666666666664
121,121,2022-08-23,50.400917053222656,0.0019460658852800622,50.37999043613567,52.02659378051758,50.38858121236165,51.552339776448434,0.024499782529268953,43.63076411555908,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,50.0
122,122,2022-08-24,50.50176239013672,0.0019988640747167167,50.75006508019346,51.84041328430176,50.54431800842285,51.36132570620993,0.021656208524482835,41.431271022264475,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,37.5
123,123,2022-08-25,52.3369255065918,0.03569392009095732,52.21420447648841,51.88512687683105,50.75199890136719,51.53870748809754,0.024801591421635842,49.551577200340716,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,30.0
124,124,2022-08-26,49.552310943603516,-0.05467325626981283,49.470494965472014,51.529605865478516,50.8357182820638,51.17754448000772,0.02889523801661931,42.719734220464204,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,12.5
125,125,2022-08-29,48.916805267333984,-0.012907894868254341,49.16986221053824,51.10358924865723,50.909036254882814,50.76650098679431,0.0287945317442552,44.30167283786547,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,14.285714285714285
126,126,2022-08-30,48.175697326660156,-0.01526631437836803,48.53435212024334,50.67300605773926,50.90075937906901,50.29544577586083,0.028841214925486608,35.666834740461766,0.7500000000000001,0.0,0.0,0.0,0.0,-5.787725126770404,0.0,0.0,0.0,7.142857142857142
127,127,2022-08-31,47.48310470581055,-0.014480731697704028,46.756277499575276,50.297410583496095,50.860612106323245,49.78411103585168,0.02843177095663792,35.14049808748483,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,21.428571428571427
128,128,2022-09-01,46.80765151977539,-0.014327273791564865,49.280217031146236,49.66533012390137,50.77920799255371,49.24293657838326,0.023908340521874093,27.95021353194086,,,,,,,,,,14.0
129,129,2022-09-02,47.588706970214844,0.016548800992386373,47.42793341696405,49.20668106079101,50.74020233154297,48.942167558716264,0.02549149251386359,31.368926615753708,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,38.888888888888886
130,130,2022-09-06,47.39653778076172,-0.004046301131266218,47.8446270254499,48.916041946411134,50.69292004903158,48.66114396272452,0.02362127639844946,32.45815355024338,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,64.28571428571428
131,131,2022-09-07,48.05582809448242,0.0138142369165762,47.815126484995154,48.68153305053711,50.674020004272464,48.551086532135045,0.024349099145109708,38.55834283302652,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,30.0
132,132,2022-09-08,48.70274353027344,0.013371943475756575,49.03667189210052,48.50163116455078,50.6237247467041,48.57866053179657,0.024958104046733598,32.53223523743564,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,30.0
133,133,2022-09-09,49.69881820678711,0.02024579045873926,50.11265055591773,48.23782043457031,50.58817558288574,48.78232556361303,0.02262266475553689,40.25894594558906,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,43.75
134,134,2022-09-12,50.33241271972656,0.012668103358587412,48.884452436725596,48.315830612182616,50.567816416422524,49.06415959199731,0.01498327646223159,50.12849914527868,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,0.0
135,135,2022-09-13,47.91502380371094,-0.049220153057006374,48.24609438040235,48.21565246582031,50.4640552520752,48.85522581230887,0.02175132428580294,40.98776632378444,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,50.0
136,136,2022-09-14,48.590484619140625,0.013998617421540441,48.41733972040661,48.25713119506836,50.39917271931966,48.80709104991464,0.02174715227109413,43.3480914546813,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,0.0
137,137,2022-09-15,47.58109664916992,-0.020992168865956878,47.35086970547775,48.266930389404294,50.25139528910319,48.58418297705196,0.022346642606365444,32.43864784383548,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,50.0
138,138,2022-09-16,47.80561828613281,0.004707616815667366,47.036925580522514,48.36672706604004,50.09188461303711,48.4426257605212,0.021774505091225096,42.046401621413,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,25.0
139,139,2022-09-19,47.742828369140625,-0.0013143055325080697,47.18723669699053,48.38213920593262,49.934593709309894,48.31538987117928,0.02118303024095945,44.36011161353247,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,10.0
140,140,2022-09-20,46.90753936767578,-0.0176504477838201,47.10228871065625,48.33323936462402,49.768201700846355,48.05941705236046,0.021918898187978746,43.962293209813765,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,30.0
141,141,2022-09-21,46.25328063964844,-0.014046022448921126,46.281099688069546,48.152984619140625,49.62037048339844,47.73102861368554,0.02158959273276676,44.12335038168301,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,0.0
142,142,2022-09-22,45.818702697753906,-0.009440030580243744,45.563517769428884,47.86458053588867,49.40220832824707,47.38333299260706,0.020760101377762553,45.163011658536206,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,
143,143,2022-09-23,44.96201705932617,-0.01887429561345831,44.99078774708745,47.390900421142575,49.171282577514646,46.94309373201053,0.018840098161502554,37.24710288128342,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,0.0
144,144,2022-09-26,44.34611892700195,-0.013792873173344388,45.045478284320886,46.792271041870116,48.87923583984375,46.470916494736244,0.017075665769576764,35.77513134427444,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,16.666666666666664
145,145,2022-09-27,44.58499526977539,0.005372178667372843,44.257862979907706,46.459268188476564,48.59283663431803,46.12802172656154,0.012087414896713267,33.15410952056149,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,20.0
146,146,2022-09-28,44.70107650756836,0.0026002107805900587,44.215650481368804,46.07032737731934,48.33348821004232,45.86857714129005,0.010266171181494399,29.52249549949461,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,31.25
147,147,2022-09-29,43.18244934082031,-0.03456343682971051,43.07979734686601,45.630462646484375,48.06493453979492,45.380190268477364,0.012726350466780716,18.346975555179185,0.010000000000000231,0.0,0.0,0.0,0.0,29.700547077454665,0.0,0.0,0.0,24.999999999999996
148,148,2022-09-30,42.5953369140625,-0.0136893622704852,43.097069336998416,45.10943450927734,47.71383056640625,44.87385329494739,0.011700548414391517,12.246954594967278,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,30.0
149,149,2022-10-03,43.82040786743164,0.028354856742986698,44.94474226556589,44.71719245910644,47.43533757527669,44.682317762671794,0.01709816352239706,27.38939989947839,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,49.99999999999999
150,150,2022-10-04,46.0345458984375,0.04929247050779181,45.333272161449116,44.629893112182614,47.29305814107259,44.9281774237201,0.02460576161282651,37.93607718329376,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,25.0
151,151,2022-10-05,46.508453369140625,0.010241976532250863,46.41156606144685,44.65541038513184,47.16330935160319,45.21550032288747,0.024469628648284263,44.66762320123522,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,49.99999999999999
152,152,2022-10-06,46.0000114440918,-0.010992443682062836,45.3169703783806,44.67354125976563,47.013250986735024,45.358138708560986,0.024544859969666002,41.27030732611123,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,33.33333333333333
153,153,2022-10-07,44.17536544799805,-0.04047435436872482,44.12930960778167,44.59487609863281,46.7411989847819,45.14308902482227,0.02723231408619012,35.262815686272035,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,33.33333333333333
154,154,2022-10-10,41.98999786376953,-0.05073584708358619,41.750170443615495,44.35926399230957,46.48912188212077,44.569799722812675,0.03125412049572035,31.724189946478447,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,66.66666666666666
155,155,2022-10-11,41.32422637939453,-0.015982520691324612,41.46715933624986,44.03318710327149,46.236035919189455,43.97969547855483,0.031161215475659754,31.697065744391637,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,-10.0
156,156,2022-10-12,41.305992126464844,-0.00044134587939829485,40.04447408928252,43.69367866516113,46.00704574584961,43.49356759635665,0.03106534408785529,32.708408854379826,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,41.666666666666664
157,157,2022-10-13,42.01590347290039,0.01704062347803165,42.52531097100512,43.57702407836914,45.824805704752606,43.224901392091866,0.030423301058934208,38.58279985476926,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,40.0
158,158,2022-10-14,40.97311019897461,-0.02513219799276486,42.167475939237384,43.41480140686035,45.63032099405925,42.81548481152509,0.03108886105570878,37.34708561145149,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,25.0
159,159,2022-10-17,41.76647186279297,0.01917790638800393,42.99825698677559,43.209407806396484,45.43624649047852,42.62475518448288,0.03015287368771759,39.84935156713881,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,50.0
160,160,2022-10-18,41.71467208862305,-0.0012409935553347401,41.56118284816048,42.77742042541504,45.24685096740723,42.45928553069018,0.023603230116274965,39.194714537781536,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,12.5
161,161,2022-10-19,41.759761810302734,0.0010803242132707573,41.74344586896121,42.30255126953125,45.0369820912679,42.33209939971064,0.022903981470522725,44.238100049531305,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,0.0
162,162,2022-10-20,41.280086517333984,-0.011553022745081402,41.45180682524604,41.83055877685547,44.78956019083659,42.14082433018761,0.022905272144570776,44.62645873523653,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,0.0
163,163,2022-10-21,43.14406967163086,0.04416475585943549,43.43187864419769,41.72742919921875,44.571068572998044,42.32323257408638,0.026141639879465533,47.37387651599983,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,100.0
164,164,2022-10-24,43.795467376708984,0.014985354581286551,43.9364830753442,41.907976150512695,44.35317039489746,42.590911629108675,0.02021955182278409,40.10516531203504,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,16.666666666666664
165,165,2022-10-25,44.136024475097656,0.007746003030686349,43.936484340445176,42.189155960083006,44.22720375061035,42.871841237470306,0.018938317779416698,39.3908305584366,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,100.0
166,166,2022-10-26,44.24251174926758,0.0024098006201818695,44.70970696503376,42.48280792236328,44.082271321614584,43.12105405779708,0.018842038270286805,41.84763259687083,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,16.666666666666664
167,167,2022-10-27,43.688018798828125,-0.012612235981297277,43.83767353047242,42.65001945495605,43.95250205993652,43.22413855616636,0.01938860260086425,47.43742445461901,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,37.5
168,168,2022-10-28,45.366851806640625,0.03770780680323199,44.78645715931295,43.089393615722656,43.87120984395345,43.61372278352532,0.019114133601810343,68.7553232691589,0.75,0.0,0.0,0.0,0.0,-11.299811299811303,0.0,0.0,0.0,50.0
169,169,2022-10-31,45.10015869140625,-0.005895936791384599,45.64505795957876,43.42276229858398,43.78312085469564,43.883983857685486,0.019445319515860777,71.9446496395611,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,16.666666666666664
170,170,2022-11-01,44.887184143066406,-0.004733442266011258,45.11550751316668,43.74001350402832,43.715775680541995,44.06638390957293,0.01965357777512738,70.35219194261424,,,,,,,,,,
171,171,2022-11-02,43.74845886230469,-0.025695936714179975,43.26015625392219,43.938883209228514,43.6322816212972,44.00857935552415,0.02225189663283007,59.38864719090347,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,100.0
172,172,2022-11-03,42.60588836669922,-0.02646391788511562,43.82808138363372,44.071463394165036,43.52518781026205,43.75354463028325,0.02389722350497155,58.75330225123655,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,70.0
173,173,2022-11-04,44.63775634765625,0.04658758748712861,44.778779049328236,44.22083206176758,43.51437911987305,43.91431039707834,0.024366798962758188,63.588473384147115,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,87.5
174,174,2022-11-07,45.58941650390625,0.02109553958900648,46.167891697045405,44.4002269744873,43.55582237243652,44.21887514377432,0.02476288306031462,66.89813251314348,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,50.0
175,175,2022-11-08,46.25039291381836,0.01439436398653046,45.90407731767466,44.611663818359375,43.611335627237956,44.58824201105505,0.024962639711045988,68.58567308317761,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,50.0
176,176,2022-11-09,45.03779983520508,-0.026567825847531118,47.10323973728317,44.691192626953125,43.62255973815918,44.66997979726414,0.026864818049144267,64.6627453362008,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,0.0
177,177,2022-11-10,48.596923828125,0.0760580996768695,48.42712392150443,45.18208312988281,43.80304222106933,45.38396962105702,0.03499053688662309,68.79134256270976,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,0.0
178,178,2022-11-11,49.70207595825195,0.02248646882839438,49.44306034859823,45.61560554504395,44.03993352254232,46.169079864183374,0.03399968239428575,69.73776662356363,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,
179,179,2022-11-14,49.23488235473633,-0.009444338781154589,50.84080135182667,46.02907791137695,44.22041600545247,46.726498498829365,0.03419185893434014,66.89555845272793,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,50.0
180,180,2022-11-15,50.30933380126953,0.021588259307731388,49.57064561611946,46.571292877197266,44.362908935546876,47.37792309927303,0.03404954429428714,68.89115528444333,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,0.0
181,181,2022-11-16,49.09193801879883,-0.024495796358070646,48.446307041312636,47.10564079284668,44.44902509053548,47.68956217555045,0.0339060624678066,66.15984155517222,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,25.0
182,182,2022-11-17,49.12839126586914,0.000742275026148354,49.585041110947415,47.75789108276367,44.55330441792806,47.951167464699296,0.031527314668468746,62.47374172151083,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,0.0
183,183,2022-11-18,49.42099380493164,0.005938208516920845,49.20801659973192,48.236214828491214,44.728158696492514,48.21840861746881,0.029445662039353164,64.30385757276122,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,0.0
184,184,2022-11-21,49.63971710205078,0.004415951602875612,50.170229893859194,48.641244888305664,44.98314933776855,48.47682834193826,0.029230238657633377,65.72698064209256,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,50.0
185,185,2022-11-22,50.84943771362305,0.024077803359129932,50.8782170834197,49.10114936828613,45.30065638224284,48.908211864062764,0.029604776622591457,73.38851149385862,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,0.0
186,186,2022-11-23,51.1938362121582,0.006750073629570713,50.91083709523991,49.716753005981445,45.63025118509928,49.32377992735284,0.026843144497567337,79.85593478606252,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,42.857142857142854
187,187,2022-11-25,50.83600997924805,-0.007014176994559696,50.387999929260715,49.94066162109375,45.924254735310875,49.59873084587924,0.01559147826333477,74.3866912289349,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,0.0
188,188,2022-11-28,50.09732437133789,-0.014637360419621303,50.17310578036999,49.980186462402344,46.22839520772298,49.68938421414445,0.0152500909978359,68.03841899738273,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,8.333333333333332
189,189,2022-11-29,50.018653869628906,-0.0015715876583038922,50.27959611834289,50.0585636138916,46.50346794128418,49.749251424232526,0.014861179695906947,65.81576403358525,0.0,0.0,0.0,0.0,0.0,8.296833938180459,0.0,0.0,0.0,30.0
190,190,2022-11-30,52.86212158203125,0.05529103099498536,52.86211968710849,50.313842391967775,46.87504959106445,50.31522781655956,0.022006795637573295,78.88511377312633,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,0.0
191,191,2022-12-01,52.83525848388672,-0.0005083020734509225,51.52097601704907,50.688174438476565,47.24423281351725,50.77341521061905,0.019618321383505086,71.16711030976779,,,,,,,,,,16.666666666666664
192,192,2022-12-02,51.8807258605957,-0.01823139167095732,51.59004574937203,50.96340789794922,47.597587458292644,50.974744419705715,0.02118330406057539,61.046817057498686,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,0.0
193,193,2022-12-05,50.90604019165039,-0.01896576616684101,50.90700126837033,51.11191253662109,47.85631980895996,50.96225274187747,0.02254011949675703,58.05883958773142,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,10.0
194,194,2022-12-06,50.44364547729492,-0.009124802304524317,49.84694032886745,51.192305374145505,48.07792574564616,50.86796051195336,0.022847604603242012,50.6883245809429,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,18.75
195,195,2022-12-07,49.74141311645508,-0.014018933990748356,49.96301458593799,51.08150291442871,48.26477203369141,50.66313371277185,0.02183824338017239,53.513997704888254,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,6.25
196,196,2022-12-08,50.94824981689453,0.02397256005236557,52.853485326045224,51.05694427490234,48.48829663594564,50.71497300443052,0.02325588353019006,58.739538256192226,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,19.047619047619047
197,197,2022-12-09,52.256778717041016,0.02535921055573006,52.259658178104,51.19902114868164,48.773921966552734,50.995301315814245,0.02446709197033036,62.407649979904306,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,35.71428571428571
198,198,2022-12-12,53.39934539794922,0.021628868784425864,55.24030380419551,51.52922325134277,49.04167175292969,51.432400239838785,0.024289562861634598,65.21942969527908,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,19.047619047619047
199,199,2022-12-13,54.781742095947266,0.02555847758210863,54.54287382572413,52.00553207397461,49.36439119974772,52.04137148640396,0.02481187080924832,65.69896750463127,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,10.0
200,200,2022-12-14,55.1079216003418,0.005936508518834391,54.08526285586888,52.230112075805664,49.705082448323566,52.59892605257448,0.018776712530753706,65.64899653421946,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,25.0
201,201,2022-12-15,53.53076934814453,-0.02903685694464885,53.47800929101387,52.29966316223145,50.03115946451823,52.76835210631448,0.021530266828265362,59.81683596087468,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,-25.0
202,202,2022-12-16,53.33027267456055,-0.0037524790149270465,53.592423046175476,52.44461784362793,50.38863894144694,52.870519482359214,0.020534075723364575,62.2580848588357,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,0.0
203,203,2022-12-19,53.167762756347656,-0.0030518881158774205,52.736325645782934,52.670790100097655,50.67297248840332,52.92456371399348,0.01923947304037822,61.86476536072612,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,33.33333333333333
204,204,2022-12-20,52.625083923339844,-0.010259362707059294,52.978166593585065,52.888933944702146,50.907494735717776,52.87011284296555,0.0193308725682079,48.91961495743348,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,10.0
205,205,2022-12-21,54.289878845214844,0.03114492954830273,53.5276083793961,53.343780517578125,51.17547760009766,53.12825211610178,0.019861268747426098,55.768646591881414,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,0.0
206,206,2022-12-22,53.50245666503906,-0.014610244471966537,53.2035546987454,53.59920120239258,51.457632827758786,53.19628930681765,0.02031786605191995,56.517751658003974,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,66.66666666666666
207,207,2022-12-23,53.43861770629883,-0.001193909200905752,53.353488594554356,53.71738510131836,51.619022623697916,53.24034901581422,0.019040748210627578,60.98252853240731,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,33.33333333333333
208,208,2022-12-27,53.545989990234375,0.0020072480013340306,53.36219944326026,53.732049560546876,51.74715309143066,53.29592010207242,0.017790243484804694,63.880727546808096,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,30.0
209,209,2022-12-28,52.70924377441406,-0.015750066765878624,53.38251159059463,53.52479972839355,51.86296513875325,53.18925167886181,0.015969697744559072,63.12093912314911,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,25.0
210,210,2022-12-29,53.959041595458984,0.02343442593803491,53.379600805932625,53.409911727905275,51.98462206522624,53.32921348187948,0.01799246462440874,63.260500304941054,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,37.5
211,211,2022-12-30,54.08672332763672,0.0023634761011624462,54.6545531005064,53.465507125854494,52.15111490885417,53.46694254474443,0.015310554234273726,58.99533196596352,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,49.99999999999999
212,212,2023-01-03,53.54018020629883,-0.010156341982085747,54.4601301414905,53.48649787902832,52.29817454020182,53.480258483208864,0.01566283635556193,50.73538287356052,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,25.0
213,213,2023-01-04,54.19411087036133,0.012139843101701119,53.755898271298506,53.589132690429686,52.457278442382815,53.61004982632749,0.01602417427493133,46.678978245328395,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,75.0
214,214,2023-01-05,53.689151763916016,-0.009361281476381026,54.472699106989744,53.695539474487305,52.59225959777832,53.62443199679813,0.015950728305515503,42.14058455884218,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,0.0
215,215,2023-01-06,56.92102813720703,0.058453870367352605,57.295385079403744,53.95865440368652,52.79464594523112,54.223813113236105,0.02249139982541596,65.87103392017052,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,16.666666666666664
216,216,2023-01-09,55.804718017578125,-0.01980641780547521,55.3316946266947,54.18888053894043,52.94834200541178,54.51125036857101,0.0230412345238236,60.668966490490114,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,14.285714285714285
217,217,2023-01-10,55.6151237487793,-0.003403243960577991,55.42842877311841,54.406531143188474,53.10764579772949,54.71195461951797,0.02310933231001276,60.52760003715077,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,30.0
218,218,2023-01-11,55.92564010620117,0.005567778969070857,55.67896688570611,54.64449615478516,53.301922988891604,54.93262470800582,0.023102780454970634,64.48707262749805,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,16.666666666666664
219,219,2023-01-12,56.29322814941406,0.006551293265540709,55.82987609813229,55.00289459228516,53.51107546488444,55.180007151898224,0.02199703065888433,59.92329169261654,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,25.0
220,220,2023-01-13,56.00883483886719,-0.005064803101967122,55.61222470098157,55.20787391662598,53.615965906778975,55.33070309498349,0.021408821590851685,63.066100509811626,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,37.5
221,221,2023-01-17,56.032047271728516,0.0004143564876708343,56.416074377533974,55.40240631103516,53.72252553304036,55.45822021802804,0.021431489825414183,63.57742333876016,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,28.57142857142857
222,222,2023-01-18,55.5532112121582,-0.00858247774455381,55.053101461913364,55.6037094116211,53.84494171142578,55.47549130786989,0.021325301161412628,60.115017787464694,0.75,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0,0.0,37.5
