level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,unemployment_rate_mom,gdp_growth_mom,pharmaceutical_prices_mom,consumer_sentiment_mom,m2_money_supply_mom,daily_sentiment_score
257,257,2023-03-09,743.75,-0.0019476982484730812,746.7899780273438,763.7019958496094,757.405332438151,760.045641133754,0.014283315695107227,53.96621463345246,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
258,258,2023-03-10,747.0,0.004360228272977686,749.1699829101562,762.7029968261719,757.5619995117188,757.6737063821622,0.014414051608834997,48.96895434291997,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,33.33333333333333
259,259,2023-03-13,752.3300170898438,0.0071098950625123085,755.3900146484375,762.1570007324219,757.8786661783854,756.7021265108315,0.014650516139732919,53.32038076369002,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
260,260,2023-03-14,766.7999877929688,0.019050915056713573,760.8099975585938,762.7950012207032,758.8899983723958,758.5381012894019,0.01591966164955517,59.32270364120047,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,25.0
261,261,2023-03-15,760.2999877929688,-0.008512919073197907,753.0800170898438,761.7809997558594,758.9509989420573,758.8584442900503,0.015532928795210062,50.335719161284786,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
262,262,2023-03-16,749.75,-0.013973258549726876,749.9199829101562,759.8659973144531,758.6759989420573,757.2023635100411,0.01604382117612002,46.49225113376405,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,40.0
263,263,2023-03-17,747.6500244140625,-0.002804830944865891,748.6599731445312,756.7010009765625,758.557666015625,755.4655745834996,0.01503961844847969,45.148344719755016,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
264,264,2023-03-20,759.25,0.015396117241605507,764.6500244140625,754.5880004882813,757.7616658528646,756.1536519319541,0.01621859708289395,49.48445234794854,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,
265,265,2023-03-21,759.760009765625,0.0006715028624043946,760.2999877929688,753.17900390625,757.0583333333333,756.8093533562578,0.01612041899172835,44.86340758032007,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
266,266,2023-03-22,751.2999877929688,-0.01119758366102651,806.469970703125,753.7890014648438,756.4369995117188,755.8076505265689,0.010893999496444602,42.06347153039897,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,33.33333333333333
267,267,2023-03-23,802.1599731445312,0.06550303260949047,805.0499877929688,759.6299987792969,758.1869995117188,764.2353455480165,0.023070014285701997,57.5525275916556,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,13.333333333333334
268,268,2023-03-24,820.0,0.02199628452157234,821.3800048828125,766.9299987792969,760.6946655273438,774.3743736301954,0.023468853651811724,61.78465225205599,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,19.23076923076923
269,269,2023-03-27,820.4099731445312,0.0004998423074459714,824.0,773.7379943847657,762.787998453776,782.7444826328019,0.02363066963645329,64.37215110410082,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,33.33333333333333
270,270,2023-03-28,826.969970703125,0.007964200677913962,830.0,779.7549926757813,764.887998453776,790.7854804637697,0.023347526527444536,79.22652999161852,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,37.5
271,271,2023-03-29,819.3499755859375,-0.009257070048292595,816.010009765625,785.6599914550782,767.0593302408854,795.9790250314365,0.023405540943093252,75.87977832436151,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0
272,272,2023-03-30,811.5,-0.009626926240720361,814.9000244140625,791.8349914550781,769.0293294270833,798.8010204802663,0.02299973723666746,71.40582690409866,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,
273,273,2023-03-31,821.6699829101562,0.012454446842023542,818.7999877929688,799.2369873046875,771.8739949544271,802.9590136493372,0.022713958108330917,72.29582644806513,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
274,274,2023-04-03,826.1900024414062,0.005485940440888445,825.8499755859375,805.9309875488282,774.4556620279948,807.1828297933496,0.022641311199798418,70.40193903610113,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,100.0
275,275,2023-04-04,822.0900268554688,-0.004974863456462583,824.7000122070312,812.1639892578125,776.9746622721354,809.8932292591894,0.02292545262733029,71.58228474166954,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,
276,276,2023-04-05,825.219970703125,0.0038000711691193595,823.4299926757812,819.5559875488282,779.5459940592448,812.6799095217232,0.022010714990662403,77.80153593087142,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,50.0
277,277,2023-04-06,828.72998046875,0.004244402960955356,824.3699951171875,822.21298828125,781.8483276367188,815.5981042393644,0.009787251287026781,79.56103965463528,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,
278,278,2023-04-10,823.760009765625,-0.006015147707735088,822.9400024414062,822.5889892578125,784.0739949544271,817.0820870623207,0.007590578778190411,74.71460626654957,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,
279,279,2023-04-11,819.6400146484375,-0.005013999863008909,824.9600219726562,822.5119934082031,786.1356628417968,817.547164805251,0.007784936554208167,72.32331552456972,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
280,280,2023-04-12,820.4299926757812,0.0009633467899661685,822.4500122070312,821.8579956054688,788.135996500651,818.0713153271655,0.007278055294244959,77.33495386035214,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,50.0
281,281,2023-04-13,830.3499755859375,0.012018685120234825,828.8400268554688,822.9579956054688,790.1329956054688,820.3037990105786,0.007630388912035727,66.48348706952854,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,
282,282,2023-04-14,829.3300170898438,-0.0012291027535411892,833.6199951171875,824.7409973144531,792.1473286946615,821.9449295704449,0.00669483676961083,56.79141790613757,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,
283,283,2023-04-17,819.739990234375,-0.011630961600921034,822.1699829101562,824.547998046875,793.4953287760417,821.5440315093413,0.006914045908617854,49.56980574830756,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
284,284,2023-04-18,808.010009765625,-0.014412758128010877,804.72998046875,822.7299987792969,794.416328938802,819.083300283211,0.007880451484336583,38.58381035542188,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
285,285,2023-04-19,808.8599853515625,0.0010513840528946358,805.4199829101562,821.4069946289062,795.583329264323,817.2245157501839,0.007877220410664118,43.12310139852305,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,
286,286,2023-04-20,798.0999755859375,-0.013391958529315887,798.4199829101562,818.6949951171875,797.3466613769531,813.7473266294118,0.008419671830028801,41.53823147164611,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,50.0
287,287,2023-04-21,800.72998046875,0.0032899149093573023,800.4299926757812,815.8949951171875,799.2459940592448,811.3805364183823,0.008329040807254679,35.38522356180677,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,
288,288,2023-04-24,797.0399780273438,-0.004618949032310933,797.27001953125,813.2229919433594,800.913993326823,808.7731621654663,0.00829264516613355,29.416677872133548,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,50.0
289,289,2023-04-25,789.5800170898438,-0.009403658006727026,781.77001953125,810.2169921875,802.1556599934896,805.283499424444,0.008507017274845007,28.084065312813223,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
290,290,2023-04-26,778.0,-0.01477465598366063,775.3300170898438,805.9739929199219,802.528993733724,800.3228631654542,0.008983385333162269,21.423357987772263,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
291,291,2023-04-27,792.2899780273438,0.018200934498292562,788.989990234375,802.1679931640625,803.5953267415365,798.8623385948887,0.010408181331548624,30.49247090206063,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,30.0
292,292,2023-04-28,801.7899780273438,0.011919242111304835,803.7100219726562,799.4139892578125,805.3299926757812,799.3946366735169,0.011650586343938582,38.78277301785061,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
293,293,2023-05-01,806.719970703125,0.006129906895526371,806.719970703125,798.1119873046875,807.2989908854166,800.726515587991,0.011606220638123988,43.457534334639256,,,,,,,50.0
294,294,2023-05-02,798.4500122070312,-0.01030424410822899,804.7899780273438,797.1559875488281,808.6056579589844,800.3126058823619,0.011166701647558844,39.65354368714467,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
295,295,2023-05-03,803.1699829101562,0.005894012789027096,775.5399780273438,796.5869873046875,810.052657063802,800.8321289783245,0.011377723743307443,36.54720021460822,0.0,0.0,0.0,0.0,0.0,0.0,40.0
296,296,2023-05-04,753.8800048828125,-0.06333316573897697,753.8800048828125,792.164990234375,810.1386576334636,792.2953791427768,0.02279594202231563,24.73036204524594,0.0,0.0,0.0,0.0,0.0,0.0,21.428571428571427
297,297,2023-05-05,762.0999755859375,0.0108445380114868,761.9299926757812,788.3019897460938,808.8033243815104,786.805305768806,0.023247680144253234,30.516464082379414,0.0,0.0,0.0,0.0,0.0,0.0,49.99999999999999
298,298,2023-05-08,752.1199951171875,-0.01318186944161526,753.1900024414062,783.8099914550781,806.5406575520833,780.4988856503298,0.02339160775783678,30.881818705670426,0.0,0.0,0.0,0.0,0.0,0.0,50.0
299,299,2023-05-09,754.8800048828125,0.0036629234924314756,756.3599853515625,780.339990234375,804.3563252766927,775.8409073289631,0.023532521820018498,31.773351908793387,0.0,0.0,0.0,0.0,0.0,0.0,100.0
300,300,2023-05-10,749.5900268554688,-0.007032376473774454,750.1300048828125,777.4989929199219,801.7769938151042,771.0680199701459,0.023282747806449164,32.99207068292618,0.0,0.0,0.0,0.0,0.0,0.0,
301,301,2023-05-11,745.5700073242188,-0.005377389879827548,749.1699829101562,772.8269958496094,799.3176615397135,766.4320176708864,0.021973222291102615,30.847207193002305,0.0,0.0,0.0,0.0,0.0,0.0,
302,302,2023-05-12,744.3499755859375,-0.001637714810142296,744.8099975585938,767.0829956054688,797.0793273925781,762.4171009281683,0.021141962116426667,31.38555087166992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,303,2023-05-15,750.9600219726562,0.008841095764263583,747.989990234375,761.5070007324218,794.7223286946614,760.3339956635298,0.02135156687201584,36.27380797431559,0.0,0.0,0.0,0.0,0.0,0.0,25.0
304,304,2023-05-16,742.280029296875,-0.011625847343256387,739.510009765625,755.8900024414063,791.9253295898437,757.0514563241379,0.021377249420198984,37.03730775330404,0.0,0.0,0.0,0.0,0.0,0.0,
305,305,2023-05-17,749.6300048828125,0.009853188036824447,747.27001953125,750.5360046386719,789.5099955240886,755.7021015166242,0.021683123473087897,33.697644378991086,0.0,0.0,0.0,0.0,0.0,0.0,
306,306,2023-05-18,747.47998046875,-0.0028722350571345266,752.2999877929688,749.8960021972656,786.9186625162761,754.2071704170107,0.008801685824347547,28.010353592891462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,307,2023-05-19,759.0499877929688,0.01536011237214589,762.4000244140625,749.5910034179688,784.59599609375,755.0876826671849,0.009552293161179684,31.683699577261123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,2023-05-22,751.5,-0.009996426103709145,753.2100219726562,749.52900390625,782.1873291015625,754.4353767276967,0.009122156710412974,31.859971427938078,0.0,0.0,0.0,0.0,0.0,0.0,50.0
309,309,2023-05-23,748.5599975585938,-0.00391985148684199,750.3200073242188,748.8970031738281,779.8179951985677,753.367125969678,0.009091335371667035,28.606133643219565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,310,2023-05-24,737.4000244140625,-0.015020838797840778,733.0399780273438,747.6780029296875,777.0503295898437,750.4640165959297,0.010001270054667161,40.79330700069832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,2023-05-25,725.0,-0.01695886405367161,725.0,745.6210021972656,773.5386637369792,745.8341953966697,0.011093163874014279,30.198572632967043,0.0,0.0,0.0,0.0,0.0,0.0,12.5
312,312,2023-05-26,725.0499877929688,6.894630310601201e-05,720.02001953125,743.6910034179688,770.0626627604166,742.0552485596331,0.011126073076855168,33.838813375398374,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666664
313,313,2023-05-30,728.5999755859375,0.0048842499084987235,730.9000244140625,741.4549987792968,767.0246622721354,739.6088352916884,0.010736443342110456,34.45705160045743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,314,2023-05-31,735.5599975585938,0.009507259487260847,736.0,740.7829956054687,764.6096618652343,738.8726829765802,0.010932968764563232,41.86288377914937,0.25,0.0,0.0,0.0,0.0,0.0,
315,315,2023-06-01,731.1699829101562,-0.005986143074962979,730.3099975585938,738.9369934082031,762.0199951171875,737.4721920554123,0.010331281391771967,41.683985088768075,,,,,,,
316,316,2023-06-02,739.9500122070312,0.011936665366382522,742.5999755859375,738.1839965820312,760.0816630045573,737.9227048102521,0.011288000873997709,47.663076353531636,0.25,0.0,0.0,0.0,0.0,0.0,
317,317,2023-06-05,750.27001953125,0.013850534933239048,751.8400268554688,737.3059997558594,758.3996643066406,740.1676711231607,0.01105235116214722,49.64741840410436,0.25,0.0,0.0,0.0,0.0,0.0,0.0
318,318,2023-06-06,748.1400146484375,-0.002843021961841134,744.02001953125,736.9700012207031,756.7696655273437,741.6171881277564,0.010640971788729147,53.209190699664404,0.25,0.0,0.0,0.0,0.0,0.0,50.0
319,319,2023-06-07,738.6300048828125,-0.012793020227884047,736.9600219726562,735.977001953125,755.0713317871093,741.074063901403,0.011311464674303369,44.11513469387755,0.25,0.0,0.0,0.0,0.0,0.0,50.0
320,320,2023-06-08,750.1199951171875,0.015436061633872556,750.1199951171875,737.2489990234375,754.1419982910156,742.7187786679092,0.011317503275289107,51.28405320743156,0.25,0.0,0.0,0.0,0.0,0.0,0.0
321,321,2023-06-09,746.52001953125,-0.004810752744354452,747.8400268554688,739.4010009765625,752.6163330078125,743.4099133703348,0.009614817909760718,43.39345881913761,0.25,0.0,0.0,0.0,0.0,0.0,
322,322,2023-06-12,754.010009765625,0.009983208993071762,755.1900024414062,742.2970031738281,751.0236673990886,745.3372036240239,0.009797011880411963,51.32426361102381,0.25,0.0,0.0,0.0,0.0,0.0,25.0
323,323,2023-06-13,767.3499755859375,0.017537345333968297,768.0800170898438,746.1720031738281,749.7113342285156,749.3395257989173,0.010710398241000708,58.933146848276806,0.25,0.0,0.0,0.0,0.0,0.0,
324,324,2023-06-14,771.1099853515625,0.0048880274398103085,773.280029296875,749.727001953125,748.8,753.2977911721255,0.01060218412323768,67.2394160802665,0.25,0.0,0.0,0.0,0.0,0.0,25.0
325,325,2023-06-15,783.0700073242188,0.01539108484782479,788.0700073242188,754.9170043945312,748.1300008138021,758.7109213815969,0.010355961338637575,79.83149960336249,0.25,0.0,0.0,0.0,0.0,0.0,50.0
326,326,2023-06-16,783.0499877929688,-2.5565769306921504e-05,778.9600219726562,759.227001953125,749.1023335774739,763.1362061836644,0.01039489888534081,79.80471268953508,0.25,0.0,0.0,0.0,0.0,0.0,
327,327,2023-06-20,781.2100219726562,-0.002352507457073821,781.780029296875,762.3210021972657,749.739335123698,766.4223545089357,0.010238228541459123,77.51858542014256,0.25,0.0,0.0,0.0,0.0,0.0,
328,328,2023-06-21,778.77001953125,-0.0031282508318069106,780.280029296875,765.3840026855469,750.6276692708333,768.6673845129928,0.010259912419141854,73.72351954404925,0.25,0.0,0.0,0.0,0.0,0.0,0.0
329,329,2023-06-22,779.8099975585938,0.0013345201019975422,779.2100219726562,769.502001953125,751.4586690266927,770.6933141576476,0.008512590471056512,77.72459581242468,0.25,0.0,0.0,0.0,0.0,0.0,75.0
330,330,2023-06-23,779.72998046875,-0.00010261627280015286,781.9400024414062,772.4630004882813,752.4633341471355,772.3363443960297,0.007876658630248935,75.1708359627177,0.25,0.0,0.0,0.0,0.0,0.0,100.0
331,331,2023-06-26,784.3800048828125,0.0059459221632069065,785.9600219726562,776.2489990234375,753.7570007324218,774.5261008481721,0.007270396283193399,73.25153149614817,0.25,0.0,0.0,0.0,0.0,0.0,0.0
332,332,2023-06-27,716.0900268554688,-0.09108770813866486,708.2100219726562,772.4570007324219,752.8150024414062,763.9013601222259,0.031004516369152312,38.51336837099378,0.25,0.0,0.0,0.0,0.0,0.0,7.142857142857142
333,333,2023-06-28,700.030029296875,-0.022682661769413942,696.77001953125,765.7250061035156,751.1173360188802,752.288390881253,0.030334490148457002,36.786254840065766,0.25,0.0,0.0,0.0,0.0,0.0,12.5
334,334,2023-06-29,708.4199829101562,0.011913880904381668,710.1599731445312,759.456005859375,749.9886678059896,744.3123167046899,0.0307747471279136,35.41548635823172,0.25,0.0,0.0,0.0,0.0,0.0,-12.5
335,335,2023-06-30,718.5399780273438,0.014184230904629665,710.0900268554688,753.0030029296875,748.952333577474,739.6264369451725,0.030672934214513954,40.64086948603945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,336,2023-07-03,718.0900268554688,-0.0006263981471334477,716.3599853515625,746.5070068359375,747.9726684570312,735.7107260197718,0.03065485506818414,37.39117766155969,0.0,0.0,0.0,0.0,0.0,0.0,12.5
337,337,2023-07-05,717.8300170898438,-0.0003621507611974381,713.0599975585938,740.1690063476562,746.5986694335937,732.4596880325121,0.030706777343571037,30.859621417615003,0.0,0.0,0.0,0.0,0.0,0.0,-25.0
338,338,2023-07-06,704.8300170898438,-0.0182761327898888,700.5900268554688,732.7750061035156,745.0430033365885,727.4361114974814,0.030787993017995993,26.089462797816296,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
339,339,2023-07-07,692.4500122070312,-0.017720612312115056,690.0,724.0390075683594,743.1726704915365,721.0750025355813,0.030599290753861034,17.407544972959585,0.0,0.0,0.0,0.0,0.0,0.0,25.0
340,340,2023-07-10,703.3599853515625,0.01563278003134765,707.9400024414062,716.4020080566406,742.0380025227864,717.8540903203052,0.031658560740860923,23.420691879030485,0.0,0.0,0.0,0.0,0.0,0.0,
341,341,2023-07-11,716.8300170898438,0.01896990635552406,717.75,709.6470092773437,741.7656697591145,717.667895187494,0.03265377401424073,30.07303517249977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,342,2023-07-12,718.4199829101562,0.002215595151677625,722.5700073242188,709.8800048828125,741.5446695963542,717.8046384097962,0.015327142060361688,31.22158144566332,0.0,0.0,0.0,0.0,0.0,0.0,
343,343,2023-07-13,720.97998046875,0.0035570381032738684,721.1199951171875,711.975,741.2906697591146,718.381973329606,0.01302365855093167,31.866083042631317,0.0,0.0,0.0,0.0,0.0,0.0,
344,344,2023-07-14,718.52001953125,-0.0034178024760585326,718.8800048828125,712.9850036621094,740.7226704915364,718.4070726389958,0.012750583689638967,31.405304378782475,0.0,0.0,0.0,0.0,0.0,0.0,25.0
345,345,2023-07-17,721.6099853515625,0.004291238362611821,720.0,713.2920043945312,740.40400390625,718.9894204049169,0.012012223352860948,30.748910553034733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,346,2023-07-18,726.5499877929688,0.0068224805194826805,727.5800170898438,714.1380004882812,739.9573364257812,720.3640690209263,0.012169612765968525,55.246780156678426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,347,2023-07-19,719.010009765625,-0.010432007553127148,720.0,714.2559997558594,738.9153361002604,720.1178764290534,0.012714991232433992,60.41028092573325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,348,2023-07-20,723.02001953125,0.005561631894669556,728.7899780273438,716.075,738.0780029296875,720.6455388112709,0.010991406789485585,58.41211252488921,0.0,0.0,0.0,0.0,0.0,0.0,
349,349,2023-07-21,734.6300048828125,0.015930066443034185,730.4500122070312,720.2929992675781,737.9446695963542,723.1881690060966,0.009081873145462563,59.11411389608585,0.0,0.0,0.0,0.0,0.0,0.0,
350,350,2023-07-24,727.1300048828125,-0.010261692430680577,723.219970703125,722.6700012207032,737.1783365885417,723.9048664382267,0.009674839989492342,54.74191612970563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,351,2023-07-25,729.8800048828125,0.0037748584389819327,729.8800048828125,723.975,736.6236694335937,724.9912552463331,0.007991189062723907,56.15990345188226,0.0,0.0,0.0,0.0,0.0,0.0,-50.0
352,352,2023-07-26,730.9600219726562,0.0014786249921443383,731.2100219726562,725.22900390625,735.8553365071615,726.07648556021,0.007990371127898169,65.21133866772786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,353,2023-07-27,744.6599731445312,0.018568933555053433,740.0,727.5970031738282,735.0990030924479,729.455301484632,0.009616403069476712,79.93352677615363,0.0,0.0,0.0,0.0,0.0,0.0,-16.666666666666664
354,354,2023-07-28,746.0999755859375,0.0019319044498127438,745.469970703125,730.3549987792969,734.2653361002605,732.4816058666875,0.009350515350136038,77.4891064544748,0.0,0.0,0.0,0.0,0.0,0.0,25.0
355,355,2023-07-31,741.9099731445312,-0.0056317009428209905,744.6599731445312,732.3849975585938,732.8933349609375,734.195854462659,0.009804169494661674,68.3172765738923,0.25,0.0,0.0,0.0,0.0,0.0,25.0
356,356,2023-08-01,739.0700073242188,-0.0038352568419554255,740.719970703125,733.6369995117187,731.4273356119792,735.0820640738516,0.009894081321045715,64.81141310153171,,,,,,,
357,357,2023-08-02,732.1199951171875,-0.009448220688106815,762.0,734.947998046875,729.7910013834636,734.5435060817308,0.009763988510310797,57.51689383980258,0.25,0.0,0.0,0.0,0.0,0.0,0.0
358,358,2023-08-03,771.4500122070312,0.052327448430178794,775.739990234375,739.7909973144531,729.5470011393229,741.2537799226945,0.01878989531849668,73.84880407407387,0.25,0.0,0.0,0.0,0.0,0.0,33.33333333333333
359,359,2023-08-04,766.4400024414062,-0.006515456165641798,769.6900024414062,742.9719970703125,729.1013346354167,745.8330931079149,0.01887648871167764,69.85562738532722,0.25,0.0,0.0,0.0,0.0,0.0,20.0
360,360,2023-08-07,774.739990234375,0.010771056043158034,775.9199829101562,747.7329956054688,728.9350016276042,751.0888925854531,0.018242376803556656,70.72689365281295,0.25,0.0,0.0,0.0,0.0,0.0,0.0
361,361,2023-08-08,780.3200073242188,0.007176624757874918,782.0,752.7769958496094,728.7996683756511,756.4036407197741,0.018220886956797536,76.82212325910388,0.25,0.0,0.0,0.0,0.0,0.0,100.0
362,362,2023-08-09,785.6099853515625,0.0067563660896211965,789.0,758.2419921875,731.1170003255208,761.7138851982811,0.018129617510638654,77.0788244825186,0.25,0.0,0.0,0.0,0.0,0.0,24.999999999999996
363,363,2023-08-10,793.010009765625,0.009375376772910995,794.6900024414062,763.0769958496094,734.2163330078125,767.4040896650708,0.017718043971436438,76.2122901231117,0.25,0.0,0.0,0.0,0.0,0.0,30.0
364,364,2023-08-11,806.9500122070312,0.01742587939875356,809.8599853515625,769.1619995117187,737.5006673177083,774.5942573999728,0.017970175899270364,83.8794633257946,0.25,0.0,0.0,0.0,0.0,0.0,25.0
365,365,2023-08-14,808.3800048828125,0.0017705274268539906,804.4199829101562,775.8090026855468,740.4953348795573,780.7371205786708,0.01749988677839195,83.69677762826397,0.25,0.0,0.0,0.0,0.0,0.0,16.666666666666664
366,366,2023-08-15,805.9099731445312,-0.003060210618330669,803.9400024414062,782.4929992675782,743.422666422526,785.3140028633726,0.017440404852848975,81.79348191936337,0.25,0.0,0.0,0.0,0.0,0.0,49.99999999999999
367,367,2023-08-16,797.3400268554688,-0.010690819164927631,800.1099853515625,789.0150024414063,746.0730000813802,787.5005526801174,0.01758754771617107,73.36351706320934,0.25,0.0,0.0,0.0,0.0,0.0,25.0
368,368,2023-08-17,796.72998046875,-0.0007653947614568102,794.8499755859375,791.5429992675781,749.1363321940104,789.1786304598687,0.008631918002773728,72.6208513177285,0.25,0.0,0.0,0.0,0.0,0.0,0.0
369,369,2023-08-18,812.4000244140625,0.019477033266664456,825.0,796.1390014648438,753.1346659342448,793.4007020879039,0.009263504712452365,78.56390632674837,0.25,0.0,0.0,0.0,0.0,0.0,11.11111111111111
370,370,2023-08-21,844.3699951171875,0.038597921616538106,842.3300170898438,803.102001953125,757.8349995930989,802.6678462750464,0.013922625961626767,84.52004070608979,0.25,0.0,0.0,0.0,0.0,0.0,27.77777777777778
371,371,2023-08-22,840.6300048828125,-0.004439164838121979,845.0,809.1330017089844,761.9616658528646,809.5700569310038,0.014526618692821533,86.3371399045741,0.25,0.0,0.0,0.0,0.0,0.0,25.0
372,372,2023-08-23,840.8099975585938,0.00021409348678204978,842.8200073242188,814.6530029296875,766.0413330078125,815.25004613602,0.014707262997188546,81.48146506491909,0.25,0.0,0.0,0.0,0.0,0.0,8.333333333333332
373,373,2023-08-24,831.2100219726562,-0.01148321307716741,832.530029296875,818.4730041503906,769.7156677246094,818.1518599244994,0.015742625082725597,78.22223073257081,0.25,0.0,0.0,0.0,0.0,0.0,25.0
374,374,2023-08-25,830.3499755859375,-0.0010352276954085084,833.4099731445312,820.8130004882812,773.4433329264323,820.3696991356699,0.015156619512496415,75.91089133689158,0.25,0.0,0.0,0.0,0.0,0.0,0.0
375,375,2023-08-28,830.8900146484375,0.0006501638350847307,833.3699951171875,823.0640014648437,777.0860005696615,822.2824837743549,0.015169690909186205,74.72375451556553,0.25,0.0,0.0,0.0,0.0,0.0,0.0
376,376,2023-08-29,830.1900024414062,-0.0008428398888298384,830.75,825.4920043945312,780.5406677246094,823.7202144410915,0.015091386134426373,72.81939226101622,0.25,0.0,0.0,0.0,0.0,0.0,50.0
377,377,2023-08-30,834.9500122070312,0.005717264241634047,835.8699951171875,829.2530029296875,784.4053344726562,825.7619958530804,0.014313217025862681,72.06437198525242,0.25,0.0,0.0,0.0,0.0,0.0,0.0
378,378,2023-08-31,826.489990234375,-0.010184051279965458,834.5499877929688,832.22900390625,787.8543334960938,825.8943584678611,0.01499960729532725,60.90886105797309,0.0,0.0,0.0,0.0,0.0,0.0,50.0
379,379,2023-09-01,831.6300048828125,0.0061998300820700885,835.3900146484375,834.152001953125,791.0876668294271,826.9372032705795,0.013998924132891905,62.46379580901724,,,,,,,
380,380,2023-09-05,822.9099731445312,-0.01054083019269501,825.239990234375,832.0059997558594,794.280332438151,826.204979611298,0.0064420042606353,58.54098463206623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,381,2023-09-06,818.3900146484375,-0.005507792549901487,821.2000122070312,829.7820007324219,797.2306660970052,824.7840768907779,0.006485094214610794,61.02438141828673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,382,2023-09-07,825.260009765625,0.008359486535392828,830.3599853515625,828.227001953125,800.3739990234375,824.87061014075,0.007343843204835861,64.02241253316342,0.0,0.0,0.0,0.0,0.0,0.0,50.0
383,383,2023-09-08,830.6900024414062,0.006558183637954309,824.47998046875,828.175,803.2416666666667,825.928681468142,0.006922918426527847,59.99561032787115,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333332
384,384,2023-09-11,833.530029296875,0.0034130458211464646,835.489990234375,828.4930053710938,806.1560017903646,827.3107447097298,0.006996002233454672,41.308573486749644,0.0,0.0,0.0,0.0,0.0,0.0,25.0
385,385,2023-09-12,832.77001953125,-0.0009122124420050607,832.5800170898438,828.681005859375,809.1846700032552,828.3033401318243,0.007006791673945994,43.38163645408908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,386,2023-09-13,826.25,-0.007860125884616428,830.0,828.2870056152344,812.0906697591146,827.9300055624017,0.007462313215521774,38.92273015595876,0.0,0.0,0.0,0.0,0.0,0.0,
387,387,2023-09-14,832.3800048828125,0.007391682020879013,832.8499755859375,828.0300048828125,815.4326700846354,828.7390963479309,0.007633534645599859,50.93974254515363,0.0,0.0,0.0,0.0,0.0,0.0,25.0
388,388,2023-09-15,823.4000244140625,-0.010846934200664475,824.7999877929688,827.7210083007812,817.1643371582031,827.7683559963184,0.0077310779424371754,45.061859032181964,0.0,0.0,0.0,0.0,0.0,0.0,
