level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,unemployment_rate_mom,pharmaceutical_prices_mom,consumer_sentiment_mom,m2_money_supply_mom,daily_sentiment_score
340,340,2023-07-10,178.92996215820312,0.0033763917736396565,178.9785919189453,180.70914459228516,191.4828145345052,182.369028544707,0.022408907477495594,21.732387776451844,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,0.0
341,341,2023-07-11,179.78599548339844,0.004772773175823831,182.75291442871094,180.02237396240236,191.20038909912108,181.8993861699236,0.01755054559248686,25.911486699168023,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,66.66666666666666
342,342,2023-07-12,186.72178649902344,0.03785250669912096,187.6459197998047,180.85116729736328,191.0726328531901,182.7761862297599,0.015315461953308592,40.29410566089384,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,5.555555555555555
343,343,2023-07-13,183.686767578125,-0.016387779443735498,183.72567749023438,181.27140045166016,190.88845621744792,182.94174647491718,0.01665912044488646,34.00575380972346,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,0.0
344,344,2023-07-14,182.0525360107422,-0.008936652023196818,181.83851623535156,181.43287963867186,190.58041483561198,182.78007184506717,0.016980913889901143,33.053213185944074,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,100.0
345,345,2023-07-17,179.12451171875,-0.016214144602381946,179.65953063964844,181.10700378417968,190.0956548055013,182.11542454937313,0.01737967625818023,39.267871583250646,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,25.0
346,346,2023-07-18,175.4182891845703,-0.020907814426042545,176.78988647460938,180.3492218017578,189.22081705729167,180.89776357395442,0.01825136163460595,45.066832946091324,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,20.0
347,347,2023-07-19,179.50389099121094,0.0230235387307087,179.5136260986328,180.1060317993164,188.3767832438151,180.64433219527376,0.02015240059276744,50.02895151903512,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,
348,348,2023-07-20,179.15370178222656,-0.001952777954923618,180.1750946044922,180.2704284667969,187.76394297281902,180.37330848381063,0.018444933973104524,48.05425005468382,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,
349,349,2023-07-21,185.3015594482422,0.03374044248888201,184.90272521972656,180.96790008544923,187.3800262451172,181.26935411370727,0.021188480430170235,53.92259935557574,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,-25.0
350,350,2023-07-24,182.9474639892578,-0.012785519459037385,180.94357299804688,181.3696502685547,186.90499369303384,181.574465000171,0.02183404380144501,49.93753796116695,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,50.0
351,351,2023-07-25,184.19261169433594,0.00678298318014827,183.00584411621094,181.81031188964843,186.5424774169922,182.05049167183734,0.021869378516006243,52.88415300248083,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,50.0
352,352,2023-07-26,185.98248291015625,0.009670478596075935,187.56809997558594,181.73638153076172,185.99286651611328,182.7653991697135,0.01832483139903838,61.61022172895223,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,
353,353,2023-07-27,184.5330810546875,-0.0078237428583219,187.0525360107422,181.82101287841797,185.43709513346354,183.08679587607242,0.017683349052139245,58.359558949265356,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,
354,354,2023-07-28,187.1984405517578,0.014340485105408167,187.1984405517578,182.33560333251953,185.03501993815104,183.83436763528792,0.017840374702289264,60.55114574745696,0.0,0.0,-0.10000000000000009,0.6819136879369303,8.813559322033893,-0.07786739471077331,
355,355,2023-07-31,186.9163360595703,-0.0015081176328366243,184.64007568359375,183.11478576660156,184.45817159016926,184.394725530612,0.01666758992979373,59.23405923627244,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
356,356,2023-08-01,184.13424682617188,-0.014996022095291084,182.50973510742188,183.98638153076172,183.9205581665039,184.3473657661683,0.015755708881295655,46.245068215727066,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,
357,357,2023-08-02,184.39688110351562,0.001425303329359043,183.87159729003906,184.47568054199218,183.51297047932943,184.3563685547769,0.014410444807388591,51.120659845133275,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,50.0
358,358,2023-08-03,180.2918243408203,-0.022513612797134656,180.2821044921875,184.58949279785156,183.04182891845704,183.6173605158757,0.016466509840705464,47.42236721360108,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
359,359,2023-08-04,182.55836486816406,0.012493144964837085,182.66537475585938,184.31517333984374,182.5723088582357,183.4248158526554,0.012647970507719108,55.126351800479554,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,10.0
360,360,2023-08-07,182.12062072753906,-0.0024007105874310195,180.50584411621094,184.23248901367188,182.1037612915039,183.18768946627063,0.012028794132602827,61.087876248270845,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
361,361,2023-08-08,181.08949279785156,-0.005677874384195779,181.4688720703125,183.92217712402345,181.9182876586914,182.8061991629217,0.011839857491236288,52.91801127958476,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,
362,362,2023-08-09,179.46498107910156,-0.009011247006004981,174.0758819580078,183.27042694091796,181.952658589681,182.1987049658635,0.011308505928804407,50.547187990189244,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
363,363,2023-08-10,180.07781982421875,0.003408992404088423,177.6459197998047,182.82490081787108,181.9724380493164,181.81308948556443,0.011396263087989892,38.598698623156885,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,56.25
364,364,2023-08-11,175.564208984375,-0.025384250665128352,173.45330810546875,181.6614776611328,181.80998687744142,180.67692939443907,0.011811513780461533,35.273568821183076,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,24.999999999999996
365,365,2023-08-14,170.36964416503906,-0.03003438519892735,168.77432250976562,180.00680847167968,181.40953267415364,178.80287753454814,0.013775774487040485,26.181634421629624,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
366,366,2023-08-15,171.22567749023438,0.005011983846899688,169.4552459716797,178.71595153808593,181.01718495686848,177.42520479921836,0.014294777605206045,23.72702239840737,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
367,367,2023-08-16,164.92218017578125,-0.03750871045374384,164.2606964111328,176.7684814453125,180.45006459554037,175.15192759495704,0.01675439120419242,20.23032457057934,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,
368,368,2023-08-17,165.08755493164062,0.0010022417650716617,163.14202880859375,175.24805450439453,180.03599192301434,173.32204165617225,0.01663390474139823,13.678489768479224,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,50.0
369,369,2023-08-18,162.66537475585938,-0.014780794033582977,161.52723693847656,173.25875549316407,179.51394297281902,171.38446585611536,0.01489823351309018,12.779933105981726,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,50.0
370,370,2023-08-21,162.85018920898438,0.001135518503215477,162.49026489257812,171.3317123413086,178.9779505411784,169.83277919300062,0.015178530408035741,14.503533176846148,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,16.666666666666664
371,371,2023-08-22,158.501953125,-0.027063777785461172,159.91244506835938,169.07295837402344,178.26848246256512,167.77262899881867,0.01581002007451613,11.993148666238454,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,
372,372,2023-08-23,159.47470092773438,0.006118378974472909,159.50389099121094,167.0739303588867,177.36024627685546,166.26391480407605,0.016951169079833923,16.352164650252874,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
373,373,2023-08-24,155.25291442871094,-0.02682980164603294,154.6692657470703,164.59143981933593,176.412451171875,164.26191473582784,0.01662878653970936,8.488562311347508,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
374,374,2023-08-25,153.77432250976562,-0.009569403764502401,154.6692657470703,162.412451171875,175.46984405517577,162.3550797856347,0.016261836266282536,8.228163755587133,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
375,375,2023-08-28,153.89105224609375,0.0007588097427066353,154.39688110351562,160.76459197998048,174.62872873942058,160.81616568753634,0.015634187682398486,8.809611291742641,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,
376,376,2023-08-29,157.5194549560547,0.023304075064527915,157.28599548339844,159.3939697265625,174.0321009318034,160.21676373635785,0.018428555494472944,18.66662425621952,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,
377,377,2023-08-30,161.53697204589844,0.025185071371428572,162.74319458007812,159.05544891357422,173.4332036336263,160.45680161081975,0.018064668474468245,25.873405235010793,0.25,2.0000000000000004,-0.10000000000000009,0.5732661308172515,11.370716510903423,-0.12410767543439283,0.0
378,378,2023-08-31,160.7198486328125,-0.005071266839775132,164.12451171875,158.6186782836914,172.81874186197916,160.50462834209117,0.01805184571903485,28.627431337294823,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
379,379,2023-09-01,163.87159729003906,0.01942039911111108,163.16148376464844,158.7393005371094,172.10440979003906,161.1168045144453,0.018731846600915966,40.05952297586869,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
380,380,2023-09-05,155.08755493164062,-0.05509334984389699,155.1556396484375,157.963037109375,171.17574615478514,160.02057731757174,0.02573117808656581,30.131725278028256,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,21.428571428571427
381,381,2023-09-06,155.63229370117188,0.0035063053102074924,154.5817108154297,157.6760711669922,170.223735555013,159.2227075691354,0.024594147240595013,36.67315473204114,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,100.0
382,382,2023-09-07,154.52334594726562,-0.00715094189970229,153.9883270263672,157.18093566894532,169.17509765625,158.3682781833409,0.024475508058248975,35.2445320438937,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,-50.0
383,383,2023-09-08,154.04669189453125,-0.0030894407972503223,154.94163513183594,157.06031341552733,168.15888468424478,157.58253522173914,0.023032718405423598,37.27008424497302,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,12.5
384,384,2023-09-11,150.53501892089844,-0.023060009597883076,148.89105224609375,156.73638305664062,166.9367706298828,156.30116862158627,0.023980319045017337,33.43797543995447,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,25.0
385,385,2023-09-12,146.3326873779297,-0.028313030858540252,145.19454956054688,155.9805465698242,165.5839823404948,154.48871748637598,0.02531632350700692,33.56971599058426,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
386,386,2023-09-13,146.66342163085938,0.0022576026317999392,147.50973510742188,154.8949432373047,164.33495483398437,153.06593642173658,0.023508812280702444,32.397747179991626,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,100.0
387,387,2023-09-14,146.39105224609375,-0.001858831633503393,144.37742614746094,153.3803512573242,163.0680938720703,151.85232111707424,0.020773312679539257,36.34182512241938,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,50.0
388,388,2023-09-15,142.1692657470703,-0.02926312109980923,142.062255859375,151.52529296875,161.7973419189453,150.09176559525534,0.0215497166442896,33.50842263075428,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
389,389,2023-09-18,138.5311279296875,-0.025923309252314657,137.40272521972656,148.99124603271486,160.32976735432942,147.989831474243,0.01872770647582381,30.158319042832076,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
390,390,2023-09-19,136.70233154296875,-0.01328925127468408,138.30738830566406,147.15272369384766,158.81582438151042,145.93755875946587,0.013028302906270078,21.79756076687127,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
391,391,2023-09-20,134.5817108154297,-0.01563426955947854,132.9474639892578,145.04766540527345,157.26556498209635,143.87285913327747,0.011738271535591099,11.503158129634116,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,50.0
392,392,2023-09-21,129.6984405517578,-0.03695946218763724,130.1070098876953,142.56517486572267,155.60668029785157,141.29569211845572,0.013332133184956721,10.306164885049057,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,0.0
393,393,2023-09-22,128.8326873779297,-0.00669750228518139,128.76458740234375,140.0437744140625,153.89850921630858,139.0296912565419,0.012941508770350173,2.37965873930969,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,50.0
394,394,2023-09-25,127.83074188232422,-0.007807505635943216,127.23735046386719,137.7733467102051,152.30739364624023,136.99351864304776,0.013159378506094098,3.018064992944687,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
395,395,2023-09-26,125.39883422851562,-0.01920772809444993,126.47859954833984,135.67996139526366,150.80836664835613,134.88539420404192,0.012540000090355788,1.0705131054510986,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,50.0
396,396,2023-09-27,129.6692657470703,0.033487767339042955,126.85797882080078,133.98054580688478,149.42315292358398,133.93700721186525,0.01943178827587326,13.510424428104756,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,-50.0
397,397,2023-09-28,128.74513244628906,-0.007152366484574441,130.35018920898438,132.2159538269043,148.2172513326009,132.9930299817605,0.019185831968234045,13.335208404919953,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,
398,398,2023-09-29,133.54086303710938,0.03657278858312344,133.13229370117188,131.3531135559082,147.16569493611652,133.09263599182393,0.02369235448599245,26.257152834123318,0.0,0.0,0.2999999999999998,5.944584699642519,-2.9370629370629286,-0.13244969319834432,10.0
399,399,2023-10-02,132.72373962402344,-0.006137698891223685,131.3326873779297,130.7723747253418,146.167640431722,133.0255639249511,0.022672092560245768,29.00031362635893,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
400,400,2023-10-03,130.27236938476562,-0.01864241447354836,130.93385314941406,130.12937850952147,145.08171310424805,132.52498309946282,0.022969626622161197,26.260936900558832,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,
401,401,2023-10-04,134.5525360107422,0.032327317281913334,134.60116577148438,130.12646102905273,144.28339920043945,132.8936290833318,0.025344668132213945,34.637742512511,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,16.666666666666664
402,402,2023-10-05,135.63229370117188,0.007992776203514625,133.7937774658203,130.71984634399413,143.48865229288737,133.39156810475725,0.02180451342125135,40.76415654455747,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
403,403,2023-10-06,136.2062225341797,0.004222578122676303,134.8540802001953,131.45719985961915,142.85376256306967,133.90332345556132,0.02145350827848491,46.403851500651186,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,
404,404,2023-10-09,134.03697204589844,-0.016054406728395892,134.59144592285156,132.07782287597655,142.19585088094075,133.92762319925896,0.02217120242877063,45.92020867365266,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,-25.0
405,405,2023-10-10,135.00973510742188,0.0072312150605035545,135.311279296875,133.03891296386718,141.56647364298502,134.12437081892494,0.020512394928545532,50.67902570426133,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,16.666666666666664
406,406,2023-10-11,134.16342163085938,-0.006288266449602198,134.2509765625,133.4883285522461,140.78793919881184,134.1314709665494,0.01866129724908987,58.12388566808831,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,-50.0
407,407,2023-10-12,126.84825134277344,-0.05606712058175878,126.1186752319336,133.29864044189452,139.63164850870768,132.80724921677194,0.026500768350696594,47.07569044573842,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,-7.142857142857142
408,408,2023-10-13,125.5933837890625,-0.009941924906008088,125.7879409790039,132.50389251708984,138.46076634724935,131.49563732082476,0.022918798499692618,46.72737373234625,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
409,409,2023-10-16,127.80155944824219,0.017429168316453105,126.42996215820312,132.0116744995117,137.2584317525228,130.82398679853702,0.024099814820974147,53.53766643646129,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,
410,410,2023-10-17,128.27821350097656,0.003722704044302954,126.4007797241211,131.8122589111328,136.36478703816732,130.36111892625328,0.023599786047478397,47.694292131193976,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,-50.0
411,411,2023-10-18,121.06031036376953,-0.05791259398988624,121.33268737792969,130.46303634643556,135.21238759358724,128.6700628239835,0.02630722462865847,39.461058760431804,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
412,412,2023-10-19,116.7120590209961,-0.036578986711601306,116.73152160644531,128.57101287841797,133.9520113627116,126.49588031434942,0.02658771932922801,26.634252270861467,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
413,413,2023-10-20,116.3813247680664,-0.0028377851786636635,115.3696517944336,126.58852310180664,132.69649912516277,124.65687021502524,0.0261092850717612,26.99891095494283,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
414,414,2023-10-23,116.21595001220703,-0.0014219838463865437,115.6809310913086,124.8064208984375,131.55253016153972,123.12215745087646,0.026496226875684,28.855730071753143,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,12.5
415,415,2023-10-24,112.937744140625,-0.028613368359905356,111.56614685058594,122.5992218017578,130.4393653869629,121.27044593992164,0.025676715985039317,16.475545354845707,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
416,416,2023-10-25,110.82685089111328,-0.018867648565447478,110.0875473022461,120.2655647277832,129.24481302897135,119.37161047650193,0.02535340428387189,12.719309209100558,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,
417,417,2023-10-26,108.58949279785156,-0.020394430098698166,108.94941711425781,118.43968887329102,127.98476104736328,117.41122544402003,0.0218419786052783,10.4706333557274,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,100.0
418,418,2023-10-27,106.24513244628906,-0.021825656933226332,106.34241485595703,116.50486373901367,126.78728993733723,115.38102671715984,0.021826734238523895,10.418407023027896,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,0.0
419,419,2023-10-30,104.9319076538086,-0.012437353228652435,105.23345947265625,114.21789855957032,125.66731592814128,113.48118688745961,0.01840902737657741,7.574104537218062,0.0,0.0,0.0,0.5679879161609502,-2.3054755043227737,-0.25898114790861015,25.0
420,420,2023-10-31,106.43968963623047,0.014266888992463818,105.83657836914062,112.0340461730957,124.65856119791667,112.2009146599634,0.02012293189575543,11.611002450308717,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,33.33333333333333
421,421,2023-11-01,103.75486755371094,-0.025547456058078292,106.70233154296875,110.30350189208984,123.63099975585938,110.66526973155385,0.015079274008983018,13.318923771511336,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,
422,422,2023-11-02,109.20233154296875,0.05117134001833556,111.82879638671875,109.5525291442871,122.94779612223307,110.39928096999292,0.02418485854819369,27.02481191300346,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
423,423,2023-11-03,113.73541259765625,0.0406723944988072,113.33657836914062,109.28793792724609,122.44455362955729,111.0058503568408,0.0284796101939354,31.49001671811682,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
424,424,2023-11-06,109.76654052734375,-0.0355190571529455,109.76654052734375,108.64299697875977,121.84241358439128,110.78052129693224,0.030343013416467054,27.690504413605254,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
425,425,2023-11-07,111.3813247680664,0.014603920664772202,110.48638153076172,108.4873550415039,121.37516326904297,110.8897582916839,0.029791040766884016,36.51396201929353,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
426,426,2023-11-08,107.68482208251953,-0.033751025727406604,108.41439819335938,108.17315216064453,120.64234848022461,110.30704261729038,0.031104196887669067,37.189397417130785,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
427,427,2023-11-09,104.06614685058594,-0.03418192212104394,91.45914459228516,107.72081756591797,119.81971562703451,109.1723342960714,0.03225143278429914,34.01514771907816,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
428,428,2023-11-10,95.69065856933594,-0.0839060422822427,94.85408782958984,106.66537017822266,118.55804214477538,106.72112052757403,0.04084058862724715,28.039132807733566,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,-9.090909090909092
429,429,2023-11-13,90.26264953613281,-0.0583969336323712,92.73345947265625,105.19844436645508,117.14267247517904,103.72867125640289,0.043581512704875695,26.80597012129911,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,49.99999999999999
430,430,2023-11-14,94.83463287353516,0.04941091975947406,95.44747161865234,104.03793869018554,115.96141459147135,102.11157336860875,0.047454038505629924,34.42591720815888,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
431,431,2023-11-15,97.44163513183594,0.027118916514431827,97.46109008789062,103.40661544799805,114.72438456217448,101.2624936891955,0.04863510650883512,39.22121887836563,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
432,432,2023-11-16,92.60700225830078,-0.050888827597042906,93.37548828125,101.74708251953125,113.29020818074544,99.68876797448735,0.04586996717816964,37.41923850928023,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,25.0
433,433,2023-11-17,91.7509765625,-0.009286626522386777,92.4124526977539,99.54863891601562,111.80836664835611,98.24553317230782,0.04146198631827686,37.73755653539275,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,-16.666666666666664
434,434,2023-11-20,94.95136260986328,0.03428665735909656,95.05836486816406,98.06712112426757,110.50551300048828,97.64659307004517,0.04459367366312117,39.63853024097158,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
435,435,2023-11-21,93.35603332519531,-0.016944288842219435,94.86381530761719,96.26459197998047,109.11705627441407,96.86649129825429,0.043406126028315596,40.433144681598954,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,-16.666666666666664
436,436,2023-11-22,95.09727478027344,0.01847981365401145,94.35797882080078,95.00583724975586,107.81485137939453,96.5448155677123,0.04438536989534156,36.07375993371247,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,-16.666666666666664
437,437,2023-11-24,95.6614761352539,0.005915356411766836,94.22178649902344,94.16537017822266,106.77529220581054,96.38420839817442,0.04401166914691579,30.637751344862252,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,25.0
438,438,2023-11-27,92.07198333740234,-0.03824497050104781,92.12062072753906,93.80350265502929,105.65791219075521,95.60016747803404,0.03714272335862754,30.8888290101132,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
439,439,2023-11-28,93.91050720214844,0.01977157904797214,94.562255859375,94.16828842163086,104.52821044921875,95.29295651878212,0.032298259159432366,31.22123959409828,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,-25.0
440,440,2023-11-29,98.80350494384766,0.05079080152416735,98.9007797241211,94.5651756286621,103.54572016398112,95.93123805061222,0.03251621859587035,40.69317271850448,0.0,-1.2000000000000002,0.0,-5.280132667243043,-5.899705014749268,-0.09138646319882815,0.0
441,441,2023-11-30,99.17314910888672,0.003734224081595544,98.66731262207031,94.73832702636719,102.81614812215169,96.52067642484394,0.03150187244002566,44.49791707810644,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,
442,442,2023-12-01,106.79961395263672,0.07408700849752722,106.78015899658203,96.15758819580078,102.48573328653971,98.3895741571699,0.0330460452433917,62.705842212869776,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,8.333333333333332
443,443,2023-12-04,111.22567749023438,0.040606955998340535,109.99027252197266,98.10505828857421,102.31387837727864,100.723411126818,0.03286209518368808,74.53883179533199,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,0.0
444,444,2023-12-05,108.71595001220703,-0.02282275023653315,110.24319458007812,99.4815170288086,102.06387837727864,102.17660001507055,0.03485992589165838,67.0734627753972,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,0.0
445,445,2023-12-06,110.88521575927734,0.01975705640560176,110.1556396484375,101.2344352722168,101.99546076456706,103.75998469583541,0.033185980607487266,66.71505155922229,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,0.0
446,446,2023-12-07,113.93968963623047,0.027173696114405187,113.05447387695312,103.1186767578125,102.09922205607096,105.6108401395436,0.03333655246697814,77.75248134032078,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,-50.0
447,447,2023-12-08,109.86381530761719,-0.03642771399923484,112.54863739013672,104.53891067504883,102.14169947306316,106.3841083519206,0.03748405209891465,71.74217969269723,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,37.5
448,448,2023-12-11,114.43579864501953,0.0407723990870604,112.54863739013672,106.77529220581054,102.4147216796875,107.84805204157496,0.03338864386309184,72.64300698122676,0.0,0.0,-0.09999999999999964,-7.290053863096146,-3.9184952978056464,0.06436781609195918,12.5
