level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,unemployment_rate_mom,consumer_spending_mom,retail_sales_mom,import_prices_mom,consumer_sentiment_mom,crude_oil_prices_mom,global_trade_volume_mom,daily_sentiment_score
215,215,2023-01-06,121.48445892333984,0.03190155037946413,121.94296390462212,115.59899826049805,109.23967056274414,115.49240191043646,0.015886145098462676,72.96445881720123,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,41.66666666666667
216,216,2023-01-09,121.796630859375,0.0025663491366975455,122.14782318638242,116.39309234619141,109.8421132405599,116.638625355698,0.015951777466165294,78.95223237529407,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0
217,217,2023-01-10,122.76241302490234,0.007898192360883271,123.23067463832577,117.32863845825196,110.49911753336589,117.75204129555333,0.01550316295832912,87.08106439438959,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,20.0
218,218,2023-01-11,124.8110580444336,0.016550172134284075,125.21102466365188,118.34125289916992,111.25682805379232,119.03549888625882,0.015719368320072084,87.84820768556075,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,14.285714285714285
219,219,2023-01-12,124.76226806640625,-0.00039098712518035873,123.56236376190104,119.60067825317383,111.9710927327474,120.07672964628563,0.012088515204533625,80.04963304999129,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,12.068965517241379
220,220,2023-01-13,125.69880676269531,0.007478551801921566,124.86959665425982,120.72255401611328,112.6050547281901,121.09892548563283,0.011610353029153654,80.07930716295134,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,12.5
221,221,2023-01-17,125.00617218017578,-0.005525509287365214,124.67449506238833,121.80833511352539,113.16989491780599,121.80933397554972,0.011942865093544006,79.0993429199771,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,30.0
222,222,2023-01-18,123.33799743652344,-0.01343458021667514,121.73810237590946,122.55755386352538,113.6326281229655,122.08727278663585,0.013659274665385707,71.29141369068292,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,16.666666666666664
223,223,2023-01-19,121.48445892333984,-0.015142188804565611,121.6307812754666,122.88143463134766,114.11747309366862,121.97767026603657,0.014172591447285405,73.69724119381505,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,18.75
224,224,2023-01-20,123.5233383178711,0.016643767944983782,123.79649861562963,123.46676025390624,114.72523676554361,122.25870082091556,0.014523244247662487,73.32658981150938,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,40.0
225,225,2023-01-23,125.15249633789062,0.013102851997429145,123.7086954070584,123.83356399536133,115.37429809570312,122.78484546036557,0.011544484389962358,76.60374978050532,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,33.33333333333333
226,226,2023-01-24,123.72821044921875,-0.011445655678490579,122.78191624603679,124.0267219543457,115.87735366821289,122.95636636742978,0.012416929719672357,69.31167027044809,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,7.692307692307692
227,227,2023-01-25,123.71843719482422,-7.899282122163271e-05,125.31833504880008,124.1223243713379,116.44316864013672,123.0949246996833,0.012220138795586926,65.1867280180311,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,7.6923076923076925
228,228,2023-01-26,124.41107177734375,0.005582861824138335,123.96232262292025,124.0823257446289,116.94589869181316,123.33422416834883,0.011086697318374309,68.58518637246897,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,0.0
229,229,2023-01-27,124.41107177734375,0.0,123.40627509083338,124.04720611572266,117.42326431274414,123.53001464271154,0.011087112454543234,60.21790192548758,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,33.33333333333333
230,230,2023-01-30,123.27945709228516,-0.009137390626932829,123.32822461949596,123.80527114868164,117.9084348042806,123.48445872445218,0.011039842318696568,54.89690293067888,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-7.002542177027971,0.0,16.666666666666664
231,231,2023-01-31,124.21597290039062,0.007567980370290404,124.77204020535277,123.72625122070312,118.5204256693522,123.61746130189553,0.011340175173148549,54.80955018370204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,26.666666666666664
232,232,2023-02-01,126.3329086303711,0.016898787130155683,127.25967645233571,124.02574234008789,119.28622767130534,124.111178997982,0.011589922709150697,55.0128568298013,,,,,,,,,,18.75
233,233,2023-02-02,125.90367126464844,-0.0034034538546345214,123.68918260246326,124.46766357421875,120.13202438354492,124.43708668283043,0.010116693609448177,53.66776662564294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,15.384615384615385
234,234,2023-02-03,124.48912811279297,-0.011298713092630638,122.45023487598358,124.56424255371094,120.92546615600585,124.44654876100542,0.009963133620007274,46.22869356360213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,5.555555555555554
235,235,2023-02-06,122.65510559082031,-0.014841990538240729,120.92838749606074,124.3145034790039,121.2490219116211,124.12083182097176,0.01004110020030989,43.15727439427604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,22.22222222222222
236,236,2023-02-07,122.26488494873047,-0.0031865179434188485,120.36257489385717,124.16817092895508,121.52932840983073,123.7833869351097,0.009504606715069502,46.6257209521246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,15.789473684210526
237,237,2023-02-08,119.9040756225586,-0.019497825911248223,121.66004932548853,123.78673477172852,121.74589920043945,123.07805760555496,0.011101956619738281,45.184292457567544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,10.714285714285714
238,238,2023-02-09,119.19192504882812,-0.0059570438459819915,118.53830717187384,123.26482009887695,121.89613291422526,122.37148804978644,0.010687504160674313,35.64036088354247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,0.0
239,239,2023-02-10,119.2406997680664,0.00040912790316405387,119.81626835963193,122.74778289794922,122.13188908894857,121.80225381674643,0.010706498984743327,28.106919308730255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,16.666666666666664
240,240,2023-02-13,122.08928680419922,0.023608498745026154,120.91863603619188,122.62876586914062,122.38553034464518,121.85444163264694,0.013647528392124663,44.509769944851584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,20.0
241,241,2023-02-14,123.11360931396484,0.008354945920743316,121.84540782173684,122.51852951049804,122.68437194824219,122.08338121106837,0.013704383071093946,48.10284224270295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,28.57142857142857
242,242,2023-02-15,124.36231231689453,0.01009159672619972,122.36243564797714,122.32146987915038,122.96825536092122,122.49773232121858,0.01286594324627191,49.85221214667696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,28.57142857142857
243,243,2023-02-16,121.3381118774414,-0.024618216954368097,120.68450359344104,121.86491394042969,123.0713373819987,122.28689224053181,0.014804480920971036,42.12894584518385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,12.5
244,244,2023-02-17,121.786865234375,0.003691548864137096,120.2650216661493,121.5946876525879,123.20856348673503,122.19597823941238,0.014707466727998464,46.038301327809066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,25.0
245,245,2023-02-21,118.13833618164062,-0.030416232329038236,118.13834666673161,121.14301071166992,123.09702606201172,121.45822513799934,0.016862301556924517,35.89861692418043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,37.5
246,246,2023-02-22,116.96769714355469,-0.009958474446508192,117.80666017192992,120.61329193115235,122.93606160481771,120.64176550264577,0.016972688449537414,27.272757569686974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,6.25
247,247,2023-02-23,117.0262222290039,0.0005002274146825764,115.08487997015118,120.32550659179688,122.74485524495442,119.98439399834724,0.016158565785601566,28.06171758075469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,-5.555555555555555
248,248,2023-02-24,115.15316772460938,-0.016134895863998383,116.34334525342197,119.921630859375,122.42292556762695,119.10598922130399,0.01671636147294,27.43988032664602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,25.0
249,249,2023-02-27,115.63119506835938,0.00414263792920367,115.83606175475843,119.5606803894043,122.11855646769206,118.47420846622313,0.01685319303462103,31.83655866119301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.662539591131594,0.0,15.0
250,250,2023-02-28,115.88484191894531,0.0021911825666370054,115.06537251415838,118.9402359008789,121.79142430623372,118.00341454853626,0.014244586932449,33.38419934708703,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,20.0
251,251,2023-03-01,115.67996978759766,-0.001769458695318276,114.67515755562088,118.19687194824219,121.4805508931478,117.5809700465474,0.013513946606375527,37.607349165022256,,,,,,,,,,9.090909090909092
252,252,2023-03-02,116.65550994873047,0.008397734993521633,117.52621597969403,117.42619171142579,121.25780131022135,117.41270457421705,0.01329551602455903,42.671936270998145,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,58.33333333333333
253,253,2023-03-03,118.31866455078125,0.014156299349022764,118.50454481689852,117.12424697875977,121.15227483113607,117.57742456995598,0.01304286257562138,47.563403368206274,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,0.0
254,254,2023-03-06,117.56535339355469,-0.006387153523834542,117.59469619588215,116.70209579467773,120.95367533365885,117.57522981061028,0.012898152490161116,36.55614166269522,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,40.0
255,255,2023-03-07,116.99791717529297,-0.0048382453381836475,116.68485390051293,116.58805389404297,120.68185602823893,117.47026387691622,0.008885492853914725,31.318593219659576,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,7.142857142857142
256,256,2023-03-08,117.26206970214844,0.00225520920010647,117.47730650181751,116.61749114990235,120.46631800333658,117.4324103905948,0.00833506715095425,26.923052126298913,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,25.0
257,257,2023-03-09,115.3152084350586,-0.016742020176114945,116.25439543241697,116.4463897705078,120.18621037801107,117.04746458049729,0.00991207686851317,28.950469874390862,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,0.0
258,258,2023-03-10,114.94343566894531,-0.0032291781324237678,113.30963582515278,116.4254165649414,119.87062250773111,116.66491386930602,0.008535528989020089,25.953411413485227,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,16.666666666666664
259,259,2023-03-13,114.32709503173828,-0.0053765490056681955,116.42070770263672,116.2950065612793,119.53448994954427,116.23985589883915,0.008530409357848804,32.98148000520558,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,20.0
260,260,2023-03-14,116.42070770263672,0.01814682609556562,113.79878820754307,116.34859313964844,119.30586496988933,116.27273804498417,0.010488899247441449,47.743500229442546,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,23.076923076923077
261,261,2023-03-15,115.60868835449219,-0.006999308510310546,114.32709643224449,116.34146499633789,119.01895548502604,116.15200173762199,0.01073986765394053,44.494501880116985,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,8.333333333333332
262,262,2023-03-16,118.03495025634766,0.020769657033710854,118.54367112934565,116.4794090270996,118.74235687255859,116.49435601375393,0.01240599426509458,60.73128947301133,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,29.166666666666668
263,263,2023-03-17,117.78057861328125,-0.0021573790576519107,118.36757352196871,116.42560043334962,118.47158711751302,116.72821466821344,0.011552649124624935,58.13953622752934,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,18.75
264,264,2023-03-20,118.5730209350586,0.0067055910519970945,120.82318402979017,116.5263671875,118.27438354492188,117.06363398945801,0.01154766093483862,59.7807808191267,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,26.19047619047619
265,265,2023-03-21,122.887451171875,0.03573992413497932,120.97970291946831,117.11532058715821,118.2821283976237,118.12250984080654,0.015706146420166784,70.18709247010183,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,25.675675675675677
266,266,2023-03-22,116.90986633300781,-0.04986564066725417,117.85885217287843,117.08010025024414,118.1036277770996,117.90202920302494,0.02343298970749149,50.55648714215752,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,20.689655172413794
267,267,2023-03-23,118.34801483154297,0.01222629742467621,117.62405883483743,117.38338088989258,118.05175908406575,117.98311749911912,0.022960457829570655,50.06485176138194,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,10.769230769230768
268,268,2023-03-24,118.0936508178711,-0.0021516014201843946,118.39693137256421,117.69840240478516,118.01514994303385,118.00321446616492,0.022932593165628103,51.193633586465126,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,25.0
269,269,2023-03-27,115.25650787353516,-0.024317812958294296,115.39346878818567,117.79134368896484,117.88234354654948,117.50381326750497,0.024408860298297724,46.431466011609416,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,18.75
270,270,2023-03-28,115.3152084350586,0.0005091740108582904,116.0685100727276,117.68079376220703,117.65654093424479,117.10588511615107,0.023642091162231885,45.976570740766086,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,4.166666666666668
271,271,2023-03-29,117.87841033935547,0.021984350621488215,118.40669943688606,117.90776596069335,117.4820343017578,117.24634424764277,0.024576772154152146,55.16558075344379,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,17.857142857142854
272,272,2023-03-30,117.49685668945312,-0.003242090716945382,118.29909085065916,117.85395660400391,117.2531857808431,117.29189196433556,0.023690142421773846,55.14384165890515,0.2400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-2.6219126029132456,0.0,25.0
273,273,2023-03-31,119.9818115234375,0.020928579008773773,119.84484870070789,118.07407989501954,117.20797576904297,117.78096824780864,0.02461290861672192,60.593804787840895,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,22.22222222222222
274,274,2023-04-03,119.0328369140625,-0.007940765154763952,118.74911962233726,118.12006149291992,117.11617482503256,118.00858073258206,0.024727486513163727,55.11296926666075,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,14.285714285714285
275,275,2023-04-04,121.0090560913086,0.016465991024640747,120.33400731576259,117.93222198486328,117.21186548868815,118.55412170689597,0.02229747160062173,60.10988606048418,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,19.230769230769234
276,276,2023-04-05,118.27952575683594,-0.0228147010454806,116.91965539417572,118.06918792724609,117.25559310913086,118.50419517052141,0.016728831468695273,50.45272276227967,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,22.727272727272727
277,277,2023-04-06,117.61426544189453,-0.00564035259471969,116.71421703346036,117.99581298828124,117.27519454956055,118.34238976531653,0.016366340150681877,49.696757915190155,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,20.833333333333336
278,278,2023-04-10,119.26764678955078,0.013959767398300366,119.39481812744722,118.11321258544922,117.41234385172525,118.5106183151773,0.016980518134792375,51.227972403732444,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,27.27272727272727
279,279,2023-04-11,120.62751007080078,0.011337268035741211,122.0558621088666,118.65031280517579,117.57888768513997,118.89550772529066,0.014661173580507676,45.5388057557034,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,11.538461538461538
280,280,2023-04-12,120.97970581054688,0.0029154426363267997,121.93847862552535,119.21676254272461,117.7487164815267,119.27445283170087,0.014607044959223485,60.32771155621364,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,16.666666666666664
281,281,2023-04-13,123.68968200683594,0.022153053539312642,124.24731444700245,119.79788970947266,118.01570688883463,120.0772217726345,0.014629183717094894,62.73322040667419,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,31.25
282,282,2023-04-14,123.2200698852539,-0.0038039217507623954,123.29833650044114,120.37021102905274,118.23452555338541,120.64864870220165,0.014664589085069723,62.09599314488981,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,10.0
283,283,2023-04-17,123.45487213134766,0.0019037387023489623,124.47233756518122,120.71751708984375,118.40573247273763,121.15887114386456,0.013522990954157463,72.05257273448159,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,9.375
284,284,2023-04-18,123.47444152832031,0.00015850201601086915,123.26899325866762,121.16167755126953,118.60270207722982,121.57988394103833,0.013038523078183942,71.99361485184474,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,16.666666666666664
285,285,2023-04-19,122.9461441040039,-0.004287776789082073,122.09499855633285,121.35538635253906,118.80097630818685,121.82829487975934,0.012410900292880372,65.3435728845006,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,27.272727272727273
286,286,2023-04-20,121.75257873535156,-0.009755464357677851,121.70366868321224,121.70269165039062,118.95065994262696,121.81452830804884,0.010013320845972784,62.2811737663916,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,11.11111111111111
287,287,2023-04-21,122.80917358398438,0.00864077405928937,122.78961691324992,122.22218246459961,119.20045878092448,121.99537290367348,0.009673525128614132,58.892282323989015,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,25.0
288,288,2023-04-24,124.33536529541016,0.012350757325169829,123.78750965068271,122.72895431518555,119.51352310180664,122.42082606580742,0.009507364007595796,66.09259249825996,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,18.75
289,289,2023-04-25,121.95804595947266,-0.0193053736877305,121.51777525649435,122.86200790405273,119.76788813273112,122.336684228292,0.011637100635753244,52.81162861348505,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,20.0
290,290,2023-04-26,121.15579223632812,-0.006599843440743527,121.74280225617382,122.87961654663086,119.92572428385417,122.12197659338946,0.011858794620559566,59.62033908685401,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,15.384615384615385
291,291,2023-04-27,122.9754867553711,0.014907784266600322,122.43741064689921,122.80819702148438,120.17128423055013,122.2771602592043,0.010509368924071874,66.64632580563548,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,31.25
292,292,2023-04-28,123.97338104248047,0.008081832709276449,124.16904409414545,122.88352813720704,120.36923192342122,122.58556403798178,0.010772940698328353,65.2310524906928,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,46.42857142857143
293,293,2023-05-01,125.14736938476562,0.009425124410536955,124.39406208779917,123.05277786254882,120.61479161580404,123.05134682830612,0.011129986629371667,64.80760242249733,,,,,,,,,,28.57142857142857
294,294,2023-05-02,124.50167846679688,-0.005172800483724537,122.77003622078146,123.15550155639649,120.81241353352864,123.3150434898499,0.011320082572834152,61.32070289432846,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,13.636363636363635
295,295,2023-05-03,123.9929428100586,-0.0040945463115719324,122.23196399117192,123.26018142700195,120.84926325480143,123.43829791170602,0.011310539762943743,51.13545018947499,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,9.09090909090909
296,296,2023-05-04,120.98948669433594,-0.024520996165140262,123.2005006142478,123.18387222290039,120.98525060017904,122.99305950854782,0.013583895777473551,42.980313366905506,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,-10.0
297,297,2023-05-05,123.84619140625,0.0233367487990131,124.50168937915126,123.28757400512696,121.16852315266927,123.1481743990391,0.01537502767610994,51.057050776604946,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,6.25
298,298,2023-05-08,124.12992095947266,0.002288362974407555,122.55480991244747,123.2670295715332,121.36973215738932,123.32667377366339,0.014858651840753538,51.745699805873066,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,30.76923076923077
299,299,2023-05-09,122.38849639892578,-0.014128384779036012,123.5526974230088,123.31007461547851,121.60746510823567,123.15609606916564,0.01419296279864729,48.60499097630019,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,22.727272727272727
300,300,2023-05-10,120.83295440673828,-0.012791332315109146,120.77425882584174,123.27779083251953,121.79138997395833,122.73370667599701,0.014657388750216565,47.740394186740986,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,4.545454545454546
301,301,2023-05-11,119.5709228515625,-0.010499357689600532,118.36757710526288,122.93733444213868,121.84780705769857,122.15865507155438,0.013918154796374274,42.1228295485758,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,22.22222222222222
302,302,2023-05-12,117.60448455810547,-0.01658252325292768,117.22293407871457,122.30044479370117,121.85139465332031,121.3306240691091,0.01395936256443475,33.97020325280067,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,35.714285714285715
303,303,2023-05-15,117.23271942138672,-0.003166154603983058,114.95322607510565,121.50897979736328,121.75975824991862,120.58555049679595,0.013022628576012473,37.55795565398085,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,12.5
304,304,2023-05-16,113.95533752441406,-0.028354418602399373,113.85748741700941,120.454345703125,121.59050827026367,119.38005722909014,0.014707823160755744,33.227044080597366,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,-12.5
305,305,2023-05-17,114.44448852539062,0.0042832935321468635,114.88472740378332,119.4995002746582,121.37168935139974,118.48268110114476,0.015237934803728991,28.814378200792348,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,10.0
306,306,2023-05-18,116.29351806640625,0.016027434314005405,112.07695160305776,119.02990341186523,121.30548909505208,118.08465145846502,0.015743787332317766,31.701602040315493,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,0.0
307,307,2023-05-19,112.27262115478516,-0.03518729229150045,110.40400440671448,117.87254638671875,121.12743428548177,117.02791867597777,0.01534233971769697,22.98850243540923,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,-2.0
308,308,2023-05-22,107.79187774658203,-0.040727721025949445,107.39076591843383,116.23874206542969,120.74490865071614,115.34863850699672,0.017457548484878727,19.80196190518737,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,-5.0
309,309,2023-05-23,106.42222595214844,-0.012787864436593174,106.63745059722258,114.64211502075196,120.2713991800944,113.72565440611521,0.017462560236240196,19.204378459115077,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,7.6923076923076925
310,310,2023-05-24,105.94284057617188,-0.004514736798128802,106.0015441125941,113.15310363769531,119.77017033894857,112.31059734612552,0.017719336216332957,21.068454808442723,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,0.0
311,311,2023-05-25,105.15040588378906,-0.007507946635733819,104.68081575974142,111.71105194091797,119.15219446818034,111.00874435297342,0.017794167207551174,10.952185790608226,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,0.0
312,312,2023-05-26,105.17976379394531,0.00027916024022497395,106.05046857836359,110.46857986450195,118.55085093180338,109.9489297058774,0.01819573645597068,9.995841481527776,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,24.999999999999996
313,313,2023-05-30,104.21121215820312,-0.009251196610454699,103.40898897250176,109.16642913818359,117.90939559936524,108.90570833357299,0.017999179508736442,10.333018221751757,0.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1.5608740894901052,0.0,8.333333333333332
314,314,2023-05-31,102.97853088378906,-0.011899197334627416,101.92193200859471,108.0687484741211,117.22619857788087,107.82803970633954,0.01704166909350848,10.48070301409966,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,18.75
315,315,2023-06-01,101.38385009765625,-0.015606719263441678,105.64375176756221,106.76268463134765,116.50745544433593,106.65636886839711,0.016318060741616864,10.328605682500509,,,,,,,,,,24.999999999999996
316,316,2023-06-02,105.79098510742188,0.04255149965119868,105.88913311849969,105.71243133544922,115.97540232340495,106.49902636640161,0.022417075031687585,26.711014063162253,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,30.555555555555557
317,317,2023-06-05,103.25859069824219,-0.024228877601185923,103.54323741703217,104.81102828979492,115.32371622721354,105.90985624491807,0.02125783193655138,24.61416410052564,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,14.285714285714285
318,318,2023-06-06,104.2303237915039,0.009366670987567273,104.08309772476372,104.4548728942871,114.65354817708334,105.60448670793367,0.018510109014965796,30.717978211693705,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,5.0
319,319,2023-06-07,105.11371612548828,0.008439672587347196,105.18243321623447,104.32402191162109,114.09207051595052,105.5152556929436,0.01852595977705885,31.784422219077896,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,21.428571428571427
320,320,2023-06-08,104.24014282226562,-0.008345471898602429,103.95549812213406,104.15375213623047,113.52821553548178,105.28341698918396,0.018640513679033858,25.537676864333562,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,9.090909090909092
321,321,2023-06-09,103.90641784667969,-0.003206637289365486,104.3284773829143,104.02935333251953,112.89257990519205,105.03305350872863,0.018538908627060636,30.03239392764081,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,21.428571428571427
322,322,2023-06-12,104.85851287841797,0.00912127941637509,105.16280529190789,103.99722824096679,112.25541763305664,105.00131884867214,0.01882541981563246,41.5808508271517,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.94356464152029,0.0,22.727272727272727
