time_published,ticker_sentiment_score,ticker_sentiment_label
20220727T084041,0.31624,Somewhat-Bullish
20220727T211400,0.055637,Neutral
20220728T055642,0.405171,Bullish
20220728T120328,0.120847,Neutral
20220728T132100,0.317675,Somewhat-Bullish
20220729T142000,0.154126,Somewhat-Bullish
20220731T132123,0.134356,Neutral
20220801T123810,-0.036029,Neutral
20220802T113836,-0.005102,Neutral
20220803T074938,0.090182,Neutral
20220803T103900,-0.175378,Somewhat-Bearish
20220803T112900,0.136601,Neutral
20220803T134400,0.049974,Neutral
20220803T141314,0.0,Neutral
20220803T142400,0.053725,Neutral
20220803T145300,0.264681,Somewhat-Bullish
20220803T155749,0.069852,Neutral
20220804T113000,0.053281,Neutral
20220804T123100,0.54232,Bullish
20220804T134100,0.284062,Somewhat-Bullish
20220804T174300,0.084955,Neutral
20220804T201941,0.0,Neutral
20220806T133000,0.288669,Somewhat-Bullish
20220808T100000,-0.147563,Neutral
20220808T123921,0.10613,Neutral
20220810T203000,0.055952,Neutral
20220812T175230,-0.026078,Neutral
20220816T120718,0.109888,Neutral
20220817T163200,0.104204,Neutral
20220819T133000,-0.153259,Somewhat-Bearish
20220819T162616,0.227899,Somewhat-Bullish
20220822T125447,0.111358,Neutral
20220829T102008,0.295372,Somewhat-Bullish
20220829T154050,0.120514,Neutral
20220831T185235,-0.195652,Somewhat-Bearish
20220901T200515,0.305349,Somewhat-Bullish
20220902T184717,0.386944,Bullish
20220905T053000,0.039291,Neutral
20220905T053000,0.036587,Neutral
20220905T112900,0.039231,Neutral
20220906T213816,0.436638,Bullish
20220908T141137,-0.046809,Neutral
20220908T144222,0.050628,Neutral
20220908T150500,0.108042,Neutral
20220908T153000,0.038105,Neutral
20220908T153000,0.040053,Neutral
20220908T164000,0.18967,Somewhat-Bullish
20220908T183244,0.324453,Somewhat-Bullish
20220908T203000,0.272767,Somewhat-Bullish
20220909T005436,0.206047,Somewhat-Bullish
20220909T024429,0.127051,Neutral
20220909T094143,0.045569,Neutral
20220909T115606,0.216327,Somewhat-Bullish
20220909T123600,0.197071,Somewhat-Bullish
20220909T133100,0.570746,Bullish
20220909T150200,0.64794,Bullish
20220909T165336,0.187226,Somewhat-Bullish
20220910T063000,0.033751,Neutral
20220911T145300,-0.029032,Neutral
20220912T063000,0.041908,Neutral
20220912T083000,0.03797,Neutral
20220912T100723,-0.357656,Bearish
20220913T120000,0.309238,Somewhat-Bullish
20220913T180151,0.097219,Neutral
20220914T150541,0.0,Neutral
20220914T203500,0.152549,Somewhat-Bullish
20220915T134153,0.300821,Somewhat-Bullish
20220915T165600,0.08986,Neutral
20220916T111500,0.0,Neutral
20220916T111500,0.050989,Neutral
20220916T141225,0.275805,Somewhat-Bullish
20220916T152900,0.276724,Somewhat-Bullish
20220919T110000,0.014516,Neutral
20220919T161500,0.246869,Somewhat-Bullish
20220920T165648,0.167512,Somewhat-Bullish
20220920T191153,0.386944,Bullish
20220921T214859,-0.266203,Somewhat-Bearish
20220923T134100,0.060272,Neutral
20220926T102009,0.296605,Somewhat-Bullish
20220927T110629,0.066073,Neutral
20220927T142101,0.380102,Bullish
20220928T220500,0.035575,Neutral
20220928T220521,0.034529,Neutral
20220929T101300,0.163732,Somewhat-Bullish
20220929T121200,0.163636,Somewhat-Bullish
20220929T135410,0.17794,Somewhat-Bullish
20220929T161200,0.133606,Neutral
20220930T123000,0.195599,Somewhat-Bullish
20220930T210400,0.020847,Neutral
20221003T110000,0.040749,Neutral
20221003T150004,0.558056,Bullish
20221003T200650,0.106922,Neutral
20221004T131500,0.348949,Somewhat-Bullish
20221004T142300,0.091593,Neutral
20221005T170414,0.373094,Bullish
20221006T124203,0.0,Neutral
20221006T140204,0.039845,Neutral
20221006T191600,0.09814,Neutral
20221007T140000,0.206275,Somewhat-Bullish
20221010T115225,-0.349101,Somewhat-Bearish
20221010T153000,0.0,Neutral
20221011T050000,0.041287,Neutral
20221011T050000,0.044098,Neutral
20221011T114348,0.405625,Bullish
20221013T103000,-0.034309,Neutral
20221013T165600,0.099614,Neutral
20221014T123000,-0.05809,Neutral
20221014T140000,0.110175,Neutral
20221014T194500,0.395852,Bullish
20221014T221500,-0.003338,Neutral
20221017T173600,0.265602,Somewhat-Bullish
20221017T182200,-0.088875,Neutral
20221017T205629,0.386944,Bullish
20221018T102005,0.268764,Somewhat-Bullish
20221018T135300,0.059751,Neutral
20221020T141400,-0.130869,Neutral
20221020T190306,0.326381,Somewhat-Bullish
20221021T110000,0.035237,Neutral
20221025T163500,0.094029,Neutral
20221026T160700,0.147795,Neutral
20221028T143100,0.085216,Neutral
20221028T224200,0.025079,Neutral
20221031T024607,0.0,Neutral
20221031T102007,0.069019,Neutral
20221031T123551,-0.013445,Neutral
20221031T154900,0.114142,Neutral
20221031T194300,0.099266,Neutral
20221101T111000,0.082782,Neutral
20221102T151914,0.386944,Bullish
20221102T180811,0.228411,Somewhat-Bullish
20221103T111216,0.0,Neutral
20221103T113000,0.034473,Neutral
20221103T125206,0.227699,Somewhat-Bullish
20221103T152026,-0.042297,Neutral
20221103T202717,0.0,Neutral
20221104T233000,0.053225,Neutral
20221105T200000,0.07931,Neutral
20221105T200000,0.086072,Neutral
20221107T110000,-0.006696,Neutral
20221109T154300,0.083716,Neutral
20221109T173500,0.16266,Somewhat-Bullish
20221109T214500,0.035992,Neutral
20221110T144049,0.386944,Bullish
20221110T154000,0.143048,Neutral
20221112T151500,0.218637,Somewhat-Bullish
20221117T161402,0.111084,Neutral
20221118T133650,0.523612,Bullish
20221118T181800,0.254083,Somewhat-Bullish
20221123T154100,0.074307,Neutral
20221123T171800,0.171015,Somewhat-Bullish
20221123T210100,0.0,Neutral
20221123T210100,0.0,Neutral
20221125T124500,0.167847,Somewhat-Bullish
20221125T141300,0.34402,Somewhat-Bullish
20221125T220600,0.060427,Neutral
20221125T220600,0.06046,Neutral
20221128T140819,0.0,Neutral
20221129T190500,-0.058672,Neutral
20221130T103500,0.144652,Neutral
20221130T140606,-0.012005,Neutral
20221130T155138,0.389796,Bullish
20221130T170000,0.07458,Neutral
20221201T112011,0.068698,Neutral
20221201T134600,0.193246,Somewhat-Bullish
20221202T171906,0.28736,Somewhat-Bullish
20221204T143700,0.168839,Somewhat-Bullish
20221205T114900,0.144808,Neutral
20221208T120000,0.015029,Neutral
20221208T133529,-0.101345,Neutral
20221208T180843,0.396091,Bullish
20221211T153000,-0.006001,Neutral
20221211T153000,-0.006001,Neutral
20221212T114232,0.152321,Somewhat-Bullish
20221212T123000,0.106411,Neutral
20221213T133154,0.0,Neutral
20221213T160700,0.155306,Somewhat-Bullish
20221215T060000,0.036253,Neutral
20221215T060000,0.03815,Neutral
20221215T120558,0.251078,Somewhat-Bullish
20221216T123000,0.038606,Neutral
20221216T123000,0.040556,Neutral
20221219T120000,0.094737,Neutral
20221220T112007,0.060244,Neutral
20221221T223000,0.037272,Neutral
20221221T223000,0.039212,Neutral
20221223T133000,-0.129962,Neutral
20221227T103726,0.100212,Neutral
20221227T141156,0.047288,Neutral
20230102T112006,0.068777,Neutral
20230103T130000,-0.077664,Neutral
20230103T171300,0.400269,Bullish
20230104T172000,0.066164,Neutral
20230106T024240,-0.294272,Somewhat-Bearish
20230106T103900,0.176285,Somewhat-Bullish
20230106T153029,-0.17108,Somewhat-Bearish
20230108T140000,0.228907,Somewhat-Bullish
20230109T132000,0.0,Neutral
20230109T132000,0.0,Neutral
20230109T165100,-0.306757,Somewhat-Bearish
20230109T170700,-0.311833,Somewhat-Bearish
20230109T185300,-0.186162,Somewhat-Bearish
20230109T194939,0.057628,Neutral
20230109T213300,-0.150196,Somewhat-Bearish
20230110T143200,0.0,Neutral
20230110T144600,0.280652,Somewhat-Bullish
20230110T164819,0.228994,Somewhat-Bullish
20230110T174340,0.03388,Neutral
20230111T161000,-0.014112,Neutral
20230117T112008,0.062124,Neutral
20230119T130500,0.07201,Neutral
20230119T193328,0.386944,Bullish
20230120T124322,0.083425,Neutral
20230120T135600,-0.062917,Neutral
20230124T120000,0.113543,Neutral
20230124T170000,0.130262,Neutral
20230127T055900,0.048523,Neutral
20230127T055900,0.046596,Neutral
20230127T060000,0.042203,Neutral
20230127T060000,0.044292,Neutral
20230127T232000,0.047876,Neutral
20230129T211217,0.0,Neutral
20230129T222532,0.0,Neutral
20230130T060000,0.035467,Neutral
20230130T060000,0.035697,Neutral
20230130T060000,0.038168,Neutral
20230130T140405,0.30691,Somewhat-Bullish
20230130T160300,0.150979,Somewhat-Bullish
20230131T193301,0.051103,Neutral
20230131T212941,0.0,Neutral
20230201T150418,0.386944,Bullish
20230202T000000,0.128573,Neutral
20230202T133200,0.583932,Bullish
20230203T113000,0.049912,Neutral
20230203T115100,0.055013,Neutral
20230203T120004,0.0,Neutral
20230203T131500,0.105954,Neutral
20230203T133327,0.148495,Neutral
20230203T140200,-0.331362,Somewhat-Bearish
20230203T163500,0.197065,Somewhat-Bullish
20230203T212000,-0.031283,Neutral
20230203T221700,0.161732,Somewhat-Bullish
20230206T000700,0.159731,Somewhat-Bullish
20230207T120000,0.376251,Bullish
20230208T224242,0.044413,Neutral
20230208T234500,0.057686,Neutral
20230209T183500,0.159013,Somewhat-Bullish
20230210T152629,0.443066,Bullish
20230211T181300,0.200652,Somewhat-Bullish
20230215T082244,0.322298,Somewhat-Bullish
20230215T082244,0.490756,Bullish
20230215T103400,0.064481,Neutral
20230217T090228,0.062523,Neutral
20230221T120000,0.04803,Neutral
20230221T120000,-0.017247,Neutral
20230221T163600,0.070352,Neutral
20230221T165300,0.0,Neutral
20230222T180422,0.386944,Bullish
20230223T085442,0.329292,Somewhat-Bullish
20230223T120000,-0.011405,Neutral
20230223T123000,0.04723,Neutral
20230224T124500,0.031826,Neutral
20230224T152014,0.275303,Somewhat-Bullish
20230224T163600,0.171105,Somewhat-Bullish
20230224T165700,-0.218111,Somewhat-Bearish
20230301T010000,0.041818,Neutral
20230301T010000,0.039999,Neutral
20230301T152834,0.127877,Neutral
20230301T172400,-0.001182,Neutral
20230306T120500,0.121585,Neutral
20230306T140040,0.386944,Bullish
20230307T060000,0.037598,Neutral
20230307T060000,0.048158,Neutral
20230307T060000,0.045198,Neutral
20230307T060000,0.039704,Neutral
20230307T151525,0.083071,Neutral
20230309T124500,0.08449,Neutral
