level_0,index,Date,Adj_Closed_price,Log_Return,Next_day_Adj_Open_price,ma_10,ma_30,ema_10,volatility_10,rsi_14,interest_rate_mom,gdp_growth_mom,unemployment_rate_mom,business_investment_mom,industrial_production_mom,enterprise_software_spending_mom,global_trade_volume_mom,corporate_earnings_mom,daily_sentiment_score
351,351,2023-07-25,132.39178466796875,0.005645642800729849,132.49556864263195,128.53597030639648,127.12994384765625,129.31753279999677,0.00859416708921597,70.78488131394259,0.0,0.0,-0.10000000000000009,8.377020295403614,-0.5826323133707456,-0.38658593386120543,-5.140860586443042,0.0,8.333333333333332
352,352,2023-07-26,133.08993530273438,0.005259512739506796,134.2503183327335,129.31241760253906,127.27617645263672,130.00342416413088,0.006425512090723864,83.47102015025351,0.0,0.0,-0.10000000000000009,8.377020295403614,-0.5826323133707456,-0.38658593386120543,-5.140860586443042,0.0,12.5
353,353,2023-07-27,134.88241577148438,0.013378299635516084,135.3258369792897,130.16622085571288,127.44504954020182,130.89051354728605,0.006820876584741281,85.98798356117817,0.0,0.0,-0.10000000000000009,8.377020295403614,-0.5826323133707456,-0.38658593386120543,-5.140860586443042,0.0,50.0
354,354,2023-07-28,135.33526611328125,0.003351747839664924,135.67492166521276,131.1143699645996,127.64159698486328,131.69865037746698,0.005914687649266033,85.66590373000572,0.0,0.0,-0.10000000000000009,8.377020295403614,-0.5826323133707456,-0.38658593386120543,-5.140860586443042,0.0,24.999999999999996
355,355,2023-07-31,136.02398681640625,0.005076091377221867,136.0900319111279,132.0521385192871,127.8233647664388,132.48507518454684,0.005949040793631008,84.83541172809298,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,30.0
356,356,2023-08-01,135.22207641601562,-0.005912806454410927,134.703172185423,132.8040542602539,128.00733388264973,132.98271177208662,0.007206477898112564,89.64465050321058,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,20.0
357,357,2023-08-02,136.01454162597656,0.005843366360850924,135.64661947914158,133.62389678955077,128.26551971435546,133.53395356370297,0.007004589870343088,89.45330081995228,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,30.0
358,358,2023-08-03,136.27871704101562,0.0019403748680269072,136.88250525109635,134.1965591430664,128.60389709472656,134.03300146866889,0.004701862065128114,93.33339253117718,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,20.0
359,359,2023-08-04,136.08059692382812,-0.0014548439651135066,136.7976155035484,134.6965774536133,129.01491928100586,134.4052915514251,0.005043395717720562,91.25416020561491,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,16.666666666666664
360,360,2023-08-07,137.91085815429688,0.01336018639103236,137.45800093123208,135.3230178833008,129.54166895548502,135.04266729740178,0.005896218756362464,91.80840020823346,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,16.666666666666664
361,361,2023-08-08,137.6561279296875,-0.0018487722407104358,138.31456622176592,135.84945220947264,129.99986216227214,135.51784195781735,0.006222682899830059,89.83960985446149,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,0.0
362,362,2023-08-09,135.9765625,-0.012276212467847606,136.50143624682883,136.13811492919922,130.37062250773113,135.60124569275965,0.008010711234491286,74.01669490586482,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,-25.0
363,363,2023-08-10,136.70184326171875,0.005319691305163924,136.5777587890625,136.32005767822267,130.7837984720866,135.8013543416613,0.00710987540881417,74.46209499424978,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,50.0
364,364,2023-08-11,136.5777587890625,-0.0009081137432321039,136.51098410043244,136.44430694580078,131.1205083211263,135.94251878664332,0.007103553071540404,72.31738139631241,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,16.666666666666664
365,365,2023-08-14,135.423095703125,-0.00849019407742574,135.0318360926141,136.38421783447265,131.42659174601238,135.84807822600362,0.007504464077147772,63.22854905470411,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,75.0
366,366,2023-08-15,135.38491821289062,-0.0002819524425088738,135.222679358069,136.40050201416017,131.7358050028483,135.7638673145285,0.007255544379125374,60.62739533989802,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,33.33333333333333
367,367,2023-08-16,134.2111358642578,-0.00870776665851597,134.5642168493562,136.22016143798828,131.98796615600585,135.48155250538838,0.007437111040546374,46.70255457765745,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,28.57142857142857
368,368,2023-08-17,134.230224609375,0.00014221910599532324,133.60038785227343,136.01531219482422,132.3061752319336,135.25403834247686,0.007370566140142908,44.33022782431692,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,16.666666666666664
369,369,2023-08-18,134.94593811035156,0.005317819976295421,134.95548011744376,135.90184631347657,132.65075709025066,135.19802011845408,0.00768127864483128,44.48400188001917,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,25.0
370,370,2023-08-21,135.7761688232422,0.006133472622761411,136.13880895448455,135.6883773803711,132.9972272237142,135.30313806477918,0.00643617164874011,52.82690436339574,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,45.45454545454545
371,371,2023-08-22,135.0222930908203,-0.005567813603068849,135.24178782531064,135.42499389648438,133.27013880411783,135.2520753422412,0.0065609530590106276,44.91767045046003,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,33.33333333333333
372,372,2023-08-23,136.8545379638672,0.013478696256076811,136.94994896456268,135.5127914428711,133.6544413248698,135.54343218253683,0.007083347583063592,52.541174474182874,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,-14.285714285714285
373,373,2023-08-24,136.98812866210938,0.0009756749047597473,137.58931069131353,135.54141998291016,134.00923283894858,135.80610426973183,0.0068954233120939856,54.02800014086758,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,27.272727272727273
374,374,2023-08-25,138.70584106445312,0.012461169399495518,138.7630982596027,135.7542282104492,134.4376350402832,136.33332914149935,0.007880427524026498,53.56406979830513,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,25.0
375,375,2023-08-28,139.34521484375,0.004598974847512911,139.61241674229493,136.1464401245117,134.86093215942384,136.8809447237267,0.007073971077923629,57.32006020256205,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,11.538461538461538
376,376,2023-08-29,139.75555419921875,0.0029404408488866007,139.72693076746654,136.58350372314453,135.26268666585287,137.403600991998,0.006988067053718795,68.40150742866314,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,33.33333333333333
377,377,2023-08-30,140.14682006835938,0.0027957327980007336,140.22316690680262,137.17707214355468,135.67371012369793,137.90236809679095,0.005628851498912016,67.33907385675928,0.25,2.0000000000000004,-0.10000000000000009,-8.936815061619363,0.6752236012771862,0.2711927806611669,6.254567534605804,4.143575875686745,42.857142857142854
378,378,2023-08-31,140.11819458007812,-0.00020427443230258598,140.52853588817976,137.765869140625,135.9925801595052,138.3052456392068,0.005658466777667946,67.99242541734648,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,32.35294117647059
379,379,2023-09-01,141.17745971679688,0.007531365148771652,141.1488200068752,138.38902130126954,136.3291483561198,138.8274663805868,0.005745636394417939,79.52989338110929,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,14.516129032258064
380,380,2023-09-05,141.3587646484375,0.001283410344526325,140.9102672885272,138.94728088378906,136.65289204915365,139.28770242928692,0.005798238059940117,80.21240407707171,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,6.25
381,381,2023-09-06,141.29197692871094,-0.0004725812541434282,141.35875840591225,139.57424926757812,136.9495651245117,139.65211597463673,0.005034789014237644,90.32636503941825,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,16.666666666666664
382,382,2023-09-07,140.77664184570312,-0.0036539736935114423,140.614403667495,139.96645965576172,137.205788675944,139.8565752239215,0.0045459499411800094,85.28812778627712,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,-12.5
383,383,2023-09-08,140.92930603027344,0.0010838549960797954,141.77865296475045,140.36057739257814,137.4073516845703,140.05161718871275,0.004541184765119701,84.33737893833518,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,14.285714285714285
384,384,2023-09-11,141.5973358154297,0.00472897724429372,141.15835422089185,140.64972686767578,137.6160873413086,140.33265693902493,0.0031722476915615034,84.04025983296452,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,30.0
385,385,2023-09-12,139.61241149902344,-0.014117272257478214,139.27838854486197,140.67644653320312,137.73570149739584,140.201703222661,0.005877602144790716,73.46335162658063,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,33.33333333333333
386,386,2023-09-13,139.85096740722656,0.001707243124874484,140.6430378892867,140.6859878540039,137.88999786376954,140.1379330744002,0.005826231430834996,68.2981919290935,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,50.0
387,387,2023-09-14,140.61441040039062,0.005444129216535995,140.38538786187505,140.73274688720704,138.04332682291667,140.22456531548937,0.006020929037517323,70.56268516211202,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,0.0
388,388,2023-09-15,139.31658935546875,-0.009272501758299887,139.1066569913909,140.6525863647461,138.14458923339845,140.05947877730378,0.006749646879465679,53.636386761975025,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,24.999999999999996
389,389,2023-09-18,138.45773315429688,-0.0061838612749268934,138.37184965948387,140.3806137084961,138.22382710774738,139.76825230039344,0.0062980572387249835,44.850532459299714,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,0.0
390,390,2023-09-19,139.82237243652344,0.009807745460247892,141.57824331543165,140.2269744873047,138.28754425048828,139.77809232514434,0.007283406399245354,50.34904723416535,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,25.0
391,391,2023-09-20,142.98104858398438,0.0223392453618664,142.18897851221323,140.39588165283203,138.4650416056315,140.3604480085698,0.010403371836116268,61.48490559504553,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,33.33333333333333
392,392,2023-09-21,140.64303588867188,-0.016487074149630986,140.67169388722934,140.3825210571289,138.62059071858724,140.4118276231338,0.011768957308840993,51.79147326227718,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,10.0
393,393,2023-09-22,140.19454956054688,-0.003193922271219591,139.87006145354542,140.30904541015624,138.7370142618815,140.37232252084527,0.011799055062499654,46.4989934388737,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,-3.846153846153846
394,394,2023-09-25,139.78416442871094,-0.002931547330092766,138.85851569088737,140.1277282714844,138.8438944498698,140.26538468591176,0.011668156690131696,44.481522005354144,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,8.333333333333332
395,395,2023-09-26,136.69229125976562,-0.022367199864160265,137.1026478624788,139.8357162475586,138.88620096842448,139.61573133570334,0.012902352664570777,36.69973147527993,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,25.0
396,396,2023-09-27,136.62550354003906,-0.0004887184246808145,135.64256879368304,139.51316986083984,138.92755381266275,139.07205355467346,0.012848669390856044,37.67707615191791,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,16.666666666666664
397,397,2023-09-28,135.10816955566406,-0.011167918480751314,135.50897587643144,138.9625457763672,138.95745493570965,138.35134737303537,0.01280520063289961,34.0147393544451,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,12.5
398,398,2023-09-29,133.88668823242188,-0.009081881557003717,133.63856195018533,138.4195556640625,138.94600372314454,137.5395911656511,0.012796609849992369,29.45063149684556,0.0,0.0,0.2999999999999998,-2.1490208179503867,0.022217435933269414,-0.5735602704593279,-0.1813600770386392,0.0,-25.0
399,399,2023-10-02,134.36383056640625,0.0035574420457624633,134.430634420517,138.01016540527343,138.92660013834634,136.96218014760657,0.012979292603500817,34.78980300249839,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,62.5
400,400,2023-10-03,133.9725799560547,-0.0029161222425870383,133.9534920387695,137.42518615722656,138.8664805094401,136.4186164764153,0.012183331723440594,33.11408814690917,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,41.666666666666664
401,401,2023-10-04,134.6215057373047,0.004832027795356953,134.45924978121909,136.5892318725586,138.85312093098958,136.09186906930427,0.008691725681539132,32.67112414370642,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,49.99999999999999
402,402,2023-10-05,135.05091857910156,0.003184702372313558,134.93640641869942,136.03002014160157,138.79300028483073,135.90260534381287,0.008276879395728642,37.01332788263659,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,40.0
403,403,2023-10-06,135.53761291503906,0.0035973059027549306,135.79527905074113,135.56432647705077,138.7446497599284,135.8362430840358,0.00862680752445121,40.90367659291299,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,21.428571428571427
404,404,2023-10-09,135.69984436035156,0.001196232012258571,136.08155928970783,135.15589447021483,138.64444986979166,135.8114433160932,0.008748449205389855,36.118213095145116,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,0.0
405,405,2023-10-10,135.61395263671875,-0.0006331541370387689,135.99566554755472,135.04806060791014,138.52007446289062,135.7755359198433,0.005483221852200828,18.719630552021002,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,40.0
406,406,2023-10-11,136.68275451660156,0.0078503143134612,135.9956579151033,135.0537857055664,138.4176478068034,135.94048475561752,0.006130391581547209,31.15354061405789,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,49.99999999999999
407,407,2023-10-12,134.78372192382812,-0.013991146132562603,133.38091400391372,135.0213409423828,138.23887786865234,135.73016424074672,0.006738814362334624,27.37427102076235,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,75.0
408,408,2023-10-13,132.13079833984375,-0.01987910545837325,132.91330446563484,134.845751953125,137.9726313273112,135.07573407694616,0.00884780524455804,23.051116648774922,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,0.0
409,409,2023-10-16,132.8465118408203,0.005402087001457894,130.85204195363724,134.69402008056642,137.69493306477864,134.67042094310509,0.0089790510185908,33.73688333443029,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,25.0
410,410,2023-10-17,133.90577697753906,0.007941980248207066,133.60040483702628,134.68733978271484,137.44650014241537,134.53139476754762,0.009387074115097357,39.38941513198939,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,11.11111111111111
411,411,2023-10-18,133.57177734375,-0.002497404376480596,132.30256141488107,134.58236694335938,137.18916015625,134.3569188723117,0.009248662381450268,43.39627343857602,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,20.0
412,412,2023-10-19,131.70135498046875,-0.0141020942770864,131.83496466915247,134.2474105834961,136.88665059407552,133.87408907379478,0.010008986755679407,41.10330055883135,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,16.666666666666664
413,413,2023-10-20,130.89022827148438,-0.006177877285611996,130.38444615528203,133.7826721191406,136.55201466878256,133.33156892792016,0.009821675375294513,36.233009426910606,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,31.25
414,414,2023-10-23,130.1458740234375,-0.0057030905612432264,130.48941800068852,133.2272750854492,136.17029927571613,132.75235167255966,0.009697526978350392,35.246487034707854,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,0.0
415,415,2023-10-24,131.4914093017578,0.010285591744374524,131.21467272580543,132.8150207519531,135.89959920247395,132.52308942332294,0.010703616437076395,38.54737063074491,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,42.857142857142854
416,416,2023-10-25,130.81387329101562,-0.005166022665442349,135.6998193763382,132.22813262939454,135.5983627319336,132.2123228538125,0.009993662951168814,34.773649237747534,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,-25.0
417,417,2023-10-26,137.18850708007812,0.047580445830531296,137.0549272534502,132.46861114501954,135.48416595458986,133.11708362222444,0.018643854371484327,54.1686156141323,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,16.666666666666664
418,418,2023-10-27,136.00521850585938,-0.00866268777866276,136.64458298645926,132.8560531616211,135.37378692626953,133.6421990556126,0.017499050466370788,50.733278373179445,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,-8.333333333333332
419,419,2023-10-30,136.1101837158203,0.0007714757364707758,136.46325721767417,133.1824203491211,135.2955352783203,134.0909235392867,0.01748645530509958,51.19048229157134,0.0,0.0,0.0,9.056302019394291,0.2066053575776161,0.7597786323984668,9.575266651323066,0.0,33.33333333333333
420,420,2023-10-31,138.02828979492188,0.013993930558833525,138.37184568599176,133.59467163085938,135.23573252360026,134.80680831303854,0.01780043992641762,53.10161198985604,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,41.66666666666666
421,421,2023-11-01,138.75355529785156,0.005240713404753157,139.10665421598037,134.11284942626952,135.09481608072917,135.52439867391365,0.017701267064769075,59.67443372097952,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,0.0
422,422,2023-11-02,140.2899627685547,0.01101206727492513,140.70984004394887,134.97171020507812,135.08304697672526,136.3908648729393,0.016627177293862577,71.02810280320173,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,12.5
423,423,2023-11-03,141.13926696777344,0.006035668564413181,141.1297364669369,135.99661407470703,135.11453755696616,137.25421070836367,0.016045754843351908,71.22623602360267,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,16.666666666666664
424,424,2023-11-06,142.16036987304688,0.007208673745264496,142.21761871009244,137.19806365966798,135.19374440511066,138.14623964739698,0.015366941250389076,71.16991327337631,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,25.0
425,425,2023-11-07,142.02676391601562,-0.0009402675279020348,142.4275694046588,138.25159912109376,135.371560160319,138.85178951441856,0.015656106429422386,71.90904346175745,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,50.0
426,426,2023-11-08,141.26333618164062,-0.005389737108324961,141.43707327538053,139.29654541015626,135.52615458170573,139.29025254482255,0.01567669183190527,76.28555752794435,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,20.0
427,427,2023-11-09,141.50462341308594,0.0017066098319901744,142.29601468859025,139.72815704345703,135.73936971028647,139.69286542996133,0.007035499373448752,80.12232098085423,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,12.5
428,428,2023-11-10,143.82089233398438,0.016236331327603565,143.28042404085613,140.50972442626954,136.0705098470052,140.44341577614733,0.006813449244232651,85.62922005845665,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,-8.333333333333332
429,429,2023-11-13,142.9329833984375,-0.006192849327587748,144.23587077025618,141.19200439453124,136.35614827473958,140.89606443474554,0.007663338570787113,80.53837563625434,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,35.0
430,430,2023-11-14,145.16238403320312,0.015477132848893892,145.1527330660322,141.90541381835936,136.72914174397786,141.67175890719236,0.007870644185805386,85.36733975429443,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,8.333333333333332
431,431,2023-11-15,147.25668334960938,0.01432420357910481,147.6620206082381,142.75572662353517,137.1503143310547,142.68719971490455,0.008402637198110238,81.45393181298147,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,16.666666666666664
432,432,2023-11-16,147.7199249267578,0.003140872496171835,147.94190104665978,143.49872283935548,137.57261454264324,143.60224066251425,0.008242673599648559,88.32194758663101,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,0.0
433,433,2023-11-17,147.5558624267578,-0.0011112493737025727,147.1891042386936,144.1403823852539,137.9732228597005,144.3210809832858,0.008465212678082342,87.2976757322259,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,14.285714285714285
434,434,2023-11-20,148.9649200439453,0.009504009881980061,149.20621235404843,144.82083740234376,138.41539204915364,145.16541535795116,0.008578803338105845,86.86179738182253,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,40.0
435,435,2023-11-21,148.540283203125,-0.0028546534618627676,149.10970280132986,145.4721893310547,138.8462697347005,145.77902769343729,0.00873792945845277,83.66836360276787,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,37.5
436,436,2023-11-22,149.7177276611328,0.007895516846864778,149.71771691071822,146.3176284790039,139.28076883951823,146.49515496029102,0.00805301106119858,83.25478806772188,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,37.5
437,437,2023-11-24,149.76596069335938,0.0003221079111760584,149.58259820877217,147.14376220703124,139.7801767985026,147.08984691175797,0.008142846397382298,82.25178755403735,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,-12.5
438,438,2023-11-27,150.14236450195312,0.002510127092895829,150.01687836388197,147.77590942382812,140.38056233723958,147.64485010997527,0.007275253437540317,81.35289477911262,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,27.777777777777775
439,439,2023-11-28,150.21954345703125,0.0005139064224298342,150.70212559860815,148.5045654296875,140.95966339111328,148.11297617307633,0.00646426037856751,82.3241359713339,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,35.71428571428571
440,440,2023-11-29,150.95306396484375,0.004871106735012421,151.47420076551793,149.08363342285156,141.5279062906901,148.6293557715795,0.005317557211090846,88.32069305114366,0.0,-1.2000000000000002,0.0,-11.025508623360524,-0.7066241659656747,-0.9681623533792649,34.076770444042936,5.038707582256774,21.428571428571427
441,441,2023-11-30,153.0280303955078,0.01365215598590357,152.8832860443308,149.6607681274414,142.17644805908202,149.4291147941119,0.005173636998061408,89.80005059341863,0.0,0.0,-0.09999999999999964,24.646563131137267,0.3009414290184642,0.29610829103214886,-12.214177184737473,0.0,27.777777777777775
442,442,2023-12-01,154.94862365722656,0.012472491886380025,154.69767865512867,150.38363800048828,142.95135701497395,150.43266186013275,0.005832285337542396,89.51343127342712,0.0,0.0,-0.09999999999999964,24.646563131137267,0.3009414290184642,0.29610829103214886,-12.214177184737473,0.0,20.83333333333333
443,443,2023-12-04,155.47943115234375,0.003419845624288414,155.1512830464868,151.17599487304688,143.7709971110026,151.3502562768984,0.0054899127010700965,95.71039108033524,0.0,0.0,-0.09999999999999964,24.646563131137267,0.3009414290184642,0.29610829103214886,-12.214177184737473,0.0,25.0
444,444,2023-12-05,155.75930786132812,0.001798470108892098,155.95232747228198,151.85543365478514,144.6247782389323,152.15190201952197,0.005362764317286152,95.00014255315288,0.0,0.0,-0.09999999999999964,24.646563131137267,0.3009414290184642,0.29610829103214886,-12.214177184737473,0.0,41.666666666666664
445,445,2023-12-06,154.6880340576172,-0.0069015121806340505,155.38291255633953,152.47020874023437,145.39799906412762,152.61301693553926,0.006080717588474397,84.56025217251847,0.0,0.0,-0.09999999999999964,24.646563131137267,0.3009414290184642,0.29610829103214886,-12.214177184737473,0.0,12.5
446,446,2023-12-07,154.630126953125,-0.000374417751479331,154.41780835146392,152.9614486694336,146.1918741861979,152.97976421146393,0.006062765243520773,83.3956459346374,0.0,0.0,-0.09999999999999964,24.646563131137267,0.3009414290184642,0.29610829103214886,-12.214177184737473,0.0,38.46153846153846
