time_published,ticker_sentiment_score,ticker_sentiment_label
20220325T201913,-0.160418,Somewhat-Bearish
20220325T202231,-0.674045,Bearish
20220325T212929,0.007099,Neutral
20220325T215354,-0.069711,Neutral
20220326T010000,-0.040192,Neutral
20220326T144900,0.072384,Neutral
20220326T182500,0.110061,Neutral
20220326T200126,-0.215846,Somewhat-Bearish
20220326T200126,-0.203457,Somewhat-Bearish
20220327T175212,0.146806,Neutral
20220327T200600,-0.073069,Neutral
20220327T201808,-0.248018,Somewhat-Bearish
20220328T090300,-0.088513,Neutral
20220328T095739,-0.203881,Somewhat-Bearish
20220328T110000,0.007754,Neutral
20220328T112228,-0.143301,Neutral
20220328T113000,-0.072207,Neutral
20220328T122100,-0.371579,Bearish
20220328T124200,-0.505384,Bearish
20220328T140400,-0.053541,Neutral
20220328T150800,-0.092996,Neutral
20220328T151900,-0.476032,Bearish
20220328T170600,0.007269,Neutral
20220328T174200,-0.508202,Bearish
20220328T180816,0.06124,Neutral
20220328T180816,0.06124,Neutral
20220328T201500,0.001297,Neutral
20220328T201500,0.001297,Neutral
20220328T220000,0.098249,Neutral
20220328T221000,-0.353865,Bearish
20220329T013606,-0.747419,Bearish
20220329T065300,-0.025542,Neutral
20220329T111657,-0.044083,Neutral
20220329T120000,0.36802,Bullish
20220329T133353,0.031718,Neutral
20220329T142900,0.020737,Neutral
20220329T160429,-0.036735,Neutral
20220329T162556,0.380536,Bullish
20220329T181313,0.006155,Neutral
20220329T182010,-0.032712,Neutral
20220329T185000,0.383379,Bullish
20220329T204744,0.104461,Neutral
20220329T210903,0.017247,Neutral
20220329T220900,0.012044,Neutral
20220329T225800,0.13133,Neutral
20220329T233900,-0.099855,Neutral
20220330T040107,-0.020668,Neutral
20220330T040514,0.027215,Neutral
20220330T045708,-0.030857,Neutral
20220330T061241,0.063187,Neutral
20220330T061241,0.063187,Neutral
20220330T071111,-0.039106,Neutral
20220330T072906,-0.478595,Bearish
20220330T081149,-0.087348,Neutral
20220330T100000,0.246028,Somewhat-Bullish
20220330T110001,-0.189906,Somewhat-Bearish
20220330T124500,0.444944,Bullish
20220330T130000,0.004815,Neutral
20220330T130007,0.299737,Somewhat-Bullish
20220330T131000,0.016846,Neutral
20220330T140000,0.061238,Neutral
20220330T143200,0.036914,Neutral
20220330T144048,-0.000606,Neutral
20220330T172500,0.011587,Neutral
20220330T184600,0.021212,Neutral
20220330T190300,0.149264,Neutral
20220330T210900,0.076266,Neutral
20220330T222700,-0.058013,Neutral
20220330T233100,0.049712,Neutral
20220330T234600,-0.014269,Neutral
20220331T010000,-0.040192,Neutral
20220331T013712,-0.040192,Neutral
20220331T032712,0.014114,Neutral
20220331T032712,0.014114,Neutral
20220331T100059,0.029654,Neutral
20220331T100900,0.05523,Neutral
20220331T113406,0.000385,Neutral
20220331T121000,0.105487,Neutral
20220331T130700,-0.009758,Neutral
20220331T141200,-0.00529,Neutral
20220331T151427,0.0654,Neutral
20220331T155838,-0.776866,Bearish
20220331T160800,-0.003489,Neutral
20220331T164100,0.170247,Somewhat-Bullish
20220331T173700,-0.030875,Neutral
20220331T195359,-0.069642,Neutral
20220331T200320,0.126469,Neutral
20220331T201700,-0.023397,Neutral
20220331T214200,0.065013,Neutral
20220331T215100,-0.00529,Neutral
20220401T020923,-0.191049,Somewhat-Bearish
20220401T032553,0.046196,Neutral
20220401T111400,0.082606,Neutral
20220401T114802,-0.199158,Somewhat-Bearish
20220401T115040,-0.359776,Bearish
20220401T120000,0.010001,Neutral
20220401T125700,-0.183413,Somewhat-Bearish
20220401T135600,0.010981,Neutral
20220401T141945,-0.06726,Neutral
20220401T143023,0.024742,Neutral
20220401T144900,0.250488,Somewhat-Bullish
20220401T151659,-0.329695,Somewhat-Bearish
20220401T152518,-0.051283,Neutral
20220401T164315,0.499189,Bullish
20220401T172459,-0.161233,Somewhat-Bearish
20220401T172700,0.058907,Neutral
20220401T180550,-0.033213,Neutral
20220401T204336,-0.417603,Bearish
20220401T214522,0.008464,Neutral
20220401T220337,-0.16099,Somewhat-Bearish
20220401T224800,-0.650439,Bearish
20220402T100000,0.035274,Neutral
20220402T104500,0.48536,Bullish
20220402T122309,-0.279843,Somewhat-Bearish
20220402T122309,-0.279843,Somewhat-Bearish
20220402T140947,-0.518121,Bearish
20220402T165344,-0.070942,Neutral
20220402T171302,-0.305494,Somewhat-Bearish
20220402T214933,0.025569,Neutral
20220402T214933,0.081456,Neutral
20220403T000400,-0.099226,Neutral
20220403T024000,-0.099226,Neutral
20220403T110007,-0.117625,Neutral
20220403T110400,-0.163423,Somewhat-Bearish
20220403T121200,0.023165,Neutral
20220403T130400,-0.032805,Neutral
20220403T131500,0.084722,Neutral
20220403T162929,-0.146509,Neutral
20220403T220700,0.001548,Neutral
20220404T014126,0.004072,Neutral
20220404T051213,0.004072,Neutral
20220404T064122,0.015172,Neutral
20220404T065119,-0.397795,Bearish
20220404T090000,0.23618,Somewhat-Bullish
20220404T090000,0.23618,Somewhat-Bullish
20220404T090000,0.23618,Somewhat-Bullish
20220404T090022,0.04462,Neutral
20220404T110242,0.038151,Neutral
20220404T112538,-0.079963,Neutral
20220404T114258,0.029305,Neutral
20220404T114820,0.020552,Neutral
20220404T120200,0.02679,Neutral
20220404T131500,-0.110238,Neutral
20220404T131628,-0.027681,Neutral
20220404T131800,0.381639,Bullish
20220404T133601,-0.031226,Neutral
20220404T134500,0.268444,Somewhat-Bullish
20220404T135000,0.069236,Neutral
20220404T145600,-0.26246,Somewhat-Bearish
20220404T150500,0.230359,Somewhat-Bullish
20220404T151300,0.038995,Neutral
20220404T162617,-0.047476,Neutral
20220404T164700,-0.083059,Neutral
20220404T171300,0.037556,Neutral
20220404T180943,-0.155296,Somewhat-Bearish
20220404T185300,-0.043411,Neutral
20220404T191600,0.00913,Neutral
20220404T193245,-0.082927,Neutral
20220404T193800,0.005101,Neutral
20220404T194226,0.382711,Bullish
20220404T201900,-0.007748,Neutral
20220404T203000,0.040445,Neutral
20220404T210900,0.230425,Somewhat-Bullish
20220404T212800,-0.602335,Bearish
20220405T010000,-0.040192,Neutral
20220405T032800,0.16661,Somewhat-Bullish
20220405T055150,0.012641,Neutral
20220405T113936,0.127551,Neutral
20220405T114900,0.069362,Neutral
20220405T115800,0.108042,Neutral
20220405T121529,0.086696,Neutral
20220405T121638,-0.237435,Somewhat-Bearish
20220405T130000,0.060198,Neutral
20220405T130003,0.519631,Bullish
20220405T131437,-0.229147,Somewhat-Bearish
20220405T134247,0.116821,Neutral
20220405T140123,0.124052,Neutral
20220405T140236,-0.025369,Neutral
20220405T142100,0.008878,Neutral
20220405T143400,0.095759,Neutral
20220405T143846,0.058233,Neutral
20220405T144942,-0.702592,Bearish
20220405T145119,0.109406,Neutral
20220405T150000,0.25289,Somewhat-Bullish
20220405T151300,-0.153248,Somewhat-Bearish
20220405T160900,0.056323,Neutral
20220405T170400,0.041402,Neutral
20220405T172629,-0.254738,Somewhat-Bearish
20220405T175043,0.001202,Neutral
20220405T182025,0.08322,Neutral
20220405T194200,-0.078303,Neutral
20220405T194601,-0.190844,Somewhat-Bearish
20220405T205145,-0.033777,Neutral
20220405T230516,-0.060734,Neutral
20220406T010038,0.053917,Neutral
20220406T045157,-0.229288,Somewhat-Bearish
20220406T054300,-0.048778,Neutral
20220406T104607,0.112335,Neutral
20220406T105910,0.129738,Neutral
20220406T112721,0.213089,Somewhat-Bullish
20220406T113315,-0.000621,Neutral
20220406T113702,0.002903,Neutral
20220406T113949,-0.184881,Somewhat-Bearish
20220406T120000,-0.525146,Bearish
20220406T121700,0.106639,Neutral
20220406T123518,-0.018879,Neutral
20220406T134800,0.093713,Neutral
20220406T142000,0.108577,Neutral
20220406T155900,0.054906,Neutral
20220406T160215,-0.406712,Bearish
20220406T160427,0.088534,Neutral
20220406T161200,-0.176244,Somewhat-Bearish
20220406T202615,-0.033777,Neutral
20220406T203520,-0.033777,Neutral
20220406T212054,-0.841835,Bearish
20220406T213400,-0.101945,Neutral
20220406T225029,-0.509742,Bearish
20220407T021100,0.005367,Neutral
20220407T023625,-0.030192,Neutral
20220407T030105,-0.034838,Neutral
20220407T090600,0.162751,Somewhat-Bullish
20220407T104800,-0.006435,Neutral
20220407T105204,-0.033777,Neutral
20220407T113733,0.195996,Somewhat-Bullish
20220407T115529,-0.006798,Neutral
20220407T130001,0.184738,Somewhat-Bullish
20220407T131500,0.386624,Bullish
20220407T134455,0.010956,Neutral
20220407T163700,-0.034836,Neutral
20220407T173400,-0.037822,Neutral
20220407T183928,-0.370252,Bearish
20220407T193848,0.117675,Neutral
20220407T195200,-0.456449,Bearish
20220407T200900,-0.087141,Neutral
20220407T211800,0.030599,Neutral
20220407T214521,0.009351,Neutral
20220407T230100,0.036552,Neutral
20220408T012111,0.020108,Neutral
20220408T014720,0.472114,Bullish
20220408T023351,-0.292502,Somewhat-Bearish
20220408T033700,0.032017,Neutral
20220408T042926,0.014473,Neutral
20220408T062449,0.014473,Neutral
20220408T130000,0.040863,Neutral
20220408T132226,0.05966,Neutral
20220408T162244,0.115692,Neutral
