Date,consumer_spending,retail_sales,import_prices,unemployment_rate,consumer_sentiment,crude_oil_prices,interest_rate,global_trade_volume,gdp_growth
2024-09-23,19935.205,718867.0,141.2,4.1,70.5,71.33,4.83,11263.243289,2.8
2024-09-24,19935.205,718867.0,141.2,4.1,70.5,72.34,4.83,11263.243289,2.8
2024-09-25,19935.205,718867.0,141.2,4.1,70.5,70.42,4.83,11263.243289,2.8
2024-09-26,19935.205,718867.0,141.2,4.1,70.5,68.28,4.83,11263.243289,2.8
2024-09-27,19935.205,718867.0,141.2,4.1,70.5,68.72,4.83,11263.243289,2.8
2024-09-30,19935.205,718867.0,141.2,4.1,70.5,68.75,4.83,11263.243289,2.8
2024-10-02,19935.205,718867.0,141.2,4.1,70.5,70.74,4.83,11263.243289,2.8
2024-10-03,19935.205,718867.0,141.2,4.1,70.5,74.33,4.83,11263.243289,2.8
2024-10-04,19935.205,718867.0,141.2,4.1,70.5,74.93,4.83,11263.243289,2.8
2024-10-07,19935.205,718867.0,141.2,4.1,70.5,77.76,4.83,11263.243289,2.8
2024-10-08,19935.205,718867.0,141.2,4.1,70.5,74.26,4.83,11263.243289,2.8
2024-10-09,19935.205,718867.0,141.2,4.1,70.5,73.85,4.83,11263.243289,2.8
2024-10-10,19935.205,718867.0,141.2,4.1,70.5,76.46,4.83,11263.243289,2.8
2024-10-11,19935.205,718867.0,141.2,4.1,70.5,76.11,4.83,11263.243289,2.8
2024-10-14,19935.205,718867.0,141.2,4.1,70.5,76.11,4.83,11263.243289,2.8
2024-10-15,19935.205,718867.0,141.2,4.1,70.5,71.22,4.83,11263.243289,2.8
2024-10-16,19935.205,718867.0,141.2,4.1,70.5,70.97,4.83,11263.243289,2.8
2024-10-17,19935.205,718867.0,141.2,4.1,70.5,71.26,4.83,11263.243289,2.8
2024-10-18,19935.205,718867.0,141.2,4.1,70.5,69.78,4.83,11263.243289,2.8
2024-10-21,19935.205,718867.0,141.2,4.1,70.5,71.16,4.83,11263.243289,2.8
2024-10-22,19935.205,718867.0,141.2,4.1,70.5,72.84,4.83,11263.243289,2.8
2024-10-23,19935.205,718867.0,141.2,4.1,70.5,71.37,4.83,11263.243289,2.8
2024-10-24,19935.205,718867.0,141.2,4.1,70.5,70.58,4.83,11263.243289,2.8
2024-10-25,19935.205,718867.0,141.2,4.1,70.5,72.02,4.83,11263.243289,2.8
2024-10-28,19935.205,718867.0,141.2,4.1,70.5,67.65,4.83,11263.243289,2.8
2024-10-29,19935.205,718867.0,141.2,4.1,70.5,67.48,4.83,11263.243289,2.8
2024-10-30,19935.205,718867.0,141.2,4.1,70.5,68.91,4.83,11263.243289,2.8
2024-10-31,19935.205,718867.0,141.2,4.1,70.5,69.58,4.83,11263.243289,2.8
2024-11-01,19935.205,718867.0,141.2,4.1,70.5,69.81,4.83,11263.243289,2.8
2024-11-04,19935.205,718867.0,141.2,4.1,70.5,71.83,4.83,11263.243289,2.8
2024-11-05,19935.205,718867.0,141.2,4.1,70.5,72.26,4.83,11263.243289,2.8
2024-11-06,19935.205,718867.0,141.2,4.1,70.5,71.98,4.83,11263.243289,2.8
2024-11-07,19935.205,718867.0,141.2,4.1,70.5,72.69,4.83,11263.243289,2.8
2024-11-08,19935.205,718867.0,141.2,4.1,70.5,70.69,4.58,11263.243289,2.8
2024-11-11,19935.205,718867.0,141.2,4.1,70.5,70.69,4.58,11263.243289,2.8
2024-11-12,19935.205,718867.0,141.2,4.1,70.5,68.43,4.58,11263.243289,2.8
2024-11-13,19935.205,718867.0,141.2,4.1,70.5,68.76,4.58,11263.243289,2.8
2024-11-14,19935.205,718867.0,141.2,4.1,70.5,68.99,4.58,11263.243289,2.8
2024-11-15,19935.205,718867.0,141.2,4.1,70.5,67.33,4.58,11263.243289,2.8
2024-11-18,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2022-01-02,19935.205,718867.0,141.2,4.1,70.5,69.46,0.07,11263.243289,2.8
2022-01-08,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-01-09,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-01-15,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-01-16,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-01-22,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-01-23,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-01-29,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-01-30,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-05,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-06,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-12,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-13,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-19,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-20,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-26,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-02-27,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-03-05,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-03-06,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-03-12,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-03-13,19935.205,718867.0,141.2,4.1,70.5,69.46,0.08,11263.243289,2.8
2022-03-19,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-03-20,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-03-26,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-03-27,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-02,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-03,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-09,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-10,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-16,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-17,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-23,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-24,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-04-30,19935.205,718867.0,141.2,4.1,70.5,69.46,0.33,11263.243289,2.8
2022-05-07,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-05-08,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-05-14,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-05-15,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-05-21,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-05-22,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-05-28,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-05-29,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-06-04,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-06-05,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-06-11,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-06-12,19935.205,718867.0,141.2,4.1,70.5,69.46,0.83,11263.243289,2.8
2022-06-18,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-06-19,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-06-25,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-06-26,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-02,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-03,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-09,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-10,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-16,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-17,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-23,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-24,19935.205,718867.0,141.2,4.1,70.5,69.46,1.58,11263.243289,2.8
2022-07-30,19935.205,718867.0,141.2,4.1,70.5,69.46,2.32,11263.243289,2.8
2022-07-31,19935.205,718867.0,141.2,4.1,70.5,69.46,2.32,11263.243289,2.8
2022-08-06,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-08-07,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-08-13,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-08-14,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-08-20,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-08-21,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-08-27,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-08-28,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-09-03,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-09-04,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-09-10,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-09-11,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-09-17,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-09-18,19935.205,718867.0,141.2,4.1,70.5,69.46,2.33,11263.243289,2.8
2022-09-24,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-09-25,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-02,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-08,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-09,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-15,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-16,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-22,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-23,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-29,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-10-30,19935.205,718867.0,141.2,4.1,70.5,69.46,3.08,11263.243289,2.8
2022-11-05,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-11-06,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-11-12,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-11-13,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-11-19,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-11-20,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-11-26,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-11-27,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-12-03,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-12-04,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-12-10,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-12-11,19935.205,718867.0,141.2,4.1,70.5,69.46,3.83,11263.243289,2.8
2022-12-17,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2022-12-18,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2022-12-24,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2022-12-25,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2022-12-31,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-07,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-08,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-14,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-15,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-21,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-22,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-28,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-01-29,19935.205,718867.0,141.2,4.1,70.5,69.46,4.33,11263.243289,2.8
2023-02-04,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-02-05,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-02-11,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-02-12,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-02-18,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-02-19,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-02-25,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-02-26,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-03-04,19935.205,718867.0,141.2,4.1,70.5,69.46,4.57,11263.243289,2.8
2023-03-05,19935.205,718867.0,141.2,4.1,70.5,69.46,4.57,11263.243289,2.8
2023-03-11,19935.205,718867.0,141.2,4.1,70.5,69.46,4.57,11263.243289,2.8
2023-03-12,19935.205,718867.0,141.2,4.1,70.5,69.46,4.57,11263.243289,2.8
2023-03-18,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-03-19,19935.205,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2023-03-25,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-03-26,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-02,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-08,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-09,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-15,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-16,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-22,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-23,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-29,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-04-30,19935.205,718867.0,141.2,4.1,70.5,69.46,4.83,11263.243289,2.8
2023-05-06,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-05-07,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-05-13,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-05-14,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-05-20,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-05-21,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-05-27,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-05-28,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-06-03,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-06-04,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-06-10,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-06-11,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-06-17,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-06-18,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-06-24,19935.205,718867.0,141.2,4.1,70.5,69.46,5.07,11263.243289,2.8
2023-06-25,19935.205,718867.0,141.2,4.1,70.5,69.46,5.07,11263.243289,2.8
2023-07-02,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-07-08,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-07-09,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-07-15,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-07-16,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-07-22,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-07-23,19935.205,718867.0,141.2,4.1,70.5,69.46,5.08,11263.243289,2.8
2023-07-29,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-07-30,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-05,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-06,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-12,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-13,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-19,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-20,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-26,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-08-27,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-02,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-03,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-09,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-10,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-16,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-17,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-23,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-24,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-09-30,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-07,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-08,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-14,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-15,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-21,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-22,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-28,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-10-29,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-04,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-05,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-11,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-12,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-18,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-19,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-25,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-11-26,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-02,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-03,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-09,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-10,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-16,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-17,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-23,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-24,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-30,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2023-12-31,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-06,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-07,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-13,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-14,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-20,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-21,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-27,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-01-28,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-03,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-04,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-10,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-11,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-17,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-18,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-24,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-02-25,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-02,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-03,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-09,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-10,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-16,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-17,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-23,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-24,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-30,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-03-31,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-06,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-07,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-13,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-14,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-20,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-21,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-27,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-04-28,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-04,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-05,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-11,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-12,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-18,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-19,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-25,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-05-26,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-02,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-08,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-09,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-15,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-16,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-22,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-23,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-29,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-06-30,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-07-06,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
2024-07-07,19935.205,718867.0,141.2,4.1,70.5,69.46,5.33,11263.243289,2.8
