Date,vehicle_sales,industrial_production,consumer_spending,retail_sales_vehicles,crude_oil_prices,interest_rate,gdp_growth,unemployment_rate,consumer_sentiment
2022-01-01,14.866,101.2146,17175.105,113333.0,75.99,0.07,-1.0,4.0,67.2
2022-01-02,14.866,101.2146,17175.105,113333.0,75.99,0.07,-1.0,4.0,67.2
2022-01-03,14.866,101.2146,17175.105,113333.0,75.99,0.08,-1.0,4.0,67.2
2022-01-04,14.866,101.2146,17175.105,113333.0,77.0,0.08,-1.0,4.0,67.2
2022-01-05,14.866,101.2146,17175.105,113333.0,77.83,0.08,-1.0,4.0,67.2
2022-01-06,14.866,101.2146,17175.105,113333.0,79.47,0.08,-1.0,4.0,67.2
2022-01-07,14.866,101.2146,17175.105,113333.0,79.0,0.08,-1.0,4.0,67.2
2022-01-08,14.866,101.2146,17175.105,113333.0,79.0,0.08,-1.0,4.0,67.2
2022-01-09,14.866,101.2146,17175.105,113333.0,79.0,0.08,-1.0,4.0,67.2
2022-01-10,14.866,101.2146,17175.105,113333.0,78.11,0.08,-1.0,4.0,67.2
2022-01-11,14.866,101.2146,17175.105,113333.0,81.17,0.08,-1.0,4.0,67.2
2022-01-12,14.866,101.2146,17175.105,113333.0,82.51,0.08,-1.0,4.0,67.2
2022-01-13,14.866,101.2146,17175.105,113333.0,81.97,0.08,-1.0,4.0,67.2
2022-01-14,14.866,101.2146,17175.105,113333.0,83.82,0.08,-1.0,4.0,67.2
2022-01-15,14.866,101.2146,17175.105,113333.0,83.82,0.08,-1.0,4.0,67.2
2022-01-16,14.866,101.2146,17175.105,113333.0,83.82,0.08,-1.0,4.0,67.2
2022-01-17,14.866,101.2146,17175.105,113333.0,83.82,0.08,-1.0,4.0,67.2
2022-01-18,14.866,101.2146,17175.105,113333.0,85.42,0.08,-1.0,4.0,67.2
2022-01-19,14.866,101.2146,17175.105,113333.0,86.84,0.08,-1.0,4.0,67.2
2022-01-20,14.866,101.2146,17175.105,113333.0,86.29,0.08,-1.0,4.0,67.2
2022-01-21,14.866,101.2146,17175.105,113333.0,85.16,0.08,-1.0,4.0,67.2
2022-01-22,14.866,101.2146,17175.105,113333.0,85.16,0.08,-1.0,4.0,67.2
2022-01-23,14.866,101.2146,17175.105,113333.0,85.16,0.08,-1.0,4.0,67.2
2022-01-24,14.866,101.2146,17175.105,113333.0,84.48,0.08,-1.0,4.0,67.2
2022-01-25,14.866,101.2146,17175.105,113333.0,86.61,0.08,-1.0,4.0,67.2
2022-01-26,14.866,101.2146,17175.105,113333.0,88.33,0.08,-1.0,4.0,67.2
2022-01-27,14.866,101.2146,17175.105,113333.0,87.61,0.08,-1.0,4.0,67.2
2022-01-28,14.866,101.2146,17175.105,113333.0,87.67,0.08,-1.0,4.0,67.2
2022-01-29,14.866,101.2146,17175.105,113333.0,87.67,0.08,-1.0,4.0,67.2
2022-01-30,14.866,101.2146,17175.105,113333.0,87.67,0.08,-1.0,4.0,67.2
2022-01-31,14.866,101.2146,17175.105,113333.0,89.16,0.08,-1.0,4.0,67.2
2022-02-01,14.168,101.8458,17175.105,116674.0,88.22,0.08,-1.0,3.8,62.8
2022-02-02,14.168,101.8458,17175.105,116674.0,88.16,0.08,-1.0,3.8,62.8
2022-02-03,14.168,101.8458,17175.105,116674.0,90.17,0.08,-1.0,3.8,62.8
2022-02-04,14.168,101.8458,17175.105,116674.0,92.27,0.08,-1.0,3.8,62.8
2022-02-05,14.168,101.8458,17175.105,116674.0,92.27,0.08,-1.0,3.8,62.8
2022-02-06,14.168,101.8458,17175.105,116674.0,92.27,0.08,-1.0,3.8,62.8
2022-02-07,14.168,101.8458,17175.105,116674.0,91.25,0.08,-1.0,3.8,62.8
2022-02-08,14.168,101.8458,17175.105,116674.0,89.32,0.08,-1.0,3.8,62.8
2022-02-09,14.168,101.8458,17175.105,116674.0,89.57,0.08,-1.0,3.8,62.8
2022-02-10,14.168,101.8458,17175.105,116674.0,89.83,0.08,-1.0,3.8,62.8
2022-02-11,14.168,101.8458,17175.105,116674.0,93.1,0.08,-1.0,3.8,62.8
2022-02-12,14.168,101.8458,17175.105,116674.0,93.1,0.08,-1.0,3.8,62.8
2022-02-13,14.168,101.8458,17175.105,116674.0,93.1,0.08,-1.0,3.8,62.8
2022-02-14,14.168,101.8458,17175.105,116674.0,95.52,0.08,-1.0,3.8,62.8
2022-02-15,14.168,101.8458,17175.105,116674.0,92.07,0.08,-1.0,3.8,62.8
2022-02-16,14.168,101.8458,17175.105,116674.0,93.83,0.08,-1.0,3.8,62.8
2022-02-17,14.168,101.8458,17175.105,116674.0,91.78,0.08,-1.0,3.8,62.8
2022-02-18,14.168,101.8458,17175.105,116674.0,91.26,0.08,-1.0,3.8,62.8
2022-02-19,14.168,101.8458,17175.105,116674.0,91.26,0.08,-1.0,3.8,62.8
2022-02-20,14.168,101.8458,17175.105,116674.0,91.26,0.08,-1.0,3.8,62.8
2022-02-21,14.168,101.8458,17175.105,116674.0,91.26,0.08,-1.0,3.8,62.8
2022-02-22,14.168,101.8458,17175.105,116674.0,92.11,0.08,-1.0,3.8,62.8
2022-02-23,14.168,101.8458,17175.105,116674.0,92.14,0.08,-1.0,3.8,62.8
2022-02-24,14.168,101.8458,17175.105,116674.0,92.77,0.08,-1.0,3.8,62.8
2022-02-25,14.168,101.8458,17175.105,116674.0,91.68,0.08,-1.0,3.8,62.8
2022-02-26,14.168,101.8458,17175.105,116674.0,91.68,0.08,-1.0,3.8,62.8
2022-02-27,14.168,101.8458,17175.105,116674.0,91.68,0.08,-1.0,3.8,62.8
2022-02-28,14.168,101.8458,17175.105,116674.0,96.13,0.08,-1.0,3.8,62.8
2022-03-01,14.253,102.6732,17175.105,139701.0,103.66,0.08,-1.0,3.6,59.4
2022-03-02,14.253,102.6732,17175.105,139701.0,110.74,0.08,-1.0,3.6,59.4
2022-03-03,14.253,102.6732,17175.105,139701.0,107.69,0.08,-1.0,3.6,59.4
2022-03-04,14.253,102.6732,17175.105,139701.0,115.77,0.08,-1.0,3.6,59.4
2022-03-05,14.253,102.6732,17175.105,139701.0,115.77,0.08,-1.0,3.6,59.4
2022-03-06,14.253,102.6732,17175.105,139701.0,115.77,0.08,-1.0,3.6,59.4
2022-03-07,14.253,102.6732,17175.105,139701.0,119.26,0.08,-1.0,3.6,59.4
2022-03-08,14.253,102.6732,17175.105,139701.0,123.64,0.08,-1.0,3.6,59.4
2022-03-09,14.253,102.6732,17175.105,139701.0,108.81,0.08,-1.0,3.6,59.4
2022-03-10,14.253,102.6732,17175.105,139701.0,105.93,0.08,-1.0,3.6,59.4
2022-03-11,14.253,102.6732,17175.105,139701.0,109.31,0.08,-1.0,3.6,59.4
2022-03-12,14.253,102.6732,17175.105,139701.0,109.31,0.08,-1.0,3.6,59.4
2022-03-13,14.253,102.6732,17175.105,139701.0,109.31,0.08,-1.0,3.6,59.4
2022-03-14,14.253,102.6732,17175.105,139701.0,103.22,0.08,-1.0,3.6,59.4
2022-03-15,14.253,102.6732,17175.105,139701.0,96.42,0.08,-1.0,3.6,59.4
2022-03-16,14.253,102.6732,17175.105,139701.0,94.85,0.08,-1.0,3.6,59.4
2022-03-17,14.253,102.6732,17175.105,139701.0,102.97,0.33,-1.0,3.6,59.4
2022-03-18,14.253,102.6732,17175.105,139701.0,104.69,0.33,-1.0,3.6,59.4
2022-03-19,14.253,102.6732,17175.105,139701.0,104.69,0.33,-1.0,3.6,59.4
2022-03-20,14.253,102.6732,17175.105,139701.0,104.69,0.33,-1.0,3.6,59.4
2022-03-21,14.253,102.6732,17175.105,139701.0,112.14,0.33,-1.0,3.6,59.4
2022-03-22,14.253,102.6732,17175.105,139701.0,111.03,0.33,-1.0,3.6,59.4
2022-03-23,14.253,102.6732,17175.105,139701.0,114.89,0.33,-1.0,3.6,59.4
2022-03-24,14.253,102.6732,17175.105,139701.0,114.2,0.33,-1.0,3.6,59.4
2022-03-25,14.253,102.6732,17175.105,139701.0,116.2,0.33,-1.0,3.6,59.4
2022-03-26,14.253,102.6732,17175.105,139701.0,116.2,0.33,-1.0,3.6,59.4
2022-03-27,14.253,102.6732,17175.105,139701.0,116.2,0.33,-1.0,3.6,59.4
2022-03-28,14.253,102.6732,17175.105,139701.0,107.55,0.33,-1.0,3.6,59.4
2022-03-29,14.253,102.6732,17175.105,139701.0,104.25,0.33,-1.0,3.6,59.4
2022-03-30,14.253,102.6732,17175.105,139701.0,107.81,0.33,-1.0,3.6,59.4
2022-03-31,14.253,102.6732,17175.105,139701.0,100.53,0.33,-1.0,3.6,59.4
2022-04-01,14.681,102.9024,17603.753,136612.0,99.32,0.33,0.3,3.7,65.2
2022-04-02,14.681,102.9024,17603.753,136612.0,99.32,0.33,0.3,3.7,65.2
2022-04-03,14.681,102.9024,17603.753,136612.0,99.32,0.33,0.3,3.7,65.2
2022-04-04,14.681,102.9024,17603.753,136612.0,103.29,0.33,0.3,3.7,65.2
2022-04-05,14.681,102.9024,17603.753,136612.0,101.98,0.33,0.3,3.7,65.2
2022-04-06,14.681,102.9024,17603.753,136612.0,96.39,0.33,0.3,3.7,65.2
2022-04-07,14.681,102.9024,17603.753,136612.0,96.05,0.33,0.3,3.7,65.2
2022-04-08,14.681,102.9024,17603.753,136612.0,98.35,0.33,0.3,3.7,65.2
2022-04-09,14.681,102.9024,17603.753,136612.0,98.35,0.33,0.3,3.7,65.2
2022-04-10,14.681,102.9024,17603.753,136612.0,98.35,0.33,0.3,3.7,65.2
2022-04-11,14.681,102.9024,17603.753,136612.0,94.22,0.33,0.3,3.7,65.2
2022-04-12,14.681,102.9024,17603.753,136612.0,100.52,0.33,0.3,3.7,65.2
2022-04-13,14.681,102.9024,17603.753,136612.0,104.26,0.33,0.3,3.7,65.2
2022-04-14,14.681,102.9024,17603.753,136612.0,106.84,0.33,0.3,3.7,65.2
2022-04-15,14.681,102.9024,17603.753,136612.0,106.84,0.33,0.3,3.7,65.2
2022-04-16,14.681,102.9024,17603.753,136612.0,106.84,0.33,0.3,3.7,65.2
2022-04-17,14.681,102.9024,17603.753,136612.0,106.84,0.33,0.3,3.7,65.2
2022-04-18,14.681,102.9024,17603.753,136612.0,108.24,0.33,0.3,3.7,65.2
2022-04-19,14.681,102.9024,17603.753,136612.0,102.54,0.33,0.3,3.7,65.2
2022-04-20,14.681,102.9024,17603.753,136612.0,102.56,0.33,0.3,3.7,65.2
2022-04-21,14.681,102.9024,17603.753,136612.0,103.89,0.33,0.3,3.7,65.2
2022-04-22,14.681,102.9024,17603.753,136612.0,102.86,0.33,0.3,3.7,65.2
2022-04-23,14.681,102.9024,17603.753,136612.0,102.86,0.33,0.3,3.7,65.2
2022-04-24,14.681,102.9024,17603.753,136612.0,102.86,0.33,0.3,3.7,65.2
2022-04-25,14.681,102.9024,17603.753,136612.0,99.6,0.33,0.3,3.7,65.2
2022-04-26,14.681,102.9024,17603.753,136612.0,102.62,0.33,0.3,3.7,65.2
2022-04-27,14.681,102.9024,17603.753,136612.0,101.96,0.33,0.3,3.7,65.2
2022-04-28,14.681,102.9024,17603.753,136612.0,105.47,0.33,0.3,3.7,65.2
2022-04-29,14.681,102.9024,17603.753,136612.0,104.59,0.33,0.3,3.7,65.2
2022-04-30,14.681,102.9024,17603.753,136612.0,104.59,0.33,0.3,3.7,65.2
2022-05-01,13.286,102.9659,17603.753,131300.0,104.59,0.33,0.3,3.6,58.4
2022-05-02,13.286,102.9659,17603.753,131300.0,105.18,0.33,0.3,3.6,58.4
2022-05-03,13.286,102.9659,17603.753,131300.0,102.53,0.33,0.3,3.6,58.4
2022-05-04,13.286,102.9659,17603.753,131300.0,107.84,0.33,0.3,3.6,58.4
2022-05-05,13.286,102.9659,17603.753,131300.0,108.17,0.83,0.3,3.6,58.4
2022-05-06,13.286,102.9659,17603.753,131300.0,109.72,0.83,0.3,3.6,58.4
2022-05-07,13.286,102.9659,17603.753,131300.0,109.72,0.83,0.3,3.6,58.4
2022-05-08,13.286,102.9659,17603.753,131300.0,109.72,0.83,0.3,3.6,58.4
2022-05-09,13.286,102.9659,17603.753,131300.0,103.08,0.83,0.3,3.6,58.4
2022-05-10,13.286,102.9659,17603.753,131300.0,99.74,0.83,0.3,3.6,58.4
2022-05-11,13.286,102.9659,17603.753,131300.0,105.5,0.83,0.3,3.6,58.4
2022-05-12,13.286,102.9659,17603.753,131300.0,106.15,0.83,0.3,3.6,58.4
2022-05-13,13.286,102.9659,17603.753,131300.0,110.52,0.83,0.3,3.6,58.4
2022-05-14,13.286,102.9659,17603.753,131300.0,110.52,0.83,0.3,3.6,58.4
2022-05-15,13.286,102.9659,17603.753,131300.0,110.52,0.83,0.3,3.6,58.4
2022-05-16,13.286,102.9659,17603.753,131300.0,114.07,0.83,0.3,3.6,58.4
2022-05-17,13.286,102.9659,17603.753,131300.0,112.31,0.83,0.3,3.6,58.4
2022-05-18,13.286,102.9659,17603.753,131300.0,109.67,0.83,0.3,3.6,58.4
2022-05-19,13.286,102.9659,17603.753,131300.0,112.21,0.83,0.3,3.6,58.4
2022-05-20,13.286,102.9659,17603.753,131300.0,112.63,0.83,0.3,3.6,58.4
2022-05-21,13.286,102.9659,17603.753,131300.0,112.63,0.83,0.3,3.6,58.4
2022-05-22,13.286,102.9659,17603.753,131300.0,112.63,0.83,0.3,3.6,58.4
2022-05-23,13.286,102.9659,17603.753,131300.0,110.32,0.83,0.3,3.6,58.4
2022-05-24,13.286,102.9659,17603.753,131300.0,112.55,0.83,0.3,3.6,58.4
2022-05-25,13.286,102.9659,17603.753,131300.0,112.88,0.83,0.3,3.6,58.4
2022-05-26,13.286,102.9659,17603.753,131300.0,116.19,0.83,0.3,3.6,58.4
2022-05-27,13.286,102.9659,17603.753,131300.0,114.96,0.83,0.3,3.6,58.4
2022-05-28,13.286,102.9659,17603.753,131300.0,114.96,0.83,0.3,3.6,58.4
2022-05-29,13.286,102.9659,17603.753,131300.0,114.96,0.83,0.3,3.6,58.4
2022-05-30,13.286,102.9659,17603.753,131300.0,114.96,0.83,0.3,3.6,58.4
2022-05-31,13.286,102.9659,17603.753,131300.0,114.38,0.83,0.3,3.6,58.4
2022-06-01,13.669,102.8224,17603.753,131679.0,115.26,0.83,0.3,3.6,50.0
2022-06-02,13.669,102.8224,17603.753,131679.0,116.88,0.83,0.3,3.6,50.0
2022-06-03,13.669,102.8224,17603.753,131679.0,118.97,0.83,0.3,3.6,50.0
2022-06-04,13.669,102.8224,17603.753,131679.0,118.97,0.83,0.3,3.6,50.0
2022-06-05,13.669,102.8224,17603.753,131679.0,118.97,0.83,0.3,3.6,50.0
2022-06-06,13.669,102.8224,17603.753,131679.0,118.41,0.83,0.3,3.6,50.0
2022-06-07,13.669,102.8224,17603.753,131679.0,119.55,0.83,0.3,3.6,50.0
2022-06-08,13.669,102.8224,17603.753,131679.0,121.94,0.83,0.3,3.6,50.0
2022-06-09,13.669,102.8224,17603.753,131679.0,121.52,0.83,0.3,3.6,50.0
2022-06-10,13.669,102.8224,17603.753,131679.0,120.73,0.83,0.3,3.6,50.0
2022-06-11,13.669,102.8224,17603.753,131679.0,120.73,0.83,0.3,3.6,50.0
2022-06-12,13.669,102.8224,17603.753,131679.0,120.73,0.83,0.3,3.6,50.0
2022-06-13,13.669,102.8224,17603.753,131679.0,120.92,0.83,0.3,3.6,50.0
2022-06-14,13.669,102.8224,17603.753,131679.0,118.92,0.83,0.3,3.6,50.0
2022-06-15,13.669,102.8224,17603.753,131679.0,115.32,0.83,0.3,3.6,50.0
2022-06-16,13.669,102.8224,17603.753,131679.0,117.56,1.58,0.3,3.6,50.0
2022-06-17,13.669,102.8224,17603.753,131679.0,109.56,1.58,0.3,3.6,50.0
2022-06-18,13.669,102.8224,17603.753,131679.0,109.56,1.58,0.3,3.6,50.0
2022-06-19,13.669,102.8224,17603.753,131679.0,109.56,1.58,0.3,3.6,50.0
2022-06-20,13.669,102.8224,17603.753,131679.0,109.56,1.58,0.3,3.6,50.0
2022-06-21,13.669,102.8224,17603.753,131679.0,110.49,1.58,0.3,3.6,50.0
2022-06-22,13.669,102.8224,17603.753,131679.0,106.22,1.58,0.3,3.6,50.0
2022-06-23,13.669,102.8224,17603.753,131679.0,105.75,1.58,0.3,3.6,50.0
2022-06-24,13.669,102.8224,17603.753,131679.0,109.07,1.58,0.3,3.6,50.0
2022-06-25,13.669,102.8224,17603.753,131679.0,109.07,1.58,0.3,3.6,50.0
2022-06-26,13.669,102.8224,17603.753,131679.0,109.07,1.58,0.3,3.6,50.0
2022-06-27,13.669,102.8224,17603.753,131679.0,111.44,1.58,0.3,3.6,50.0
2022-06-28,13.669,102.8224,17603.753,131679.0,113.66,1.58,0.3,3.6,50.0
2022-06-29,13.669,102.8224,17603.753,131679.0,111.65,1.58,0.3,3.6,50.0
2022-06-30,13.669,102.8224,17603.753,131679.0,107.76,1.58,0.3,3.6,50.0
2022-07-01,13.867,103.0505,17876.234,126681.0,110.3,1.58,2.7,3.5,51.5
2022-07-02,13.867,103.0505,17876.234,126681.0,110.3,1.58,2.7,3.5,51.5
2022-07-03,13.867,103.0505,17876.234,126681.0,110.3,1.58,2.7,3.5,51.5
2022-07-04,13.867,103.0505,17876.234,126681.0,110.3,1.58,2.7,3.5,51.5
2022-07-05,13.867,103.0505,17876.234,126681.0,101.55,1.58,2.7,3.5,51.5
2022-07-06,13.867,103.0505,17876.234,126681.0,100.31,1.58,2.7,3.5,51.5
2022-07-07,13.867,103.0505,17876.234,126681.0,104.62,1.58,2.7,3.5,51.5
2022-07-08,13.867,103.0505,17876.234,126681.0,106.78,1.58,2.7,3.5,51.5
2022-07-09,13.867,103.0505,17876.234,126681.0,106.78,1.58,2.7,3.5,51.5
2022-07-10,13.867,103.0505,17876.234,126681.0,106.78,1.58,2.7,3.5,51.5
2022-07-11,13.867,103.0505,17876.234,126681.0,106.09,1.58,2.7,3.5,51.5
2022-07-12,13.867,103.0505,17876.234,126681.0,97.69,1.58,2.7,3.5,51.5
2022-07-13,13.867,103.0505,17876.234,126681.0,98.44,1.58,2.7,3.5,51.5
2022-07-14,13.867,103.0505,17876.234,126681.0,97.79,1.58,2.7,3.5,51.5
2022-07-15,13.867,103.0505,17876.234,126681.0,99.59,1.58,2.7,3.5,51.5
2022-07-16,13.867,103.0505,17876.234,126681.0,99.59,1.58,2.7,3.5,51.5
2022-07-17,13.867,103.0505,17876.234,126681.0,99.59,1.58,2.7,3.5,51.5
2022-07-18,13.867,103.0505,17876.234,126681.0,104.48,1.58,2.7,3.5,51.5
2022-07-19,13.867,103.0505,17876.234,126681.0,106.12,1.58,2.7,3.5,51.5
2022-07-20,13.867,103.0505,17876.234,126681.0,104.45,1.58,2.7,3.5,51.5
2022-07-21,13.867,103.0505,17876.234,126681.0,98.44,1.58,2.7,3.5,51.5
2022-07-22,13.867,103.0505,17876.234,126681.0,97.71,1.58,2.7,3.5,51.5
2022-07-23,13.867,103.0505,17876.234,126681.0,97.71,1.58,2.7,3.5,51.5
2022-07-24,13.867,103.0505,17876.234,126681.0,97.71,1.58,2.7,3.5,51.5
2022-07-25,13.867,103.0505,17876.234,126681.0,99.83,1.58,2.7,3.5,51.5
2022-07-26,13.867,103.0505,17876.234,126681.0,97.74,1.58,2.7,3.5,51.5
2022-07-27,13.867,103.0505,17876.234,126681.0,100.03,1.58,2.7,3.5,51.5
2022-07-28,13.867,103.0505,17876.234,126681.0,99.11,2.33,2.7,3.5,51.5
2022-07-29,13.867,103.0505,17876.234,126681.0,101.31,2.32,2.7,3.5,51.5
2022-07-30,13.867,103.0505,17876.234,126681.0,101.31,2.32,2.7,3.5,51.5
2022-07-31,13.867,103.0505,17876.234,126681.0,101.31,2.32,2.7,3.5,51.5
2022-08-01,14.064,103.1703,17876.234,135145.0,96.59,2.33,2.7,3.6,58.2
2022-08-02,14.064,103.1703,17876.234,135145.0,97.14,2.33,2.7,3.6,58.2
2022-08-03,14.064,103.1703,17876.234,135145.0,93.25,2.33,2.7,3.6,58.2
2022-08-04,14.064,103.1703,17876.234,135145.0,91.29,2.33,2.7,3.6,58.2
2022-08-05,14.064,103.1703,17876.234,135145.0,91.77,2.33,2.7,3.6,58.2
2022-08-06,14.064,103.1703,17876.234,135145.0,91.77,2.33,2.7,3.6,58.2
2022-08-07,14.064,103.1703,17876.234,135145.0,91.77,2.33,2.7,3.6,58.2
2022-08-08,14.064,103.1703,17876.234,135145.0,93.52,2.33,2.7,3.6,58.2
2022-08-09,14.064,103.1703,17876.234,135145.0,93.18,2.33,2.7,3.6,58.2
2022-08-10,14.064,103.1703,17876.234,135145.0,94.68,2.33,2.7,3.6,58.2
2022-08-11,14.064,103.1703,17876.234,135145.0,97.02,2.33,2.7,3.6,58.2
2022-08-12,14.064,103.1703,17876.234,135145.0,94.86,2.33,2.7,3.6,58.2
2022-08-13,14.064,103.1703,17876.234,135145.0,94.86,2.33,2.7,3.6,58.2
2022-08-14,14.064,103.1703,17876.234,135145.0,94.86,2.33,2.7,3.6,58.2
2022-08-15,14.064,103.1703,17876.234,135145.0,92.24,2.33,2.7,3.6,58.2
2022-08-16,14.064,103.1703,17876.234,135145.0,89.23,2.33,2.7,3.6,58.2
2022-08-17,14.064,103.1703,17876.234,135145.0,90.85,2.33,2.7,3.6,58.2
2022-08-18,14.064,103.1703,17876.234,135145.0,93.2,2.33,2.7,3.6,58.2
2022-08-19,14.064,103.1703,17876.234,135145.0,93.55,2.33,2.7,3.6,58.2
2022-08-20,14.064,103.1703,17876.234,135145.0,93.55,2.33,2.7,3.6,58.2
2022-08-21,14.064,103.1703,17876.234,135145.0,93.55,2.33,2.7,3.6,58.2
2022-08-22,14.064,103.1703,17876.234,135145.0,93.42,2.33,2.7,3.6,58.2
2022-08-23,14.064,103.1703,17876.234,135145.0,96.46,2.33,2.7,3.6,58.2
2022-08-24,14.064,103.1703,17876.234,135145.0,95.52,2.33,2.7,3.6,58.2
2022-08-25,14.064,103.1703,17876.234,135145.0,93.33,2.33,2.7,3.6,58.2
2022-08-26,14.064,103.1703,17876.234,135145.0,93.63,2.33,2.7,3.6,58.2
2022-08-27,14.064,103.1703,17876.234,135145.0,93.63,2.33,2.7,3.6,58.2
2022-08-28,14.064,103.1703,17876.234,135145.0,93.63,2.33,2.7,3.6,58.2
2022-08-29,14.064,103.1703,17876.234,135145.0,97.4,2.33,2.7,3.6,58.2
2022-08-30,14.064,103.1703,17876.234,135145.0,92.08,2.33,2.7,3.6,58.2
2022-08-31,14.064,103.1703,17876.234,135145.0,90.09,2.33,2.7,3.6,58.2
2022-09-01,14.136,103.5326,17876.234,124441.0,87.09,2.33,2.7,3.5,58.6
2022-09-02,14.136,103.5326,17876.234,124441.0,87.29,2.33,2.7,3.5,58.6
2022-09-03,14.136,103.5326,17876.234,124441.0,87.29,2.33,2.7,3.5,58.6
2022-09-04,14.136,103.5326,17876.234,124441.0,87.29,2.33,2.7,3.5,58.6
2022-09-05,14.136,103.5326,17876.234,124441.0,87.29,2.33,2.7,3.5,58.6
2022-09-06,14.136,103.5326,17876.234,124441.0,87.35,2.33,2.7,3.5,58.6
2022-09-07,14.136,103.5326,17876.234,124441.0,82.5,2.33,2.7,3.5,58.6
2022-09-08,14.136,103.5326,17876.234,124441.0,84.04,2.33,2.7,3.5,58.6
2022-09-09,14.136,103.5326,17876.234,124441.0,87.27,2.33,2.7,3.5,58.6
2022-09-10,14.136,103.5326,17876.234,124441.0,87.27,2.33,2.7,3.5,58.6
2022-09-11,14.136,103.5326,17876.234,124441.0,87.27,2.33,2.7,3.5,58.6
2022-09-12,14.136,103.5326,17876.234,124441.0,88.18,2.33,2.7,3.5,58.6
2022-09-13,14.136,103.5326,17876.234,124441.0,87.84,2.33,2.7,3.5,58.6
2022-09-14,14.136,103.5326,17876.234,124441.0,88.88,2.33,2.7,3.5,58.6
2022-09-15,14.136,103.5326,17876.234,124441.0,85.72,2.33,2.7,3.5,58.6
2022-09-16,14.136,103.5326,17876.234,124441.0,85.57,2.33,2.7,3.5,58.6
2022-09-17,14.136,103.5326,17876.234,124441.0,85.57,2.33,2.7,3.5,58.6
2022-09-18,14.136,103.5326,17876.234,124441.0,85.57,2.33,2.7,3.5,58.6
2022-09-19,14.136,103.5326,17876.234,124441.0,86.15,2.33,2.7,3.5,58.6
2022-09-20,14.136,103.5326,17876.234,124441.0,84.69,2.33,2.7,3.5,58.6
2022-09-21,14.136,103.5326,17876.234,124441.0,83.38,2.33,2.7,3.5,58.6
2022-09-22,14.136,103.5326,17876.234,124441.0,84.02,3.08,2.7,3.5,58.6
2022-09-23,14.136,103.5326,17876.234,124441.0,79.07,3.08,2.7,3.5,58.6
2022-09-24,14.136,103.5326,17876.234,124441.0,79.07,3.08,2.7,3.5,58.6
2022-09-25,14.136,103.5326,17876.234,124441.0,79.07,3.08,2.7,3.5,58.6
2022-09-26,14.136,103.5326,17876.234,124441.0,77.17,3.08,2.7,3.5,58.6
2022-09-27,14.136,103.5326,17876.234,124441.0,78.91,3.08,2.7,3.5,58.6
2022-09-28,14.136,103.5326,17876.234,124441.0,82.61,3.08,2.7,3.5,58.6
2022-09-29,14.136,103.5326,17876.234,124441.0,81.78,3.08,2.7,3.5,58.6
2022-09-30,14.136,103.5326,17876.234,124441.0,79.91,3.08,2.7,3.5,58.6
2022-10-01,15.091,103.4442,18108.27,125889.0,79.91,3.08,3.4,3.6,59.9
2022-10-02,15.091,103.4442,18108.27,125889.0,79.91,3.08,3.4,3.6,59.9
2022-10-03,15.091,103.4442,18108.27,125889.0,84.05,3.08,3.4,3.6,59.9
2022-10-04,15.091,103.4442,18108.27,125889.0,86.87,3.08,3.4,3.6,59.9
2022-10-05,15.091,103.4442,18108.27,125889.0,88.22,3.08,3.4,3.6,59.9
2022-10-06,15.091,103.4442,18108.27,125889.0,88.9,3.08,3.4,3.6,59.9
2022-10-07,15.091,103.4442,18108.27,125889.0,93.07,3.08,3.4,3.6,59.9
2022-10-08,15.091,103.4442,18108.27,125889.0,93.07,3.08,3.4,3.6,59.9
2022-10-09,15.091,103.4442,18108.27,125889.0,93.07,3.08,3.4,3.6,59.9
2022-10-10,15.091,103.4442,18108.27,125889.0,91.6,3.08,3.4,3.6,59.9
2022-10-11,15.091,103.4442,18108.27,125889.0,89.75,3.08,3.4,3.6,59.9
2022-10-12,15.091,103.4442,18108.27,125889.0,87.83,3.08,3.4,3.6,59.9
2022-10-13,15.091,103.4442,18108.27,125889.0,89.59,3.08,3.4,3.6,59.9
2022-10-14,15.091,103.4442,18108.27,125889.0,86.1,3.08,3.4,3.6,59.9
2022-10-15,15.091,103.4442,18108.27,125889.0,86.1,3.08,3.4,3.6,59.9
2022-10-16,15.091,103.4442,18108.27,125889.0,86.1,3.08,3.4,3.6,59.9
2022-10-17,15.091,103.4442,18108.27,125889.0,86.0,3.08,3.4,3.6,59.9
2022-10-18,15.091,103.4442,18108.27,125889.0,83.29,3.08,3.4,3.6,59.9
2022-10-19,15.091,103.4442,18108.27,125889.0,86.0,3.08,3.4,3.6,59.9
2022-10-20,15.091,103.4442,18108.27,125889.0,86.02,3.08,3.4,3.6,59.9
2022-10-21,15.091,103.4442,18108.27,125889.0,85.47,3.08,3.4,3.6,59.9
2022-10-22,15.091,103.4442,18108.27,125889.0,85.47,3.08,3.4,3.6,59.9
2022-10-23,15.091,103.4442,18108.27,125889.0,85.47,3.08,3.4,3.6,59.9
2022-10-24,15.091,103.4442,18108.27,125889.0,86.12,3.08,3.4,3.6,59.9
2022-10-25,15.091,103.4442,18108.27,125889.0,86.93,3.08,3.4,3.6,59.9
2022-10-26,15.091,103.4442,18108.27,125889.0,89.39,3.08,3.4,3.6,59.9
2022-10-27,15.091,103.4442,18108.27,125889.0,89.06,3.08,3.4,3.6,59.9
