Date,business_investment,software_spending,corporate_earnings,interest_rate,gdp_growth,industrial_production,m2_money_supply,consumer_sentiment
2023-09-18,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-19,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-20,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-21,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-22,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-23,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-24,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-25,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-26,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-27,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-28,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-29,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-09-30,96830.0,12835.9,2953.039,5.33,4.4,103.3081,20681.4,67.8
2023-10-01,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-02,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-03,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-04,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-05,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-06,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-07,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-08,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-09,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-10,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-11,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-12,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-13,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-14,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-15,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-16,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-17,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-18,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-19,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-20,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-21,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-22,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-23,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-24,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-25,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-26,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-27,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-28,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-29,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-30,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-10-31,86154.0,12903.9,3101.834,5.33,3.2,102.5781,20662.5,63.8
2023-11-01,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-02,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-03,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-04,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-05,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-06,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-07,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-08,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-09,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-10,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-11,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-12,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-13,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-14,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-15,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-16,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-17,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-18,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-19,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-20,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-21,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-22,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-23,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-24,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-25,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-26,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-27,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-28,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-29,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-11-30,107388.0,12995.1,3101.834,5.33,3.2,102.8868,20675.8,61.3
2023-12-01,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-02,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-03,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-04,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-05,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-06,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-07,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-08,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-09,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-10,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-11,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-12,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-13,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-14,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-15,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-16,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-17,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-18,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-19,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-20,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-21,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-22,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-23,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-24,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-25,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-26,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-27,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-28,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-29,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-30,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2023-12-31,95548.0,13087.2,3101.834,5.33,3.2,102.6309,20725.5,69.7
2024-01-01,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-02,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-03,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-04,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-05,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-06,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-07,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-08,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-09,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-10,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-11,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-12,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-13,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-14,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-15,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-16,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-17,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-18,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-19,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-20,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-21,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-22,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-23,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-24,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-25,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-26,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-27,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-28,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-29,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-30,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-01-31,82898.0,13192.6,3036.702,5.33,1.6,101.483,20726.0,79.0
2024-02-01,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-02,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-03,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-04,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-05,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-06,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-07,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-08,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-09,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-10,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-11,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-12,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-13,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-14,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-15,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-16,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-17,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-18,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-19,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-20,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-21,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-22,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-23,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-24,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-25,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-26,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-27,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-28,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-02-29,85806.0,13278.5,3036.702,5.33,1.6,102.7267,20762.0,76.9
2024-03-01,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-02,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-03,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-04,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-05,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-06,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-07,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-08,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-09,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-10,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-11,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-12,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-13,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-14,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-15,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-16,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-17,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-18,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-19,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-20,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-21,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-22,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-23,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-24,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-25,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-26,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-27,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-28,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-29,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-30,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-03-31,86859.0,13356.7,3036.702,5.33,1.6,102.5186,20863.0,79.4
2024-04-01,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-02,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-03,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-04,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-05,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-06,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-07,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-08,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-09,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-10,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-11,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-12,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-13,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-14,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-15,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-16,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-17,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-18,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-19,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-20,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-21,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-22,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-23,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-24,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-25,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-26,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-27,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-28,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-29,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-04-30,84376.0,13417.3,3141.557,5.33,3.0,102.3568,20881.2,77.2
2024-05-01,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-02,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-03,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-04,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-05,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-06,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-07,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-08,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-09,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-10,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-11,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-12,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-13,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-14,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-15,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-16,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-17,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-18,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-19,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-20,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-21,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-22,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-23,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-24,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-25,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-26,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-27,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-28,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-29,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-30,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-05-31,84064.0,13478.5,3141.557,5.33,3.0,102.9797,20959.5,69.1
2024-06-01,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-02,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-03,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-04,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-05,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-06,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-07,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-08,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-09,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-10,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-11,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-12,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-13,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-14,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-15,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-16,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-17,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-18,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-19,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-20,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-21,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-22,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-23,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-24,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-25,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-26,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-27,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-28,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-29,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-06-30,64880.0,13538.5,3141.557,5.33,3.0,103.2768,21020.1,68.2
2024-07-01,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-02,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-03,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-04,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-05,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-06,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-07,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-08,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-09,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-10,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-11,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-12,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-13,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-14,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-15,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-16,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-17,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-18,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-19,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-20,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-21,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-22,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-23,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-24,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-25,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-26,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-27,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-28,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-29,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
2024-07-30,92146.0,13591.7,3141.148,5.33,2.8,102.5381,21039.4,66.4
